# R_yttbarHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
            0.2              0              0              0              0              0              0
            0.4              0              0              0              0              0              0
            0.6              0              0              0              0              0              0
            0.8              0              0              0              0              0              0
              1              0              0              0              0              0              0
            1.2              0              0              0              0              0              0
            1.4              0              0              0              0              0              0
            1.6              0              0              0              0              0              0
            1.8              0              0              0              0              0              0
              2              0              0              0              0              0              0
            2.2              0              0              0              0              0              0
            2.4              0              0              0              0              0              0
            2.6              0              0              0              0              0              0
            2.8              0              0              0              0              0              0
              3      261.94585     0.11094271      187.03431    0.081850774      377.08211     0.15465783
            3.2      128.83197    0.091908991      91.344254    0.067137989      186.93973      0.1296426
            3.4      20.665671    0.045908557      14.474473    0.033160395      30.406734     0.06561942
            3.6      4.3560686    0.024097009      3.0154956    0.017476359       6.495421    0.034306521
            3.8      1.0142279    0.010767601     0.69578461   0.0077258055      1.5282854    0.015514095
              4     0.23851187    0.009546849     0.16138761   0.0069372121     0.36491781    0.013532476
            4.2    0.057621134   0.0026666275    0.038745237   0.0019144482    0.088821334   0.0038390746
            4.4    0.012992263   0.0018843316   0.0086728533   0.0013490171    0.020195359   0.0027150809
            4.6   0.0023281518  0.00083842084   0.0014635269  0.00060051566   0.0038424793   0.0012084275
            4.8   0.0003389026  0.00058026139  0.00020594045  0.00041531982  0.00057504739  0.00083563738
              5   0.0003389026  0.00058026139  0.00020594045  0.00041531982  0.00057504739  0.00083563738
