#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.36585799   0.0092637491     0.25286191   0.0067258747     0.54564229    0.013160716
           -3.8     0.50965495     0.01243571     0.35287011   0.0091347333     0.75858945    0.017443858
           -3.6     0.70274907    0.010240855     0.48801579   0.0074684309      1.0429272    0.014491668
           -3.4     0.95836259    0.013479187     0.66723745   0.0097741882      1.4182865    0.019176544
           -3.2      1.3227072    0.013670189     0.92411894   0.0099219496      1.9504694    0.019412945
             -3      1.7776436    0.023134622      1.2441464    0.016886449      2.6159706    0.032683962
           -2.8      2.3673387    0.017388463      1.6630476    0.012752079      3.4702018     0.02440705
           -2.6      3.1740207    0.018213665      2.2335935    0.013116451      4.6439338    0.026087901
           -2.4      4.1819482    0.019386985      2.9491835    0.014064031      6.1041094    0.027544068
           -2.2       5.409386    0.021285036      3.8225022    0.015524339      7.8782587    0.030046069
             -2      7.0115857    0.022698464      4.9633795    0.016460621       10.19187    0.032236922
           -1.8      8.9453768    0.031677046      6.3431887    0.023296666      12.978185    0.044313273
           -1.6       11.18289    0.030154275      7.9418078    0.022610438       16.19669    0.041464442
           -1.4      13.847003    0.028682061       9.849518     0.02082401      20.020034    0.040658682
           -1.2      16.879511    0.033438158      12.021784    0.024561932      24.370329    0.046866204
             -1      20.002971    0.033318284      14.258291    0.024122601       28.85276    0.047367431
           -0.8      23.239598    0.038118769      16.577956    0.027995994       33.49325    0.053437708
           -0.6      26.099813     0.03979557      18.626512    0.029045089      37.596759    0.056115807
           -0.4      28.404241    0.043505744      20.276016    0.031767937      40.904984    0.061279768
           -0.2      29.702867    0.039972051      21.206215    0.028982531      42.767847    0.056741564
              0      29.741878    0.040159042      21.235273    0.029188836      42.821581    0.056861985
            0.2      28.457773    0.043279133      20.314933    0.031466335      40.980328    0.061277048
            0.4       26.22847    0.038715416       18.71913    0.028106033      37.780242    0.054888552
            0.6      23.253494    0.037323355      16.588219    0.027189883      33.512016    0.052714134
            0.8      20.084712    0.040210899      14.315168    0.029307749      28.973071    0.056739683
              1      17.019775    0.032614167      12.121494    0.023683744      24.572666    0.046224494
            1.2      14.026332    0.030655551      9.9775497    0.022313936      20.277936    0.043347477
            1.4      11.433441    0.026630063      8.1227466    0.019319511      16.552886    0.037797434
            1.6      9.1202138    0.024479173      6.4681335    0.017698538      13.229104    0.034866398
            1.8      7.2515317    0.022966484      5.1357407    0.016672192      10.534833     0.03257751
              2      5.6305774     0.02183278      3.9788353    0.015927144      8.1999124    0.030809679
            2.2      4.4112916    0.022349273      3.1110237    0.016418304      6.4384835     0.03131375
            2.4      3.3822816    0.018496312      2.3799259    0.013463245      4.9488841    0.026166799
            2.6      2.6029556    0.016175399      1.8285221     0.01169427      3.8155611    0.023062312
            2.8      1.9771714     0.01632681      1.3852568     0.01172246      2.9066907    0.023455525
              3      1.4553469    0.015976347      1.0163734    0.011699218      2.1468799    0.022465892
            3.2      1.1079114    0.012021228     0.77180971   0.0087212468      1.6388495    0.017093361
            3.4     0.82051164    0.010577984     0.57011806   0.0076256776      1.2171766    0.015155322
            3.6     0.62024968    0.014228792      0.4307218    0.010289332     0.92081591    0.020248812
            3.8     0.42816066   0.0096233176     0.29468737   0.0070489215     0.64138122    0.013554501
              4     0.42816066   0.0096233176     0.29468737   0.0070489215     0.64138122    0.013554501
