#  dphiHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      19.788041    0.035927964       14.05834     0.02603246      28.648332    0.051067863
            0.2      19.459978    0.035140829      13.828571     0.02546656      28.166058    0.049942906
            0.4      19.258099    0.039236815      13.690418    0.028362964       27.86207     0.05590325
            0.6      19.051643    0.038722482       13.54715    0.028156176      27.555575    0.054866272
            0.8      19.168824    0.037854267      13.637481    0.027496107      27.709834    0.053679364
              1      19.511523    0.036228929      13.887999    0.026273173      28.190469    0.051421662
            1.2      20.262553    0.036109703      14.431237    0.026060379      29.257072    0.051502415
            1.4      21.399754    0.036834893      15.249264    0.026734549      30.881732      0.0522414
            1.6      22.990329    0.035416031      16.391242    0.025623364      33.158732     0.05039314
            1.8      25.175068    0.037958409      17.956036    0.027477387      36.294816    0.053997551
              2      28.035262    0.042421084      20.002701    0.030912843      40.404774    0.059920006
            2.2      31.655391    0.044541264      22.584366    0.032484279      45.624983    0.062876677
            2.4      35.919308    0.049278527       25.61445    0.035890821      51.795832    0.069611902
            2.6      40.793959     0.04691386      29.050516    0.034020026      58.909343    0.066644776
            2.8      44.247418    0.053926212      31.401573    0.039237296      64.122094     0.07630364
              3      30.407934    0.071256696      21.443074     0.05302225      44.348239    0.098504573
            3.2      30.407934    0.071256696      21.443074     0.05302225      44.348239    0.098504573
