#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.027448325     0.01325587   0.0055441795   0.0099051994    0.069159696    0.018200994
           -3.8     0.13354239    0.014377232    0.076647009     0.01074209     0.23205123    0.019755938
           -3.6     0.39132679    0.017379763     0.25569649    0.012931048     0.61441371     0.02402945
           -3.4     0.75968098    0.022479703     0.51245865    0.016916279       1.158538    0.030632213
           -3.2      1.3587645    0.016653322     0.93528964    0.012050496      2.0325409    0.023731208
             -3      2.2065091    0.018598689      1.5328085    0.013548981       3.270338    0.026326027
           -2.8      3.3941342    0.022597443      2.3761514     0.01614371      4.9910994    0.032677856
           -2.6      4.8516558    0.023408394       3.413872     0.01706594      7.0960503     0.03306528
           -2.4      6.7168842    0.028025499      4.7463837    0.020489462      9.7804802    0.039458006
           -2.2      8.7528213    0.027863071      6.1995221     0.02053117      12.712771    0.038993081
             -2      11.010395    0.027714741      7.8177488    0.020089293      15.949656    0.039376092
           -1.8      13.320076    0.028857826      9.4770079    0.020904921      19.253206    0.041020578
           -1.6      15.515954    0.034143817      11.051098    0.025201028      22.401191     0.04777862
           -1.4       17.39277    0.036363277      12.401766    0.026561956      25.080898     0.05121306
           -1.2      18.908711    0.033891334      13.491521    0.024702208      27.247834    0.047865581
             -1      20.044501    0.032316074      14.309326    0.023373783      28.868637    0.045993164
           -0.8      20.614411    0.032317564      14.719655    0.023434233      29.681955    0.045872381
           -0.6      21.068023    0.036154697       15.04972    0.026590711      30.322428    0.050606323
           -0.4      21.104727    0.031797048      15.073715    0.023010223      30.380164    0.045220252
           -0.2       21.09976    0.031534801      15.070348    0.022778684      30.372835    0.044933787
              0      21.095473    0.032337643      15.068316    0.023415703       30.36412    0.045963517
            0.2      21.083884     0.03263325      15.059037    0.023622041      30.349409    0.046399048
            0.4      20.868263    0.033641928      14.903131    0.024482385      30.042731    0.047570513
            0.6      20.596463    0.032778204      14.707258    0.023810201      29.655135    0.046464841
            0.8      19.901373    0.032452142      14.207918     0.02353906      28.660699    0.046053035
              1      18.859008    0.031397365      13.458486    0.022729951      27.170701    0.044644807
            1.2      17.343939    0.032100742       12.36923    0.023362686      25.005097    0.045420366
            1.4      15.519593    0.030530692      11.057542    0.022103308       22.39805    0.043421009
            1.6      13.292436    0.028400622      9.4562664    0.020535945      19.215352    0.040447921
            1.8      11.065019    0.028308852      7.8577423    0.020576288      16.026083    0.040112513
              2      8.8434446    0.025295624      6.2655065    0.018276382      12.840314    0.036080026
            2.2      6.7734398    0.025615249      4.7840784    0.018615055      9.8676388    0.036303599
            2.4      5.0219174     0.02128593      3.5344088    0.015368961      7.3436548    0.030378475
            2.6      3.5016906    0.025108618      2.4512144    0.018070258      5.1493855    0.035939975
            2.8       2.340394    0.020528322      1.6269013     0.01502398      3.4664772    0.028866007
              3      1.4646796    0.026977541      1.0072766    0.019863318      2.1927996    0.037649617
            3.2     0.91121856    0.013641025     0.61966124   0.0099450539      1.3793448    0.019282106
            3.4     0.50084468    0.012891404     0.33222306   0.0094243807     0.77609028    0.018162634
            3.6     0.26247882    0.012151074     0.16769108   0.0090024589     0.42037994      0.0168618
            3.8     0.11998749   0.0093873273    0.070078013   0.0069572362     0.20616566    0.013033797
              4     0.11998749   0.0093873273    0.070078013   0.0069572362     0.20616566    0.013033797
