# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       0.373958   0.0084776979     0.25872017   0.0061063352     0.55724857    0.012151195
           -3.8     0.53667455   0.0095893596      0.3733887   0.0069178498     0.79510968    0.013723806
           -3.6     0.73633012    0.009643266      0.5134026   0.0069106794      1.0883323    0.013896842
           -3.4     0.99041684    0.011404566     0.69160555   0.0082333888      1.4614176    0.016300646
           -3.2      1.3838699    0.019706483     0.96924831    0.014050531      2.0354879    0.028480336
             -3      1.8090395    0.019361422      1.2666716    0.015124191      2.6610997    0.025477145
           -2.8      2.4454697    0.016365461      1.7205222    0.011864632      3.5792836    0.023267982
           -2.6      3.2251078    0.017137384      2.2725923    0.012402117      4.7121009    0.024406764
           -2.4       4.267112    0.018717247      3.0136974    0.013613643      6.2191116    0.026505036
           -2.2      5.5033031    0.020004064      3.8922595    0.014527709      8.0079169    0.028366868
             -2      7.0847212    0.024492175      5.0183691    0.018160174      10.291328    0.034054411
           -1.8      8.9777049    0.025849774      6.3706236    0.018813549      13.015509    0.036579098
           -1.6      11.256532    0.025980223       7.998565    0.018821881      16.294098    0.036918965
           -1.4      13.816737    0.037186154       9.828146    0.027223026      19.976102    0.052222185
           -1.2      16.832778    0.032783404      11.987668    0.023895217      24.304524    0.046290198
             -1      19.955178    0.034781539      14.221767    0.025290135       28.78912    0.049229548
           -0.8      23.123048    0.036571958      16.490058    0.026423646      33.335039    0.052113301
           -0.6      26.022645    0.043812879      18.566481    0.032161868      37.495725    0.061458897
           -0.4      28.200784    0.041666513      20.123661    0.030341755      40.626786    0.058874759
           -0.2      29.541143     0.04285424      21.082989    0.031309307      42.550807    0.060362938
              0      29.466948    0.041783786       21.02546    0.030406737      42.453776    0.059085863
            0.2      28.205794    0.044558855      20.126587    0.032614333      40.634851    0.062595767
            0.4      25.940151    0.041599354      18.505471    0.030331305      37.381112     0.05869677
            0.6      23.255498    0.038291407      16.584172    0.027908684      33.526218    0.054055569
            0.8      20.052167      0.0360076       14.28997      0.0261586      28.930352    0.051024562
              1      16.963937    0.033022543      12.080466    0.023932989      24.494698     0.04690461
            1.2      14.044619    0.032482892      9.9912613    0.023776513      20.302883    0.045669977
            1.4      11.517718    0.029928064      8.1855117    0.021581799      16.668982    0.042758883
            1.6      9.1983563    0.025724611      6.5274389     0.01878972      13.334233    0.036272189
            1.8      7.2910086    0.021996743      5.1679918    0.015913625      10.583201    0.031321102
              2      5.7322163    0.023533364      4.0555235    0.017217758      8.3377195    0.033106991
            2.2      4.4886571    0.019798048      3.1700738    0.014378753       6.541958    0.028071614
            2.4       3.467984    0.016592041       2.444628    0.011963757      5.0648592    0.023721619
            2.6      2.6763508    0.016893778      1.8837818      0.0123066      3.9154617    0.023891011
            2.8      2.0087148    0.014748107      1.4096142    0.010748478      2.9482643    0.020853813
              3      1.5445898     0.01178192      1.0820493   0.0084604676      2.2715281    0.016938514
            3.2      1.1500077     0.01056323     0.80407799   0.0076062916      1.6947577     0.01513747
            3.4     0.83154428    0.012251496     0.57850546   0.0089534126      1.2320158    0.017281854
            3.6      0.6277675   0.0096094098     0.43615721   0.0069440441     0.93147385    0.013721624
            3.8     0.46695411   0.0088550757     0.32347512   0.0063398295      0.6951093    0.012773835
              4     0.46695411   0.0088550757     0.32347512   0.0063398295      0.6951093    0.012773835
