#      R_yttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.58526448   0.0070911602     0.42174917   0.0052689797     0.83407003   0.0097915079
            0.2      1.2745742    0.012132799     0.91233178   0.0090760736      1.8289992    0.016628148
            0.4      1.7513843    0.016753894      1.2476077    0.012565682      2.5255956    0.022890097
            0.6      2.1452255    0.018024011      1.5210357    0.013538229      3.1083255    0.024595531
            0.8      2.6079373     0.01980749      1.8460448    0.014875302      3.7854613    0.027035522
              1      3.1608991    0.031707494      2.2367195    0.023788602      4.5900202    0.043336163
            1.2       3.997038    0.022608503       2.829121    0.016882777      5.8032035    0.031059977
            1.4      5.3709858    0.027333179      3.8102426    0.020483326       7.780724    0.037411953
            1.6      7.2134943     0.03114802       5.121352    0.023279577      10.442292    0.042742674
            1.8      10.126606    0.036122144      7.1988225    0.026782133      14.640843    0.050000131
              2      14.727631     0.03440676      10.485864    0.025405718      21.260268    0.047875087
            2.2      22.196012    0.043491856      15.816589    0.032239876      32.014988    0.060304989
            2.4      34.377138    0.050149279       24.52045    0.037178898      49.537583    0.069582049
            2.6       54.27038    0.056639918      38.730752    0.041512285      78.165162    0.079464725
            2.8       84.33437    0.063584472      60.198585    0.046292522      121.45076    0.089855105
              3      104.68692    0.066976562      74.668375    0.048446395      150.90747    0.095298283
            3.2      37.524183    0.049165189      26.569761    0.035080952      54.553488    0.071010049
            3.4      14.675975    0.040411773      10.297987    0.028580163      21.560404    0.058917709
            3.6      6.4476286    0.030341191       4.482173     0.02128178      9.5743698    0.044667304
            3.8      2.9745966    0.020774847      2.0478771    0.014365833      4.4660204    0.031057258
              4      1.4191743    0.017737463     0.96746312    0.012125137      2.1545564    0.026871899
            4.2     0.67353148   0.0094863985     0.45517037   0.0064178911      1.0328074    0.014544218
            4.4     0.31674857   0.0062581465      0.2121871   0.0041736721     0.49058706   0.0097502803
            4.6     0.15234564   0.0049892477     0.10097703   0.0032800289      0.2387408    0.007900057
            4.8     0.06497835   0.0024512127    0.042811823      0.0016011     0.10254603   0.0039107631
              5     0.06497835   0.0024512127    0.042811823      0.0016011     0.10254603   0.0039107631
