#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      2.8779969    0.026501865      2.3701868    0.020950203       3.532986    0.037718201
           -3.8      3.7876693    0.030433859       3.113742    0.023975818      4.6548554    0.043500454
           -3.6      4.9772375    0.035054154      4.1061338    0.027810795      6.0775255    0.049914239
           -3.4      6.4896936    0.040085839      5.3664502    0.031810834      7.8995311    0.057143137
           -3.2      8.3933718    0.045929296      6.9357875    0.036521402      10.231648    0.065245764
             -3      10.805707    0.052045936      8.9648494    0.041161398      13.074613    0.073891798
           -2.8      14.117405    0.062464261      11.720194    0.054583895      17.076152    0.084330837
           -2.6      17.828896    0.067319634      14.807945    0.053634048      21.559604    0.095765026
           -2.4      22.611732    0.075815104      18.832004    0.060307508      27.222171     0.10744539
           -2.2      28.270223    0.085370567      23.565796    0.068848343      33.980108     0.12111036
             -2      35.496048    0.096413038        29.6703    0.078907758      42.492808     0.13647391
           -1.8      43.985204     0.10611183      36.782657    0.084499101       52.62322     0.15064973
           -1.6      53.884912     0.11840575      45.152448    0.095657743      64.242519     0.16789976
           -1.4      65.167708     0.13246055      54.668738     0.11260239      77.560342     0.18499701
           -1.2      77.662439     0.14182795      65.142682     0.11467931      92.428246     0.20248138
             -1      90.523849     0.15284326       76.01424     0.12214104      107.50365     0.21749819
           -0.8      103.40406     0.16321835      86.866122     0.13051771      122.72909     0.23168815
           -0.6      115.17774     0.17261102      96.815884     0.13963911      136.55133     0.24607309
           -0.4      124.31222     0.17963479      104.52345     0.14602887      147.30217     0.25543912
           -0.2      129.03362     0.18210998      108.46135     0.14696985      152.96477     0.25944357
              0      129.29996     0.18230297      108.74073     0.14719013      153.14698     0.26013522
            0.2      124.30075     0.17966544      104.42903     0.14588197      147.54982     0.25515468
            0.4      115.22041     0.17190863      96.823965     0.13748916      136.64474     0.24520711
            0.6      103.64851     0.16444105      87.122484     0.13482595      122.91409     0.23390582
            0.8      90.734314     0.15339101      76.203387     0.12425044      107.76558     0.21742718
              1      77.351796     0.14179927      64.929025     0.11422635      91.936937     0.20073945
            1.2      65.181228     0.13059087      54.681114     0.10454625      77.541675     0.18590069
            1.4      53.869261     0.11829099      45.107178    0.095513213      64.296656     0.16765342
            1.6      43.961293     0.10678502      36.798341     0.08671188      52.525194     0.15168767
            1.8       35.48057    0.095563478      29.648303    0.076257586      42.480771     0.13587123
              2      28.248014    0.085126286      23.546429     0.06760706      33.971439     0.12195487
            2.2      22.608544    0.075764223      18.810629    0.059971662      27.240875     0.10781431
            2.4      17.781782    0.067138378      14.766053    0.053215619      21.518577    0.095629973
            2.6      13.963171    0.059300732      11.587651    0.047556816      16.898325    0.084955529
            2.8      11.000499    0.052441666      9.0997162    0.041630446      13.384023    0.074618589
              3      8.4670937    0.045888213      7.0022854     0.03613614      10.305836    0.065381897
            3.2      6.4900032    0.040101966      5.3565772    0.031788509      7.9236874      0.0570828
            3.4      4.9075363    0.034866996      4.0382298    0.027098239      6.0129971    0.050073455
            3.6      3.7893275    0.030487497      3.1218451    0.024030592      4.6401255    0.043600228
            3.8      2.8654724    0.026436937      2.3522602     0.02066384      3.5268257    0.037824194
              4      2.8654724    0.026436937      2.3522602     0.02066384      3.5268257    0.037824194
