#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.2390059    0.029494341      2.7141318    0.023452759      3.8739001    0.042342516
           -3.8       4.775148    0.035817427      3.9951103    0.028294533      5.7267022    0.051528166
           -3.6      6.8336511    0.042938131      5.7226714    0.034526071      8.1931564    0.061512538
           -3.4      9.6699912    0.051170565      8.0888936    0.042000458       11.60959    0.072514316
           -3.2      13.489078    0.059489562      11.261243    0.047039164      16.240768    0.085474201
             -3      18.398779    0.070842783      15.388118    0.060618966      22.084199      0.1003908
           -2.8      24.173324    0.079670828      20.210906    0.063732876      29.012594     0.11386095
           -2.6      31.195648    0.090795061      26.099447    0.072055134      37.366415     0.13075182
           -2.4      38.910668     0.10077659      32.577749    0.080128224      46.550788     0.14403409
           -2.2      47.568812      0.1109077      39.843813    0.089836992      56.833428     0.15737011
             -2      55.976488     0.11996941      46.894472    0.096554822      66.842431     0.17023312
           -1.8      63.684059     0.12793085      53.368608     0.10304165      75.948868     0.18103557
           -1.6      70.772956     0.13455329      59.366496     0.10817132      84.268289     0.19018805
           -1.4      75.877639     0.13912238      63.663264     0.11117248      90.239336     0.19673074
           -1.2      80.207266     0.14343033       67.26888     0.11731215      95.434744     0.20280995
             -1      82.567949      0.1452888      69.246356     0.11798667      98.155021     0.20470642
           -0.8      83.368467     0.14571427      69.954255     0.11812998       98.98958     0.20647596
           -0.6      83.509266     0.14563741      70.029818      0.1172625      99.246402     0.20621868
           -0.4      83.086734     0.14569384      69.706421     0.11819253      98.615225     0.20577336
           -0.2      82.948495     0.14556608      69.595862     0.11785164      98.415068     0.20486051
              0      82.470028     0.14526099      69.196652     0.11755316       97.84689     0.20485425
            0.2      83.176599     0.14561819      69.742501      0.1166623      98.814237     0.20533982
            0.4      83.511502     0.14591961      70.073996     0.11677021      99.108456     0.20621683
            0.6      83.185298      0.1462165      69.807634     0.11819778      98.733743     0.20716639
            0.8      82.317453     0.14703346      69.040961     0.12051749       97.87009     0.20754724
              1      80.298259     0.14426495      67.317421     0.11743511      95.570883     0.20423001
            1.2      76.312784     0.14099328      64.004958     0.11526362      90.812773     0.20081541
            1.4      70.924437     0.13589509      59.403921     0.10971316      84.631219      0.1941341
            1.6      63.865281     0.12901025      53.498687     0.10304627      76.203986     0.18458521
            1.8      55.873467     0.12235908      46.810852    0.099262846      66.706261     0.17414396
              2      47.469933     0.11206919      39.735497    0.089226555      56.777779       0.160516
            2.2      39.029151     0.10205304      32.676625    0.081440607       46.72963     0.14694098
            2.4      31.316495    0.091882133      26.205023    0.073380685      37.525939     0.13295598
            2.6      24.111005    0.080780616      20.201932    0.064460262      28.819728     0.11683695
            2.8      18.134588    0.073581693      15.181587    0.066053785      21.735113     0.10332034
              3       13.46741    0.060857519      11.265643     0.04910344      16.154998    0.088571347
            3.2      9.6905807    0.051475667      8.0967902    0.040407967      11.656502    0.075191062
            3.4      6.9225564    0.043591786      5.7797462    0.034217112       8.347517    0.063608047
            3.6      4.8317751    0.037060615      4.0256537     0.02905754      5.8408095    0.054234294
            3.8      3.3418563    0.030430326        2.78908    0.023907418      4.0307375    0.044498794
              4      3.3418563    0.030430326        2.78908    0.023907418      4.0307375    0.044498794
