#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      17.224992    0.065994742      14.404565    0.053070848      20.444982    0.092428863
            0.2       47.99573     0.10985608      40.144503    0.087620136      56.988869     0.15379002
            0.4       70.95116     0.13367205       59.41254     0.10846428      84.080009     0.18771374
            0.6      85.847895     0.14730513      71.906103     0.11987688      101.84045      0.2070836
            0.8      94.625895     0.15419297      79.255851      0.1239298      112.33576     0.21677954
              1      99.649459     0.15898685      83.483824     0.12997758      118.28134     0.22351731
            1.2       103.0919     0.16111339      86.398271     0.13002721      122.42964     0.22732894
            1.4      106.80042     0.16635735       89.48806     0.13960894      127.03168     0.23262641
            1.6      111.07841     0.16847344      93.080792     0.13775598      132.16381     0.23768553
            1.8      117.17771     0.17234604      98.232815      0.1384839      139.45737     0.24428919
              2      126.15302       0.179384      105.82721     0.14486863      150.13699     0.25535953
            2.2      138.24427     0.18752592      115.99789     0.15012419       164.6414     0.26796814
            2.4      154.06598     0.19835644       129.3652     0.15809374      183.50595     0.28366206
            2.6      173.17647     0.21105376      145.50914     0.16998946      206.21155     0.30270047
            2.8      194.45674     0.22408213      163.49269     0.17976032      231.52072     0.32263291
              3      189.34309     0.22236557      159.20731      0.1798295      225.47216     0.32054441
            3.2      62.246647     0.12745055      51.856056     0.10250242      75.073301     0.18483201
            3.4      23.502741    0.077013352      19.330334    0.060639379      28.851445      0.1117896
            3.6      10.233155    0.049471193      8.2851009    0.038031072      12.854794     0.07232757
            3.8      4.6238153    0.033099412      3.7099419    0.025429019      5.8766456     0.04869635
              4      2.1695075    0.022268656      1.7296995    0.017436213      2.7764909    0.032879824
            4.2     0.97917153    0.014973995     0.77134329    0.011556723      1.2710533    0.021787586
            4.4     0.46611808   0.0099768079     0.36425658   0.0077328497     0.61344335    0.014824088
            4.6     0.20222633   0.0064484608     0.15496605   0.0047086821     0.27473397   0.0097826796
            4.8    0.089145504   0.0041896759    0.067979307     0.00306495     0.12073044   0.0065550626
              5    0.089145504   0.0041896759    0.067979307     0.00306495     0.12073044   0.0065550626
