# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       2.873622    0.026737263       2.359264    0.021441426      3.5353962    0.037754967
           -3.8      3.7544725    0.030536191      3.0909044    0.024291668      4.6053877    0.043395185
           -3.6      4.9690737    0.035121811      4.1032534    0.028060346      6.0525134    0.049795717
           -3.4      6.4438365    0.039809386      5.3130035    0.031333574      7.8854419    0.056942694
           -3.2      8.3839678    0.046630439      6.9453591    0.038916766      10.161563    0.064995338
             -3       10.86049    0.052304522      9.0077462    0.042115141      13.151542    0.074453157
           -2.8      14.021122    0.060347393       11.66318    0.051157985       16.89411    0.086919362
           -2.6      17.750257    0.066925621      14.746368    0.052809837      21.457551    0.095178386
           -2.4      22.571732    0.076041663      18.783433    0.060719684       27.20451     0.10779204
           -2.2      28.488611    0.085544489      23.762433    0.069291713      34.219047     0.12140833
             -2       35.33827    0.095271849      29.531538    0.075744349      42.302754     0.13548556
           -1.8      43.743959     0.10635578      36.594647    0.085891201      52.307387     0.15136649
           -1.6      53.934592     0.11906587      45.159104    0.098093302      64.391397     0.16894362
           -1.4      65.022262     0.13004435      54.513155     0.10495627       77.44353     0.18422972
           -1.2      77.389088     0.14312501       64.96861     0.11898442      91.962465     0.20187492
             -1      90.573583     0.15403597      76.084435      0.1255357      107.54098     0.21882537
           -0.8      103.57846     0.16323833      87.019744     0.13073604      122.92685     0.23192826
           -0.6      115.29177     0.17319218      96.913228     0.14101095      136.68236     0.24484553
           -0.4      124.36699     0.17877698      104.57166     0.14425427      147.34555      0.2551791
           -0.2      129.17116     0.18243616       108.5311     0.14580955      153.22367     0.26082226
              0      129.68662     0.18277739      109.03043     0.14856736      153.69955     0.25943123
            0.2      124.26668     0.17897171      104.46592     0.14428145      147.31985     0.25443424
            0.4      115.18425     0.17193025      96.802044     0.13740298      136.62816     0.24493267
            0.6      103.84242     0.16343539       87.23948     0.13105257      123.26813     0.23230017
            0.8      90.551646     0.15393082      76.050704     0.12574789      107.53644      0.2190688
              1      77.240406     0.14128296      64.788777     0.11228825       91.91376     0.20088338
            1.2      65.037274     0.13059155      54.578138     0.10706008      77.331563     0.18561302
            1.4       53.68549     0.11774601      44.983605    0.094095582      64.021691     0.16764287
            1.6       44.07028      0.1084594      36.904743    0.090166317      52.603836     0.15132274
            1.8      35.544896    0.095536036      29.647595    0.076122916      42.722542     0.13594274
              2      28.504248    0.085440127      23.773989     0.06886704      34.221792     0.12180706
            2.2      22.486042    0.075988951      18.746197    0.060530478      27.010713     0.10814178
            2.4      17.828573    0.067238673      14.811532    0.053099832      21.531761    0.095715974
            2.6       14.05557    0.059771474      11.662012    0.047907607      17.012655    0.084770725
            2.8      10.947835    0.052274954      9.0473301    0.041382382      13.349456     0.07450158
              3      8.3977168    0.045968116      6.9327747    0.036919616      10.264652     0.06503089
            3.2       6.477778    0.040297445      5.3482106     0.03230305      7.8968933    0.057266582
            3.4      5.0396523    0.035181707      4.1444109    0.027701777       6.198969    0.050297594
            3.6      3.8182008     0.03043943      3.1338326    0.023887488       4.699613    0.043446206
            3.8       2.876468    0.026876191      2.3656515    0.021425512      3.5324848     0.03866441
              4       2.876468    0.026876191      2.3656515    0.021425512      3.5324848     0.03866441
