#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.9257409     0.03388112      3.9917409    0.026249179      6.1836277     0.04887626
           -3.8      6.2675513    0.038830368      5.0979841    0.031076397      7.8087586    0.054684687
           -3.6      7.7841726    0.043703164      6.3560616    0.035340904      9.6381449    0.061943113
           -3.4      9.8182093    0.048221838      8.0348599    0.037763775      12.121888    0.068763453
           -3.2      12.134356    0.054147314      9.9713631    0.042500802      14.872555    0.077109193
             -3      15.170115    0.060565719       12.47137    0.047472275       18.58326    0.086463824
           -2.8      18.776446    0.067646378       15.48776    0.053492045      22.891856    0.096246861
           -2.6      23.090867    0.075764999      19.108095     0.06006332      27.997713      0.1082029
           -2.4      28.346253     0.08460666      23.542656    0.068877338      34.194746     0.11977775
           -2.2      34.501985    0.093416934       28.70053    0.075079256      41.526227     0.13262769
             -2      41.492104     0.10270573      34.581282    0.082324115      49.799294     0.14548664
           -1.8       49.17164     0.11391905      41.131448    0.094065285         58.696     0.16029282
           -1.6      58.121722     0.12216455      48.666813    0.097461697      69.353644     0.17361467
           -1.4      67.133219     0.13175592      56.323474     0.10522712      79.832295     0.18668154
           -1.2      77.000361     0.14191124      64.744501     0.11519452      91.311689     0.20108666
             -1      85.955263     0.14967571      72.355909     0.11900795      101.73901     0.21316756
           -0.8      94.684143     0.15835738      79.738683     0.12874579      112.06598     0.22440624
           -0.6      101.21805     0.16340034      85.431951     0.13217623      119.33416     0.23296734
           -0.4      106.46189     0.16878936      89.936832     0.14083445      125.39319      0.2392732
           -0.2      109.07436     0.16931716      92.156627     0.13680858      128.43191     0.24048018
              0      109.17121     0.16906373      92.186408     0.13585784      128.66032     0.24065785
            0.2      106.20376     0.16703692      89.710067     0.13418407      125.11097     0.23715693
            0.4      100.96074     0.16347781       85.23169     0.13298133      119.00337     0.23298517
            0.6      94.358578     0.15721293      79.505775     0.12580426      111.56891     0.22366871
            0.8      85.633532     0.15033713      72.122855     0.12221455      101.24576     0.21435309
              1      76.704159     0.14125204      64.517091     0.11317295      90.875403     0.20080863
            1.2      67.445568     0.13245148      56.625901     0.10688177      80.067599      0.1880384
            1.4      58.090154     0.12347663      48.619045    0.099694803      69.326868     0.17582462
            1.6      49.181948     0.11323207      41.114607     0.09447195        58.7648     0.16063465
            1.8      41.277074     0.10287261      34.417573    0.083222857       49.52007     0.14538216
              2      34.292712    0.093218332      28.545162    0.074398427      41.224912       0.132057
            2.2      28.330667    0.084220216       23.49007    0.067109501      34.277399     0.11927537
            2.4      23.142903    0.076314672      19.154257    0.062156974      28.072788      0.1076153
            2.6      18.811309    0.068274324      15.548832    0.054787345      22.859782    0.097048727
            2.8      15.129902    0.060730355      12.477993    0.048125711       18.45024     0.08625061
              3      12.228247    0.054585212      10.033461    0.043599895      15.035008    0.077683142
            3.2      9.7672987    0.048304811       7.998072    0.038106316      12.035866    0.068959631
            3.4      7.7680007    0.042849112      6.3419144    0.033593213      9.6227452    0.061178072
            3.6      6.1887892    0.038116234      5.0392383    0.029616906      7.6830571    0.054941582
            3.8      4.8865901    0.034200773      3.9740489    0.028566536        6.08377    0.048873818
              4      4.8865901    0.034200773      3.9740489    0.028566536        6.08377    0.048873818
