#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19342884   0.0038485133     0.19286882   0.0038751723     0.19610021   0.0039582353
             10     0.58636728   0.0068314778     0.58290328   0.0068996605     0.59440593   0.0071389067
             20     0.93395602   0.0087107344      0.9315339   0.0086689962     0.94887343   0.0090612746
             30      1.2576757    0.010128926      1.2531718    0.010119985      1.2689921    0.010363723
             40       1.552651    0.011371981      1.5451001    0.011387313      1.5683006    0.011630117
             50      1.8030718    0.012144723      1.7921518    0.012175147      1.8200954    0.012761845
             60      2.0034194    0.012712214        1.98897     0.01268936      2.0183384    0.012847918
             70      2.1360158    0.013130784       2.122611    0.013182194      2.1549501    0.013422993
             80      2.2200615    0.013268129      2.2066467    0.013233189      2.2390235    0.013450689
             90      2.2689453    0.013379968      2.2545702    0.013349173       2.287789    0.013601179
            100      2.2894368     0.01325496      2.2754986    0.013189294      2.3088434    0.013404461
            110      2.2499923    0.013240114      2.2341814    0.013232276      2.2675113    0.013473221
            120      2.1740657    0.013077161      2.1595123    0.013016925      2.1936175    0.013177491
            130      2.0838286    0.012752163      2.0699417    0.012729746      2.1015698    0.012942559
            140      2.0067476    0.012594204      1.9936181    0.012522932      2.0250854     0.01273301
            150      1.8818189    0.012030636      1.8698263    0.011973308      1.9002478    0.012156351
            160      1.7788777    0.011776797      1.7666163    0.011777828       1.795855     0.01189745
            170      1.6392721    0.011394628       1.628747    0.011339875      1.6564483    0.011662043
            180      1.5384017    0.010955419      1.5289161    0.010899554      1.5537808    0.011066134
            190      1.4183426    0.010593461      1.4094816    0.010533571      1.4332991     0.01069249
            200      1.2985494    0.010071715      1.2906685    0.010017436      1.3120965    0.010162721
            210       1.198909    0.009631709       1.191654   0.0096049159      1.2111894   0.0097834095
            220      1.0793986   0.0092682811      1.0720798   0.0091845623      1.0896603   0.0093437579
            230     0.98263755   0.0087802097     0.97650295   0.0087669862     0.99331401   0.0089413774
            240     0.88461685   0.0083574908     0.87898389     0.00832703     0.89389579   0.0084825224
            250     0.78816969   0.0079336943     0.78341384   0.0078955946     0.79618906   0.0080285339
            260     0.72405173   0.0075550233     0.71996946   0.0075206739     0.73224466   0.0076351853
            270     0.64016666   0.0070306035     0.63656391   0.0069988703     0.64686256   0.0070989926
            280     0.57289263   0.0068049416      0.5696857   0.0067782085     0.57865331   0.0068867733
