# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.8169389    0.023785035      4.7985225    0.023711105      4.8901296    0.024644389
             10      5.7955199    0.023080379      5.7492113    0.023354316      5.8832977    0.024244973
             20       5.019076    0.020734414      4.9769692    0.020649138      5.0934859    0.021175013
             30      4.2101625    0.018726314      4.1786798    0.018813391      4.2742108    0.019441166
             40       3.568142    0.016597458      3.5373095    0.016629263      3.6104962    0.016927469
             50      2.9992859     0.01512487      2.9749352     0.01505567      3.0314067    0.015575738
             60      2.5448667     0.01380397      2.5260373    0.013781635      2.5710595      0.0141846
             70      2.1853735    0.012659694      2.1709482    0.012631825      2.2026612    0.012843289
             80      1.8618137    0.011699919      1.8512491    0.011703497      1.8754043    0.011931067
             90      1.5947928     0.01059288      1.5878443    0.010509545      1.6073327    0.010670775
            100      1.4158426   0.0098555644      1.4088933   0.0098162105        1.42422   0.0099606906
            110      1.2194682   0.0091018584      1.2144783   0.0090669034      1.2264738   0.0092203831
            120      1.0502161   0.0083668405      1.0465231   0.0083368367      1.0548497   0.0084096924
            130     0.91334732   0.0077308455     0.91053649   0.0077057651     0.91589581   0.0077818248
            140     0.81187952   0.0072260915     0.80939232   0.0072223681     0.81364441   0.0072772314
            150     0.70120991   0.0066535796     0.69987307   0.0066678672     0.70314575   0.0067053543
            160     0.62651083   0.0062663817     0.62519531   0.0062581778     0.62852611   0.0063196961
            170     0.56145072    0.005855982     0.56065616   0.0058457307     0.56187173   0.0058624402
            180     0.50151802   0.0054673017     0.50065893   0.0054589385     0.50185222   0.0054725385
            190     0.42883862   0.0050272619     0.42845188   0.0050212636     0.42928684   0.0050345499
            200     0.39278229   0.0047965519      0.3921392   0.0047999018     0.39298869   0.0047959787
            210     0.34658519   0.0044737306     0.34636875   0.0044703469     0.34668115   0.0044765856
            220     0.31992785   0.0042709057     0.31981701   0.0042687809      0.3199941   0.0042699479
            230     0.28888419   0.0040485356     0.28877518   0.0040458901     0.28894756   0.0040517594
            240     0.26092123   0.0038141903     0.26088361   0.0038135782     0.26099247   0.0038151098
            250     0.23721114   0.0036324861     0.23695492   0.0036486417     0.23729576   0.0036375187
            260     0.21356766   0.0034510949     0.21352065   0.0034498148     0.21361153   0.0034514799
            270     0.19741749   0.0033259329     0.19733982   0.0033259992     0.19745862   0.0033266364
            280     0.17831626   0.0031378852     0.17822663    0.003138277     0.17837886   0.0031382245
            290     0.16306185   0.0030034031     0.16265921   0.0030122361     0.16309169   0.0030040965
            300      0.1490253    0.002861181      0.1489149   0.0028606852     0.14904926   0.0028617869
            310      0.1370385   0.0027389998      0.1369835    0.002739239     0.13706411   0.0027393065
            320     0.11771175   0.0025359608     0.11767886   0.0025360201     0.11773957   0.0025363838
            330     0.11470642   0.0024958085     0.11468811   0.0024959189     0.11478515   0.0024958538
            340     0.10676259    0.002416937     0.10670095   0.0024165497     0.10679152   0.0024173398
            350    0.090812778   0.0022132236    0.090798175   0.0022128134    0.090824703   0.0022134858
            360    0.089772831   0.0022094813    0.089738222   0.0022090803    0.089799332   0.0022099141
            370    0.079646803   0.0020774406    0.079541482   0.0020781959    0.079669648    0.002077618
            380     0.07460215   0.0020111498    0.074574047   0.0020105856    0.074622862   0.0020116508
            390    0.067392825   0.0019097101    0.067380912   0.0019095317    0.067402289    0.001909891
            400    0.061665061   0.0018190375      0.0616107   0.0018182166    0.061676164   0.0018192342
            410     0.05671063   0.0017469714    0.056697305   0.0017468634    0.056719235   0.0017471106
            420    0.052297072   0.0016773605     0.05229294    0.001677307    0.052299401   0.0016774303
