#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.39506421   0.0055519706     0.39211852   0.0055480648     0.39750255   0.0055791354
             10      1.1276057   0.0095658132      1.1176085   0.0096579321      1.1333719   0.0095567471
             20      1.8020826    0.011894112      1.7909901    0.011909039      1.8189385     0.01216441
             30      2.3685321    0.013712054      2.3515303     0.01376701      2.3995127    0.013988436
             40      2.7424294    0.014673176      2.7235357       0.014622      2.7746042    0.014954738
             50      3.0099443    0.015566792       2.992139    0.015488829      3.0548627    0.016034105
             60      3.0977431     0.01579739      3.0795236    0.015761419      3.1420382    0.016184028
             70      3.0887096    0.015556776      3.0701669    0.015490825       3.132654    0.015867044
             80      3.0241471     0.01553101      3.0076862    0.015633573      3.0660262     0.01605271
             90      2.8386716    0.014898391      2.8218537    0.014826421      2.8747152    0.015178757
            100      2.6295248    0.014328601      2.6122565    0.014333936      2.6589468    0.014710491
            110      2.3970566    0.013630313      2.3838261    0.013653464      2.4222305    0.013913376
            120      2.1714852    0.013078043      2.1576109    0.013047415      2.1924323    0.013319418
            130      1.9841057    0.012397174      1.9738301      0.0123968      2.0056772    0.012626269
            140      1.7562896    0.011900038      1.7464067     0.01186948      1.7725849    0.012054181
            150      1.5269002     0.01106473       1.520004    0.011061933      1.5402224    0.011242537
            160      1.3617669    0.010408744      1.3533695    0.010374952      1.3719531     0.01053962
            170      1.1997996   0.0098085009      1.1927222   0.0097659425      1.2064836   0.0098999777
            180      1.0476272    0.008958265      1.0417858   0.0089145359      1.0538954   0.0090736589
            190     0.92265086   0.0085108478     0.91738313   0.0084671403     0.92762109   0.0085593263
            200     0.80448775   0.0079226679     0.79932076   0.0078964805     0.80740056    0.007990575
            210     0.70737425   0.0074663956      0.7033123   0.0074289141     0.70963241   0.0074885214
            220     0.61686229    0.006934803      0.6136183   0.0069020236      0.6190947   0.0069632031
            230     0.54000462   0.0065747711      0.5369733   0.0065411274     0.54159487    0.006590901
            240     0.47165858   0.0060955832     0.46909472   0.0060676681      0.4729844   0.0061190424
            250      0.4180073    0.005762366     0.41587561   0.0057370277     0.41918438   0.0057814996
            260       0.376638   0.0053685347     0.37468938   0.0053482511     0.37738595   0.0053920297
            270     0.31890879   0.0050102175     0.31737103   0.0049900957     0.31963355   0.0050248138
            280     0.28637519   0.0047430346     0.28493339   0.0047219841     0.28695415   0.0047500621
            290     0.25052168   0.0044611766     0.24930621   0.0044409215     0.25102275   0.0044721622
            300     0.22456455   0.0042296014     0.22352245    0.004212313     0.22502075      0.0042382
            310       0.197727   0.0039638599     0.19687209   0.0039459154     0.19818193   0.0039714819
            320     0.17063696   0.0036242752     0.17016436   0.0036174219     0.17115703   0.0036373874
            330     0.15770712   0.0034415203     0.15658657   0.0034390799     0.15790226   0.0034456467
            340     0.12998298   0.0031633992     0.12950483    0.003151647     0.13021155   0.0031682583
            350      0.1169032   0.0029802755     0.11642979   0.0029694317     0.11706487   0.0029841166
            360     0.10415045   0.0028076747     0.10381737   0.0027992901      0.1042934   0.0028119941
            370    0.095177877   0.0026981853    0.094870074   0.0026896506    0.095333581   0.0027024951
            380    0.085619038   0.0025255354    0.085291788   0.0025173219    0.085797301    0.002532356
            390      0.0726141   0.0023178089    0.072405038   0.0023120675     0.07271879   0.0023200422
            400    0.063707055   0.0021914765    0.063531878   0.0021857781    0.063846283   0.0021961626
            410     0.05985657   0.0021234653    0.059704793   0.0021191235     0.05997487   0.0021278723
            420    0.051608765   0.0019582481    0.051536807   0.0019550375    0.051724947   0.0019630309
            430    0.045770017   0.0018806514    0.045675363   0.0018815536    0.045915247   0.0018908492
            440    0.038810366   0.0017133706    0.038727557   0.0017105716    0.038917626   0.0017174848
            450    0.035670382    0.001681794    0.035608157   0.0016791897    0.035727075   0.0016851394
            460    0.031020594   0.0015179838    0.030957989   0.0015152096    0.031086954   0.0015208643
            470    0.030045537   0.0015275147    0.029993436   0.0015252507    0.030122216   0.0015300909
            480    0.022110934   0.0012661866    0.022076387   0.0012656551    0.022129569    0.001269449
            490    0.023532811   0.0013282376    0.023505324   0.0013265985    0.023578495   0.0013311171
            500    0.017041934   0.0011483237    0.017013451   0.0011472067    0.017075995   0.0011500146
            510    0.012678254   0.0010256712    0.012661328   0.0010246913    0.012688372   0.0010255917
            520   0.0035763775  0.00050477147   0.0027286895  0.00043520479   0.0042028176  0.00055204103
            530    0.012911041  0.00099067665    0.012892749  0.00099009135    0.012915032  0.00099087245
            540    0.012709158   0.0010055143    0.012686914   0.0010047478     0.01272735   0.0010068434
            550   0.0099265218  0.00088496156   0.0099207298  0.00088475953   0.0099328499  0.00088438106
            560    0.010108769  0.00090676975    0.010096357  0.00090651226    0.010110503  0.00090694118
            570   0.0093439359  0.00092429804   0.0093279233  0.00092279307   0.0093588176  0.00092606844
            580   0.0096055854  0.00088168549   0.0095990339  0.00088056055   0.0096128984  0.00088308676
            590   0.0084853235  0.00086064078   0.0084760586  0.00085937304   0.0085027161  0.00086254417
            600   0.0058704802  0.00076948203   0.0058532823  0.00076898464   0.0058865135  0.00077019814
            610   0.0042710832  0.00064612474   0.0018032756  0.00047889575   0.0051480197  0.00072939993
            620   0.0047677329  0.00074540404   0.0047610787  0.00074577601   0.0047772888  0.00074541707
            630   0.0064399593  0.00078600425   0.0063570731  0.00078301463    0.006507674   0.0007883701
            640   0.0048263147  0.00070612754   0.0046967498  0.00069962047   0.0049240394  0.00071110242
            650   0.0026169769  0.00055727395   0.0024067066  0.00053079481   0.0027879746  0.00057654989
            660   0.0025964776  0.00064706068   0.0019433153  0.00057659068   0.0031790772  0.00070002688
            670    0.006049851  0.00080494455   0.0060472786  0.00080778886   0.0060503544  0.00080712105
            680   0.0044206246  0.00087349843   0.0044133119  0.00087380837   0.0044225629  0.00087236835
            690   0.0044775369   0.0008301667   0.0044392684   0.0008285055   0.0045067162  0.00083145857
            700   0.0015744868  0.00055794221  0.00086986251  0.00044246031   0.0020184468  0.00061611834
            710    0.003665345   0.0008580989   0.0036433357  0.00085714173   0.0036901094  0.00085950204
            720   0.0015512754  0.00067445205   0.0015320092  0.00066906652   0.0016043957  0.00068455112
            730   0.0040119267   0.0008567357   0.0040000052  0.00085631237   0.0040200117  0.00085703314
            740   0.0035101783  0.00083078897   0.0035043662  0.00082986186   0.0035639339  0.00083477875
            750   0.0037822652  0.00080413592   0.0037689689  0.00080369423   0.0038064303  0.00080622798
            760   0.0038672632   0.0010495364   0.0038458921   0.0010506559   0.0038898522   0.0010483447
            770   0.0043138004  0.00095185578   0.0042882002  0.00095135581   0.0043364987  0.00095231023
            780   0.0026072764   0.0009205842   0.0024816988  0.00090849377   0.0027147509   0.0009300042
            790   0.0031355637  0.00085345894    0.002355759  0.00075363303   0.0035222258  0.00089835544
            800   0.0031355637  0.00085345894    0.002355759  0.00075363303   0.0035222258  0.00089835544
