#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.015102921              0    0.011727442              0      0.0184784              0
           -3.8    0.027850509              0    0.023493921              0    0.032207097              0
           -3.6    0.059068331              0    0.053478189              0    0.064658473              0
           -3.4     0.09412133              0    0.089214859              0    0.099027801              0
           -3.2     0.19049406              0     0.18045165              0     0.20053647              0
             -3     0.27660291              0     0.26875508              0     0.28445074              0
           -2.8     0.47812393              0     0.46645692              0     0.48979094              0
           -2.6     0.77581024              0      0.7647983              0     0.78682218              0
           -2.4      1.2461494              0      1.2206523              0      1.2716465              0
           -2.2      1.9081535              0       1.871719              0       1.944588              0
             -2      3.0211807              0      3.0060983              0      3.0362631              0
           -1.8      4.6167379              0      4.5960877              0      4.6373882              0
           -1.6      6.9257808              0      6.9065567              0      6.9450049              0
           -1.4      10.156613              0      10.135497              0      10.177729              0
           -1.2       14.49215              0      14.468404              0      14.515896              0
             -1      19.968402              0       19.94157              0      19.995234              0
           -0.8      26.496808              0      26.465739              0      26.527877              0
           -0.6      33.320413              0      33.284778              0      33.356048              0
           -0.4      39.312803              0      39.273446              0       39.35216              0
           -0.2      42.940223              0      42.898245              0      42.982201              0
              0      43.053073              0      43.011182              0      43.094964              0
            0.2      39.621808              0      39.582692              0      39.660924              0
            0.4      33.777003              0      33.741775              0      33.812231              0
            0.6      27.037718              0      27.006819              0      27.068617              0
            0.8      20.570197              0      20.543266              0      20.597128              0
              1      14.948745              0      14.924203              0      14.973287              0
            1.2      10.495405              0      10.474812              0      10.515998              0
            1.4      7.2529511              0      7.2346268              0      7.2712754              0
            1.6      4.8564921              0      4.8392851              0      4.8736991              0
            1.8      3.2094153              0      3.1931534              0      3.2256772              0
              2      2.1263791              0      2.1123975              0      2.1403607              0
            2.2      1.3470459              0      1.3313734              0      1.3627184              0
            2.4     0.85645629              0     0.84561179              0     0.86730079              0
            2.6     0.53124065              0     0.52122523              0     0.54125607              0
            2.8     0.33038471              0     0.32090251              0     0.33986691              0
              3     0.19597857              0     0.18860504              0      0.2033521              0
            3.2     0.10889933              0      0.1031503              0     0.11464836              0
            3.4    0.073176526              0    0.060730644              0    0.085622408              0
            3.6    0.031501028              0    0.027214117              0    0.035787939              0
            3.8    0.017870519              0    0.014919827              0    0.020821211              0
              4    0.017870519              0    0.014919827              0    0.020821211              0
