#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  5.9522051e-05              0  3.3475732e-05              0   8.556837e-05              0
           -3.8   0.0010713797              0  0.00090236961              0   0.0012403898              0
           -3.6   0.0069667198              0   0.0063555895              0   0.0075778501              0
           -3.4    0.029325134              0    0.025714581              0    0.032935687              0
           -3.2     0.11286032              0      0.1084447              0     0.11727594              0
             -3     0.30389256              0     0.28105303              0     0.32673209              0
           -2.8     0.71980449              0     0.71163369              0     0.72797529              0
           -2.6      1.4435234              0      1.4286606              0      1.4583862              0
           -2.4       2.565177              0      2.5483615              0      2.5819925              0
           -2.2      4.1936313              0      4.1747642              0      4.2124984              0
             -2      6.3217303              0      6.2816974              0      6.3617632              0
           -1.8      9.0103244              0      8.9859266              0      9.0347222              0
           -1.6      12.092586              0      12.067182              0       12.11799              0
           -1.4      15.462504              0      15.435316              0      15.489692              0
           -1.2       18.96612              0      18.937651              0      18.994589              0
             -1      22.352406              0      22.322455              0      22.382357              0
           -0.8      25.479281              0      25.448087              0      25.510475              0
           -0.6      28.003432              0      27.971307              0      28.035557              0
           -0.4      29.894338              0      29.861861              0      29.926815              0
           -0.2      30.821846              0      30.789069              0      30.854623              0
              0      30.892351              0      30.859471              0      30.925231              0
            0.2       29.92327              0      29.890851              0      29.955689              0
            0.4      28.051925              0      28.020076              0      28.083774              0
            0.6      25.613707              0      25.582743              0      25.644671              0
            0.8      22.487744              0      22.457521              0      22.517967              0
              1      19.076072              0      19.047511              0      19.104633              0
            1.2      15.579055              0      15.551791              0      15.606319              0
            1.4      12.157921              0      12.132068              0      12.183774              0
            1.6      9.0759414              0      9.0507041              0      9.1011787              0
            1.8      6.4153116              0      6.3953451              0      6.4352781              0
              2      4.2282534              0       4.211441              0      4.2450658              0
            2.2      2.6629118              0      2.6476465              0      2.6781771              0
            2.4      1.5498528              0      1.5373499              0      1.5623557              0
            2.6     0.77691155              0     0.76755795              0     0.78626515              0
            2.8     0.35148996              0     0.34481368              0     0.35816624              0
              3     0.13753866              0     0.12536723              0     0.14971009              0
            3.2    0.039983864              0    0.037287281              0    0.042680447              0
            3.4    0.010137188              0   0.0085823792              0    0.011691997              0
            3.6  0.00091195771              0   0.0007689864              0    0.001054929              0
            3.8  9.1420272e-05              0  7.3190767e-05              0  0.00010964978              0
              4  9.1420272e-05              0  7.3190767e-05              0  0.00010964978              0
