#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.075242319              0     0.07504094              0    0.075443698              0
             10     0.21852193              0     0.21816839              0     0.21887547              0
             20     0.34339426              0     0.34293727              0     0.34385125              0
             30     0.44093763              0     0.44039671              0     0.44147855              0
             40      0.5094116              0     0.50881638              0     0.51000682              0
             50     0.54760261              0     0.54696839              0     0.54823683              0
             60     0.56002612              0     0.55938243              0     0.56066981              0
             70     0.55245468              0     0.55178829              0     0.55312107              0
             80     0.52759135              0     0.52694473              0     0.52823797              0
             90      0.4938747              0     0.49319186              0     0.49455754              0
            100     0.45467592              0      0.4540553              0     0.45529654              0
            110     0.41243346              0     0.41183519              0     0.41303173              0
            120     0.36899965              0     0.36843312              0     0.36956618              0
            130     0.32930676              0      0.3284354              0     0.33017812              0
            140     0.29057742              0     0.29004424              0      0.2911106              0
            150     0.25727736              0     0.25678221              0     0.25777251              0
            160     0.22616261              0     0.22570608              0     0.22661914              0
            170      0.1974726              0     0.19700826              0     0.19793694              0
            180     0.17295866              0     0.17235213              0     0.17356519              0
            190     0.15209462              0     0.15170783              0     0.15248141              0
            200     0.13285642              0     0.13245162              0     0.13326122              0
            210     0.11667703              0     0.11623392              0     0.11712014              0
            220     0.10274284              0     0.10242913              0     0.10305655              0
            230    0.090307931              0    0.089983196              0    0.090632666              0
            240    0.079543409              0    0.079237405              0    0.079849413              0
            250    0.070585938              0    0.070296267              0    0.070875609              0
            260     0.06238193              0    0.062122521              0    0.062641339              0
            270    0.055688938              0    0.055435541              0    0.055942335              0
            280    0.049528663              0    0.049266148              0    0.049791178              0
            290    0.043406533              0    0.043176143              0    0.043636923              0
            300    0.038911789              0     0.03869691              0    0.039126668              0
            310    0.034440652              0    0.034212915              0    0.034668389              0
            320    0.031148343              0    0.030933371              0    0.031363315              0
            330    0.027913852              0    0.027704645              0    0.028123059              0
            340    0.024952383              0    0.024744232              0    0.025160534              0
            350    0.022365565              0    0.022187536              0    0.022543594              0
            360    0.020013402              0    0.019844088              0    0.020182716              0
            370    0.017905365              0    0.017751195              0    0.018059535              0
            380     0.01625226              0    0.016095765              0    0.016408755              0
            390    0.014743213              0    0.014592331              0    0.014894095              0
            400     0.01305796              0    0.012916485              0    0.013199435              0
            410    0.012096928              0    0.011959572              0    0.012234284              0
            420    0.011193111              0    0.011056999              0    0.011329223              0
            430   0.0099566912              0   0.0098182497              0    0.010095133              0
            440   0.0090820945              0   0.0089552604              0   0.0092089286              0
            450   0.0081669269              0   0.0080418589              0   0.0082919949              0
            460   0.0075151617              0   0.0073922976              0   0.0076380258              0
            470   0.0070320992              0   0.0069086082              0   0.0071555902              0
            480   0.0060986134              0   0.0059893851              0   0.0062078417              0
            490   0.0056538927              0   0.0055462469              0   0.0057615385              0
            500   0.0049892427              0   0.0048945058              0   0.0050839796              0
            510   0.0047388136              0   0.0046399963              0   0.0048376309              0
            520   0.0042564964              0   0.0041644217              0   0.0043485711              0
            530   0.0039034989              0   0.0038062444              0   0.0040007534              0
            540   0.0034226915              0   0.0033444181              0   0.0035009649              0
            550    0.003383607              0   0.0032994132              0   0.0034678008              0
            560   0.0029121719              0   0.0028301712              0   0.0029941726              0
            570   0.0026265103              0   0.0025547402              0   0.0026982804              0
            580   0.0025868377              0   0.0025109416              0   0.0026627338              0
            590   0.0023263485              0   0.0022595387              0   0.0023931583              0
            600   0.0021042221              0   0.0020387739              0   0.0021696703              0
            610   0.0019285568              0   0.0018673772              0   0.0019897364              0
            620   0.0018383363              0   0.0017745113              0   0.0019021613              0
            630   0.0015739558              0   0.0015181569              0   0.0016297547              0
            640   0.0015002235              0   0.0014449829              0   0.0015554641              0
            650   0.0013479153              0   0.0012959748              0   0.0013998558              0
            660   0.0013602803              0   0.0013055989              0   0.0014149617              0
            670   0.0011449869              0    0.001096579              0   0.0011933948              0
            680   0.0011596897              0     0.00111024              0   0.0012091394              0
            690  0.00094662035              0  0.00090465223              0  0.00098858847              0
            700  0.00092040448              0  0.00087849636              0   0.0009623126              0
            710  0.00086752981              0  0.00082232201              0  0.00091273761              0
            720  0.00081842714              0  0.00077832439              0  0.00085852989              0
            730  0.00082693456              0  0.00078534437              0  0.00086852475              0
            740  0.00064766692              0  0.00061076771              0  0.00068456613              0
            750  0.00059927236              0  0.00056530668              0  0.00063323804              0
            760  0.00059614304              0  0.00056136563              0  0.00063092045              0
            770  0.00057748118              0  0.00054265112              0  0.00061231124              0
            780   0.0004737873              0  0.00044308888              0  0.00050448572              0
            790  0.00046347413              0  0.00043140801              0  0.00049554025              0
            800  0.00046347413              0  0.00043140801              0  0.00049554025              0
