#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.19217344              0      0.1881137              0     0.19623318              0
           -3.8      0.3334773              0      0.3110018              0      0.3559528              0
           -3.6     0.61777462              0     0.60854005              0     0.62700919              0
           -3.4      1.0232653              0      1.0109353              0      1.0355953              0
           -3.2      1.6338955              0      1.6208354              0      1.6469556              0
             -3       2.480885              0      2.4680725              0      2.4936975              0
           -2.8       3.633433              0      3.6190694              0      3.6477966              0
           -2.6      5.0871505              0      5.0488043              0      5.1254967              0
           -2.4      6.9026011              0      6.8821782              0       6.923024              0
           -2.2      8.9126878              0      8.8909839              0      8.9343917              0
             -2      11.100899              0       11.07721              0      11.124588              0
           -1.8      13.276906              0      13.251902              0       13.30191              0
           -1.6      15.362805              0      15.336501              0      15.389109              0
           -1.4      17.134782              0      17.107607              0      17.161957              0
           -1.2      18.545896              0      18.518506              0      18.573286              0
             -1      19.560048              0      19.531884              0      19.588212              0
           -0.8      20.236889              0      20.208939              0      20.264839              0
           -0.6      20.483918              0      20.455767              0      20.512069              0
           -0.4      20.614046              0      20.586355              0      20.641737              0
           -0.2      20.622072              0      20.594454              0       20.64969              0
              0      20.635025              0      20.607397              0      20.662653              0
            0.2      20.642221              0      20.614435              0      20.670007              0
            0.4      20.443388              0      20.415917              0      20.470859              0
            0.6      20.149613              0      20.121773              0      20.177453              0
            0.8      19.529792              0       19.50201              0      19.557574              0
              1      18.553273              0      18.525499              0      18.581047              0
            1.2      17.099611              0      17.072892              0       17.12633              0
            1.4      15.351378              0      15.325408              0      15.377348              0
            1.6        13.3422              0      13.316593              0      13.367807              0
            1.8      11.080359              0      11.057741              0      11.102977              0
              2       8.959722              0      8.9384385              0      8.9810055              0
            2.2      6.9368478              0      6.9142038              0      6.9594918              0
            2.4        5.21244              0      5.1950367              0      5.2298433              0
            2.6      3.7879302              0       3.772684              0      3.8031764              0
            2.8      2.6638176              0      2.6512663              0      2.6763689              0
              3      1.7762299              0       1.765367              0      1.7870928              0
            3.2      1.1728892              0       1.158389              0      1.1873894              0
            3.4     0.75233453              0     0.74510546              0      0.7595636              0
            3.6     0.44308405              0     0.43734718              0     0.44882092              0
            3.8      0.2698612              0     0.26550887              0     0.27421353              0
              4      0.2698612              0     0.26550887              0     0.27421353              0
