#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.59821479              0     0.59252813              0     0.60390145              0
           -3.8     0.86746782              0     0.86151129              0     0.87342435              0
           -3.6       1.242517              0      1.2353172              0      1.2497168              0
           -3.4      1.7905047              0      1.7817272              0      1.7992822              0
           -3.2      2.5254225              0      2.5149774              0      2.5358676              0
             -3      3.4755166              0      3.4627876              0      3.4882456              0
           -2.8      4.6437261              0      4.6284718              0      4.6589804              0
           -2.6       6.084483              0      6.0676381              0      6.1013279              0
           -2.4      7.8191246              0       7.800227              0      7.8380222              0
           -2.2      9.6746609              0      9.6540229              0      9.6952989              0
             -2      11.521483              0        11.4989              0      11.544066              0
           -1.8      13.468966              0      13.444467              0      13.493465              0
           -1.6      15.191754              0      15.166312              0      15.217196              0
           -1.4      16.699082              0      16.672284              0       16.72588              0
           -1.2      17.783888              0      17.756229              0      17.811547              0
             -1      18.524104              0      18.494876              0      18.553332              0
           -0.8      18.953278              0      18.913824              0      18.992732              0
           -0.6       19.14796              0      19.118188              0      19.177732              0
           -0.4      19.145541              0      19.116189              0      19.174893              0
           -0.2       19.12407              0      19.095377              0      19.152763              0
              0      19.065229              0      19.036545              0      19.093913              0
            0.2      19.063477              0      19.018779              0      19.108175              0
            0.4       19.05976              0      19.031548              0      19.087972              0
            0.6      18.879694              0      18.850939              0      18.908449              0
            0.8      18.368647              0      18.340303              0      18.396991              0
              1      17.588742              0      17.561122              0      17.616362              0
            1.2       16.43892              0      16.412495              0      16.465345              0
            1.4      14.994655              0      14.968374              0      15.020936              0
            1.6      13.258169              0      13.234088              0       13.28225              0
            1.8      11.365199              0      11.342343              0      11.388055              0
              2      9.4510755              0      9.4301062              0      9.4720448              0
            2.2      7.6153367              0      7.5967958              0      7.6338776              0
            2.4      6.0042197              0      5.9877364              0       6.020703              0
            2.6       4.554072              0      4.5392666              0      4.5688774              0
            2.8      3.3925369              0      3.3801727              0      3.4049011              0
              3      2.4737078              0       2.462828              0      2.4845876              0
            3.2      1.7576167              0      1.7484523              0      1.7667811              0
            3.4      1.2238623              0      1.2165547              0      1.2311699              0
            3.6     0.86599326              0     0.85976167              0     0.87222485              0
            3.8     0.60244664              0     0.59674968              0      0.6081436              0
              4     0.60244664              0     0.59674968              0      0.6081436              0
