#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    0.074617179              0    0.074432364              0    0.074801994              0
            360      0.1974812              0     0.19720957              0     0.19775283              0
            380      0.2497344              0     0.24946184              0     0.25000696              0
            400     0.27146936              0     0.27119324              0     0.27174548              0
            420     0.27471705              0     0.27444001              0     0.27499409              0
            440     0.26759792              0      0.2673223              0     0.26787354              0
            460     0.25332112              0     0.25305041              0     0.25359183              0
            480     0.23617878              0     0.23591386              0      0.2364437              0
            500     0.21785937              0     0.21760153              0     0.21811721              0
            520     0.19958317              0      0.1993328              0     0.19983354              0
            540     0.18166474              0     0.18142249              0     0.18190699              0
            560     0.16442148              0     0.16418764              0     0.16465532              0
            580     0.14884548              0     0.14861972              0     0.14907124              0
            600     0.13467126              0     0.13445367              0     0.13488885              0
            620     0.12116497              0      0.1209558              0     0.12137414              0
            640     0.10935582              0     0.10915404              0      0.1095576              0
            660     0.09842539              0    0.098231319              0    0.098619461              0
            680    0.088633463              0     0.08844703              0    0.088819896              0
            700    0.079832595              0    0.079652206              0    0.080012984              0
            720    0.071906569              0     0.07173393              0    0.072079208              0
            740    0.065015879              0    0.064849552              0    0.065182206              0
            760    0.058788151              0    0.058626834              0    0.058949468              0
            780    0.053139024              0    0.052984588              0     0.05329346              0
            800    0.047966644              0    0.047816922              0    0.048116366              0
            820    0.043493899              0     0.04334948              0    0.043638318              0
            840    0.039134376              0      0.0389957              0    0.039273052              0
            860     0.03566338              0    0.035528243              0    0.035798517              0
            880    0.032195731              0    0.032065981              0    0.032325481              0
            900    0.029200921              0    0.029074554              0    0.029327288              0
            920    0.026730124              0    0.026603808              0     0.02685644              0
            940    0.024350496              0    0.024226659              0    0.024474333              0
            960    0.022062286              0    0.021941709              0    0.022182863              0
            980    0.020130408              0    0.020015551              0    0.020245265              0
           1000    0.020130408              0    0.020015551              0    0.020245265              0
