#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.031445138              0    0.023215496              0     0.03967478              0
           -3.8     0.17137505              0     0.16655018              0     0.17619992              0
           -3.6     0.38408715              0     0.37842442              0     0.38974988              0
           -3.4     0.76608857              0     0.75336017              0     0.77881697              0
           -3.2      1.3625499              0      1.3535832              0      1.3715166              0
             -3      2.1786916              0      2.1653405              0      2.1920427              0
           -2.8      3.3442357              0      3.3312506              0      3.3572208              0
           -2.6      4.8335928              0      4.8172561              0      4.8499295              0
           -2.4       6.697245              0      6.6784986              0      6.7159914              0
           -2.2      8.7843986              0      8.7627947              0      8.8060025              0
             -2      11.016624              0      10.993895              0      11.039353              0
           -1.8      13.333943              0      13.309466              0       13.35842              0
           -1.6      15.487207              0       15.46127              0      15.513144              0
           -1.4      17.360926              0       17.33409              0      17.387762              0
           -1.2       18.92259              0       18.89464              0       18.95054              0
             -1      19.978983              0      19.950527              0      20.007439              0
           -0.8      20.628805              0      20.598327              0      20.659283              0
           -0.6       20.96975              0      20.941153              0      20.998347              0
           -0.4      21.077168              0      21.048353              0      21.105983              0
           -0.2      21.090634              0      21.062127              0      21.119141              0
              0      21.051494              0      21.023244              0      21.079744              0
            0.2      21.083371              0      21.054826              0      21.111916              0
            0.4      20.918058              0      20.889721              0      20.946395              0
            0.6       20.58561              0      20.557046              0      20.614174              0
            0.8      19.919055              0      19.890101              0      19.948009              0
              1      18.850205              0      18.822276              0      18.878134              0
            1.2      17.366338              0       17.33905              0      17.393626              0
            1.4      15.484269              0      15.457771              0      15.510767              0
            1.6      13.304944              0       13.28013              0      13.329758              0
            1.8      11.068333              0      11.045162              0      11.091504              0
              2      8.8415981              0      8.8196466              0      8.8635496              0
            2.2      6.7562253              0      6.7378184              0      6.7746322              0
            2.4      4.9725713              0      4.9439357              0       5.001207              0
            2.6      3.4822563              0      3.4682199              0      3.4962927              0
            2.8      2.3311465              0      2.3190583              0      2.3432347              0
              3      1.4782455              0      1.4657777              0      1.4907133              0
            3.2     0.90025875              0     0.89205834              0     0.90845916              0
            3.4     0.52066352              0     0.51531377              0     0.52601327              0
            3.6     0.23086136              0     0.19661896              0     0.26510376              0
            3.8      0.1130795              0      0.1093469              0      0.1168121              0
              4      0.1130795              0      0.1093469              0      0.1168121              0
