#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.7529396    0.034354056      3.4524817    0.032375262      4.0867799    0.041330923
           -3.8       5.032044    0.096208206      4.5505696    0.039021609      5.5103717     0.14866112
           -3.6       6.446375     0.04714186      5.9430834    0.045029801      6.9839413    0.055513052
           -3.4      8.3962354    0.052683198      7.7640516    0.052583262      9.0790496    0.063041883
           -3.2      10.792135    0.058989344      9.9919489     0.05732425      11.608334    0.070735829
             -3      13.855809    0.065865733       12.85187    0.061781377      14.881906    0.079966366
           -2.8      17.885507    0.077117991      16.635789    0.077944622      19.149642     0.08992259
           -2.6      22.646048    0.086159079      21.087917    0.083868693       24.26683     0.11372776
           -2.4      28.521218     0.09587401      26.617468    0.094294492      30.361856     0.11509311
           -2.2      35.476952     0.10982308      33.196428     0.11093825      37.676827     0.13057713
             -2      44.239344     0.12500111      41.477196     0.12245959      46.891455     0.15319052
           -1.8      54.424932     0.13119965       51.07543     0.12605102      57.597667     0.15774987
           -1.6       66.62753     0.16470629      62.730334     0.16110406      70.210103     0.20314607
           -1.4      80.012236     0.16478309      75.350892     0.16103546      84.332625     0.20295192
           -1.2      95.096309     0.19869857      89.674817      0.1964948      100.07392     0.25007133
             -1      109.96286     0.18561389      103.82337     0.19424406      115.51233      0.2261203
           -0.8      125.81604     0.23940235      118.80847     0.21335813      132.14678      0.3291674
           -0.6      139.41706     0.22049079      131.58163     0.26160199      146.36626     0.27183842
           -0.4      150.02702     0.21680575      141.77971     0.21554496      157.32502     0.26735019
           -0.2      155.82461      0.2247135      147.36445     0.26687612      163.43571     0.27733823
              0       156.0952     0.22282189      147.63567     0.23077859      163.46406     0.27603336
            0.2      150.21945     0.22212007      141.86612     0.22070353      157.73065     0.27701991
            0.4      139.46519     0.21548886      131.68845     0.21232353      146.22436     0.26251714
            0.6      125.89823     0.21947356       118.8962     0.22457856      132.03918      0.2489953
            0.8      110.59769     0.23522095      104.37736      0.2202923      116.27019     0.31600431
              1      94.682779     0.20932407      89.151413     0.18874148      99.503705     0.26967723
            1.2      79.913445     0.16495214      75.255238      0.1599814       84.11301     0.20404035
            1.4      66.221483     0.15006873      62.369874     0.16000937      69.921345     0.17820039
            1.6      54.377502      0.1425476      51.159834     0.14048564      57.560062       0.186255
            1.8      44.424231     0.17779129      41.649172     0.14763362      47.201409     0.26556948
              2      35.645349     0.12384629      33.302126     0.10438118      37.839415     0.13712375
            2.2      28.357416    0.093630178      26.464718    0.089484951      30.223565     0.11463957
            2.4      22.437481     0.08415334      20.880056    0.082463243      24.037195     0.10215585
            2.6      17.742369    0.076014745      16.493158    0.077546619      19.006187    0.091176897
            2.8      14.039444    0.069366433      13.009489    0.067064353      15.119771    0.082047539
              3      10.834136    0.060613916      10.102294     0.11755724      11.724676    0.073604157
            3.2      8.4005933    0.052334812      7.7578247    0.049460701      9.0800668    0.062624119
            3.4      6.3343676    0.044557917      5.8572815     0.04210125      6.8418181    0.054507197
            3.6      4.8792463    0.043134883      4.5010376    0.045960111      5.2880026    0.048611946
            3.8      3.7452637    0.034050332      3.4131669    0.040006226      4.0781812    0.041396651
              4      3.7452637    0.034050332      3.4131669    0.040006226      4.0781812    0.041396651
