#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.97330496    0.027863996     0.82428176    0.028662308      1.1698018    0.027458506
           -3.8      1.4692671    0.031718155      1.2544224    0.031441452      1.7540541    0.032360372
           -3.6       2.025626    0.035453926      1.7366854    0.035143741      2.3865119    0.036699871
           -3.4      3.0448736    0.040108014      2.6401764    0.039288179      3.5735174    0.052572977
           -3.2      4.3671267    0.038456668      3.7829838    0.036593146      5.1201255    0.064414338
             -3      6.1819087     0.05017953      5.4358281     0.05222514      7.0616289    0.054973828
           -2.8      8.6094771    0.053441599      7.6609418    0.050452222      9.6804859    0.061838471
           -2.6      12.096558    0.062020059      10.894888    0.058524946      13.415632    0.072733569
           -2.4      17.248221    0.072865669      15.672919    0.068913154       18.96032    0.086994755
           -2.2      24.221914    0.088015385      22.192325    0.085941465      26.303568      0.1024125
             -2      33.426462     0.10080719       30.90917     0.10134112      35.905298     0.12072304
           -1.8      46.019541     0.13194541      42.811727     0.12421839      49.025089     0.14536339
           -1.6      60.943027     0.13801396      57.036442     0.13474071      64.460924     0.16571805
           -1.4      79.420556     0.16146594      74.674042     0.16613918      83.655657     0.19119316
           -1.2       99.84179     0.17546527      94.052909     0.21034246      104.76683     0.21154814
             -1      121.64782     0.19836411      115.13141     0.20981653      127.12299     0.23472656
           -0.8      142.57794     0.21998538       135.1404     0.21398766      149.01784     0.25342045
           -0.6      160.54274     0.21868328      152.40601     0.22034723      167.60003     0.27269772
           -0.4      174.50546     0.22996582      165.70152     0.24728727      182.17118     0.28458642
           -0.2      185.36087     0.36403474      175.00933     0.33240009      195.62359     0.53285216
              0      185.41272      0.3104552      175.07957     0.26844139      195.34041     0.42339445
            0.2      174.54464     0.23402754      165.60025     0.23193351      182.54816     0.29604171
            0.4      159.96179     0.22116084      152.06897     0.22936397      166.70549     0.27171629
            0.6      142.17497     0.21475057      134.93279     0.22356174      148.41072     0.25674488
            0.8      121.65645     0.19488055      115.11502     0.20099946      127.28706      0.2395085
              1       99.78843      0.1780477      94.260404     0.18073299       104.5208     0.21297266
            1.2      79.651052     0.16457524      74.922663     0.15819568      83.765339     0.18900716
            1.4      61.055572     0.14749253      57.370141     0.19474733       64.45536     0.16537734
            1.6      45.772686     0.12503669       42.50957     0.14087117       48.76139     0.14348077
            1.8      33.440214     0.10034937      30.845248     0.09426911      36.065392     0.13019661
              2      23.991253    0.087361815      22.086275    0.088175689      25.993708       0.102619
            2.2       17.06202     0.07157054      15.517548     0.06716675      18.665982    0.086225203
            2.4      12.089975    0.059635755      10.845504    0.055165664      13.460548    0.071835065
            2.6      8.5384982    0.054518663      7.6120442    0.052110083      9.6428242    0.064025123
            2.8      6.0309894    0.044215135      5.2739584    0.063875487      6.8844775     0.05138908
              3      4.2874856    0.054951672      3.7158058    0.038629103      4.9942716    0.071023836
            3.2      2.9631746    0.034596671      2.5553708    0.031908931       3.488454    0.038342211
            3.4      2.0757493    0.031442186      1.7723777    0.030123505      2.4686988    0.033937043
            3.6       1.438476    0.029842696      1.2172439    0.029370668      1.7143508    0.032209305
            3.8     0.94645247    0.025841725     0.79885248    0.025208482      1.1426838    0.026737941
              4     0.94645247    0.025841725     0.79885248    0.025208482      1.1426838    0.026737941
