#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      6.7896939    0.048833724      6.1225172    0.046491379       7.569799     0.05632594
           -3.8      8.5530132    0.053608402      7.7098226    0.054636347      9.5000899    0.062678251
           -3.6      10.398722    0.059145345      9.4621286    0.057494632      11.496165    0.088206632
           -3.4      12.994176    0.063060075      11.839517    0.058947125        14.2622    0.076327213
           -3.2       16.02901    0.071960494      14.685007     0.06925365      17.418158    0.084603329
             -3      19.613067     0.07614486       18.00958     0.07108853      21.313221    0.092439936
           -2.8      24.215753    0.084965636      22.308611    0.081579449      26.156977      0.1024478
           -2.6      29.458874    0.094563095      27.275706    0.091896381      31.609101      0.1143204
           -2.4      36.040814     0.10693072       33.49358     0.10956447      38.535427     0.12618783
           -2.2      43.260955      0.1147553      40.322253     0.11099298       46.04467     0.13846644
             -2      51.645417     0.12597069      48.290785     0.12750006      54.765757     0.15119561
           -1.8      60.945435     0.14280791      57.256293     0.14978284      64.302952     0.16908504
           -1.6      71.312102     0.14667202      67.033358     0.13888879       75.14863     0.18166018
           -1.4        81.8764     0.16247159      77.234514     0.20332235      85.857605      0.1938575
           -1.2      93.380478     0.17748729      88.358804     0.17820277       97.67644     0.20646622
             -1      103.24245     0.18177901      97.887311     0.18377956      107.80354     0.22239921
           -0.8      113.45766     0.19103199      107.71587     0.19731202      118.51478     0.22847548
           -0.6      120.80847     0.20902581      114.71336     0.19884706      125.68078     0.23985948
           -0.4      126.91076     0.23803078      120.90314     0.26872387      132.21173     0.30303063
           -0.2      131.16134     0.33012068      124.25533     0.26784907      137.42998     0.48675558
              0      130.74321     0.25811164      124.02481     0.22888764      136.86108     0.35571829
            0.2      126.41327     0.20737157      120.18041     0.20391683      131.88383     0.26387387
            0.4      120.71656     0.19860173       114.9111     0.20577709      125.62794     0.24019974
            0.6        112.989     0.19073021      107.28702     0.20312274      117.79015     0.23613433
            0.8      102.88814     0.17977287      97.605507     0.17885422      107.36721      0.2206446
              1      92.968578     0.16800432      88.113037      0.1748429      97.239626     0.20582744
            1.2      82.172973     0.16723416      77.671887     0.17118761      86.036968     0.19346747
            1.4      71.204159     0.15482567      67.120412     0.18643812      75.033487      0.1809449
            1.6      60.944294     0.14109708      57.308746     0.16001399      64.164428     0.16570601
            1.8      51.502161     0.12763641      48.126721     0.13180643       54.64081      0.1584928
              2      43.046698     0.11342201      40.119446     0.10731633       45.79025      0.1380629
            2.2      35.873255     0.10712339      33.348274     0.10769447      38.417751      0.1260282
            2.4      29.576988     0.10167587      27.384096     0.10478017      31.761096     0.11397137
            2.6      24.246806    0.087008969      22.410485    0.091737658      26.146951     0.10514173
            2.8      19.698381    0.076558565      18.144806    0.075674384      21.338922    0.092445612
              3      16.027665    0.072426329      14.621067    0.085657117      17.493202     0.08375176
            3.2      12.980582    0.072145067      11.827993    0.058656327      14.236659     0.12948787
            3.4       10.31428    0.056140693      9.3741472    0.052317214      11.408937     0.08671804
            3.6      8.4037438    0.050347072      7.6002372    0.045727104      9.3224056    0.061035157
            3.8      6.6751965     0.04730913      6.0194039    0.044045559      7.4015283    0.055389575
              4      6.6751965     0.04730913      6.0194039    0.044045559      7.4015283    0.055389575
