#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.80683005   0.0036448382     0.72885204   0.0026761594     0.90909778    0.005559288
            360      1.7368162    0.002345396      1.6251661   0.0023049563      1.8553682    0.003017488
            380      1.9334231   0.0024011354      1.8164878   0.0023991164       2.054771   0.0029763601
            400      1.9039069   0.0024046039      1.7944403   0.0024993582      2.0129747   0.0029462323
            420      1.7937988   0.0023514328      1.6924139   0.0023872037      1.8916142   0.0028409938
            440      1.6461671   0.0022447507      1.5521971   0.0026509553      1.7311465   0.0027300389
            460      1.4922322   0.0022587347      1.4110181    0.002440151      1.5638278   0.0026062345
            480      1.3326512   0.0020859477      1.2601754   0.0020460806      1.3944422   0.0024622843
            500      1.1873465   0.0022225884      1.1215107   0.0019727385      1.2424084   0.0027086058
            520      1.0505202   0.0018300892     0.99574057   0.0018682144       1.094897   0.0022051409
            540     0.93325204   0.0017400739     0.88331315   0.0016368877     0.97521964   0.0020524788
            560     0.82693545   0.0016149286     0.78363009   0.0016352026     0.86206609   0.0019576051
            580     0.73444361   0.0016112463     0.69584759   0.0017126138     0.76393436   0.0018255301
            600     0.65026839   0.0014259046      0.6167373   0.0014083781     0.67683994   0.0017121652
            620     0.57541232   0.0013136192     0.54467807   0.0012772818     0.60049981   0.0016093541
            640     0.50727731   0.0012439325     0.48110558   0.0014317943     0.52729442   0.0015093869
            660     0.45301513   0.0011842122     0.42891036   0.0011726807     0.47136724   0.0014541931
            680     0.40327441   0.0011146234     0.38180553   0.0012507378     0.42136099    0.001344408
            700     0.35846446   0.0010801089     0.34016727   0.0012979415     0.37212006   0.0012022233
            720     0.31904927  0.00099929491     0.30302356   0.0016622736     0.33251009   0.0011948562
            740     0.28555012   0.0009334817     0.26946234   0.0010021722     0.29807101   0.0011324583
            760     0.25345427  0.00086940533      0.2390545  0.00083371583     0.26485574   0.0010666212
            780     0.22787878  0.00088684909     0.21531265  0.00090090128     0.23752314    0.001011429
            800     0.20583978   0.0008495757     0.19420282  0.00085671976     0.21481378  0.00096912793
            820     0.18412161  0.00075522364     0.17407564   0.0012396391     0.19295757  0.00090345861
            840      0.1663597  0.00071596662     0.15670071  0.00069696318     0.17426056  0.00086658778
            860      0.1504382  0.00068714251      0.1413189  0.00067338539     0.15762882   0.0008206472
            880     0.13696847  0.00065486305     0.12857186  0.00064585209     0.14370759  0.00078345129
            900     0.12105122  0.00060032772     0.11370147  0.00058990725     0.12728925  0.00073578808
            920     0.11071736  0.00059186596     0.10372323  0.00059481169     0.11632082  0.00071327902
            940     0.10148996  0.00056846329    0.095117867  0.00057587928     0.10687962  0.00067279868
            960    0.091646027  0.00053561876    0.085680079   0.0005103383     0.09664061  0.00064239179
            980    0.082819548   0.0005533699    0.077134755  0.00057649734    0.087970149  0.00060778961
           1000    0.082819548   0.0005533699    0.077134755  0.00057649734    0.087970149  0.00060778961
