#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.16922588    0.006773639     0.13857429   0.0054975471     0.20377396   0.0084864546
           -3.8     0.30950583   0.0090409423     0.25996374   0.0075071976     0.35866512    0.011097885
           -3.6     0.50629566    0.011473369     0.42325334   0.0095279697     0.59396268     0.01398887
           -3.4     0.89444715     0.01514237     0.75744093    0.012689574      1.0324589     0.01833956
           -3.2      1.4948471    0.019508832      1.2726543    0.016480275      1.7173373    0.023298852
             -3      2.4066298     0.02464729       2.071508    0.021064346      2.7252582    0.029213037
           -2.8      3.9000958    0.031358105      3.3728486    0.026937944      4.3996348    0.036759492
           -2.6      6.0743777    0.038935499      5.2924902    0.033786132      6.7903107    0.045025818
           -2.4      9.3179511    0.047924672      8.1828431    0.042050659      10.319781      0.0554213
           -2.2      14.036008    0.058465778      12.394059     0.05159328      15.453025     0.06668364
             -2      20.717356    0.070785031      18.411565    0.062899788      22.637028    0.080243853
           -1.8      30.123217    0.084814029      26.882044    0.075678895       32.78269    0.094817327
           -1.6      43.331391     0.10120863      38.866517    0.090887081      46.883534     0.11243627
           -1.4      60.773729     0.11916668      54.659651     0.10740778      65.584106     0.13158429
           -1.2      83.322355     0.13872577      75.088978     0.12519852      89.778073     0.15229657
             -1      111.86542     0.15962109      100.98793     0.14442807      120.33009      0.1751084
           -0.8      144.24917     0.17985493      130.28709     0.16287285      155.17928     0.19721042
           -0.6      177.10341     0.19777061      159.98429     0.17913715      190.57892     0.21715338
           -0.4      205.67863     0.21171198      185.80599     0.19199356      221.37023     0.23313028
           -0.2      222.44303     0.21931808      200.90766     0.19908548      239.52419     0.24253464
              0      222.25617     0.21921403      200.69301     0.19835554       239.4138     0.24020065
            0.2      205.60155     0.21165921      185.70437     0.19167735      221.35344     0.23233245
            0.4      177.83555     0.19815878      160.63039     0.17942333      191.39365     0.21743252
            0.6      144.35736     0.17992303      130.36254     0.16291809      155.34278     0.19742152
            0.8      112.03245     0.15971841      101.09828        0.14439      120.59389     0.17510546
              1      83.831087     0.13915439      75.560253     0.12569635      90.292523     0.15351706
            1.2      60.720404     0.11913725      54.584746     0.10726802      65.582257     0.13187177
            1.4       43.32989     0.10115537      38.825859    0.090766362      46.950917     0.11221618
            1.6      30.120348    0.084821092      26.889538    0.076097728      32.762588    0.095679042
            1.8      20.818288    0.070871922      18.489173    0.062891989      22.769989    0.079921924
              2      14.143704    0.058757929      12.482472    0.051773562      15.586078    0.066917366
            2.2      9.3204195    0.047886362      8.1713187    0.041864433      10.349927    0.054946875
            2.4      6.0200194    0.038783593      5.2344568    0.033514995      6.7534699    0.045059321
            2.6      3.8769866    0.031183575      3.3475902    0.026791959      4.3847006    0.036511539
            2.8      2.4188382     0.02478383      2.0702439    0.021042921      2.7628416    0.029451758
              3      1.4994468    0.019502732      1.2756653    0.016497634      1.7251952    0.023301603
            3.2     0.89955774    0.015178721     0.76037069    0.012755492      1.0417974    0.018417071
            3.4     0.54039653    0.011911274     0.45179226   0.0098933184     0.63447733     0.01453043
            3.6     0.30464113   0.0089608064     0.25491307   0.0075095489     0.35582925     0.01158761
            3.8     0.15059277   0.0063708286      0.1254494    0.005248072     0.17631891   0.0078364651
              4     0.15059277   0.0063708286      0.1254494    0.005248072     0.17631891   0.0078364651
