#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.67764798   0.0012528476     0.60546152   0.0011225051     0.74933699    0.001394553
            360      1.6258773   0.0018975001      1.4626498   0.0017111189       1.776876   0.0020852517
            380      1.8144834     0.00199546      1.6368043   0.0018043538      1.9713939   0.0021803647
            400      1.8053559   0.0019908124      1.6309842   0.0018037192      1.9538684   0.0021715118
            420      1.7062782   0.0019399453      1.5428217   0.0017584798      1.8414941   0.0021083135
            440      1.5710622   0.0018674452      1.4208949   0.0016928927      1.6924423   0.0020259768
            460      1.4277152   0.0017863574      1.2914178   0.0016196926      1.5357153   0.0019363781
            480      1.2834053   0.0016995969      1.1608884   0.0015411089      1.3787613   0.0018414986
            500      1.1484396   0.0016128885      1.0389338   0.0014632997      1.2321054   0.0017479527
            520      1.0224229   0.0015264671     0.92436749   0.0013845368      1.0966264   0.0016575424
            540     0.91095437   0.0014448133     0.82338137   0.0013094008     0.97641818   0.0015651858
            560     0.80650091   0.0013630927     0.72858189   0.0012351697     0.86423095    0.001479935
            580     0.71773407   0.0012886441     0.64853096    0.001175206      0.7680381   0.0014281081
            600     0.63545199   0.0012152386     0.57357117    0.001100599     0.68054272   0.0013235256
            620      0.5649488   0.0011480873     0.50966644   0.0010392382     0.60492673   0.0012525224
            640     0.50262206   0.0010849586     0.45308607  0.00098097173     0.53839838   0.0011876423
            660     0.44679017   0.0010247117     0.40267006  0.00092790006     0.47821136   0.0011330342
            680     0.39824226  0.00096882703     0.35857975   0.0008780856     0.42655931   0.0010791658
            700     0.35481162  0.00091576734     0.31912283  0.00082631108     0.38040896   0.0010117044
            720     0.31735622  0.00086766255      0.2855986  0.00078921532     0.33964521  0.00098389644
            740     0.28495222  0.00082307612     0.25567164  0.00073934114      0.3061907  0.00091530625
            760       0.252809  0.00077645325     0.22713829   0.0007044825     0.27082043  0.00088220026
            780     0.22709714  0.00073687215     0.20378309  0.00066365795     0.24356149  0.00083215585
            800     0.20316762  0.00069766651     0.18178204  0.00062490693     0.21876112  0.00078289658
            820     0.18233926  0.00066269277     0.16319246  0.00059335708     0.19609693  0.00075488644
            840     0.16516193  0.00063062455     0.14781313  0.00057589806     0.17748593  0.00075437479
            860     0.14908496  0.00060020093     0.13318933  0.00053533459     0.16055313  0.00068117725
            880     0.13400504  0.00056990893      0.1195767  0.00050695052     0.14448202  0.00064797877
            900     0.12210999  0.00054488614     0.10903169  0.00048857937     0.13142882  0.00063740787
            920     0.10995499  0.00051778448    0.098102715  0.00046050252     0.11840772  0.00059646223
            940    0.099487274  0.00049337491     0.08863807   0.0004372561     0.10729105  0.00056731508
            960     0.09125924  0.00047266707    0.081182235  0.00041847952    0.098625169   0.0005428387
            980    0.083100917  0.00045224813    0.073788698  0.00039787658    0.090012279  0.00052069283
           1000    0.083100917  0.00045224813    0.073788698  0.00039787658    0.090012279  0.00052069283
