#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.010704275   0.0016698341   0.0087053039   0.0013529936    0.014327027   0.0022510356
           -3.8    0.049787325   0.0036243668    0.041327799   0.0029793577    0.065526436   0.0048211832
           -3.6     0.20562165   0.0073419662     0.17157597   0.0060888054     0.27050388   0.0097572948
           -3.4     0.64654338    0.012989195     0.54386377    0.010857218     0.84664501    0.017178221
           -3.2      1.7141258    0.021163876      1.4496291    0.017797649      2.2392024    0.027911116
             -3      3.9019337    0.031838887       3.315787    0.026928923       5.092202     0.04191776
           -2.8      7.5447729    0.044297318      6.4310251    0.037567597      9.8502909    0.058339175
           -2.6      13.384073    0.058944079      11.441047    0.050203847      17.487867    0.077682205
           -2.4      21.404245    0.074530588      18.341721    0.063514788      27.995695    0.098255687
           -2.2      31.995497    0.091114357       27.46564    0.078008381      41.896949      0.1204087
             -2      45.089028     0.10818703      38.768546    0.092724114      59.138333     0.14312846
           -1.8      59.929872     0.12521011      51.582856     0.10714801      78.736902     0.16589483
           -1.6      76.559744     0.14110107        65.9311     0.12054537      100.80679     0.18716277
           -1.4      94.023693     0.15644293      80.939674     0.13350162      124.03897      0.2078485
           -1.2      111.27904     0.17043139       95.85674     0.14602207      146.98645     0.22712071
             -1      127.70975     0.18349977      109.98988     0.15624338      168.97043      0.2445318
           -0.8       142.4957     0.19395672        122.717     0.16577888      188.71826      0.2591981
           -0.6      154.11664     0.20206134      132.74535     0.17177139      204.29285     0.26976039
           -0.4      162.73815       0.208627      140.19192      0.1773541      215.80459     0.27873407
           -0.2      166.83196     0.21240212      143.69535     0.18031655      221.32348     0.28389556
              0      166.81183     0.21388429      143.69007     0.18110991      221.26085     0.28577815
            0.2      162.25346     0.21266662      139.77621     0.18012639      215.17517     0.28423518
            0.4      153.98246     0.20942039      132.62649     0.17666721      204.11975     0.27977215
            0.6      142.13765     0.20363099      122.50475     0.18184751       188.1974     0.27797026
            0.8      128.06628     0.19551204      110.30583     0.16433664      169.43241     0.26101307
              1      111.63219     0.18517903      96.138863       0.155242      147.48825     0.24710243
            1.2      94.038082     0.17233399      80.944584     0.14393923      124.05695     0.22985722
            1.4       76.39955      0.1578772      65.771691     0.13159426      100.59687     0.21066368
            1.6      59.759634     0.14241058      51.449097     0.11926885      78.526225     0.19068331
            1.8        45.0251     0.12499611      38.711363     0.10381907      59.055565     0.16722699
              2      32.145086     0.10709881      27.605086    0.088270534      42.087652     0.14329386
            2.2      21.414455    0.088654056      18.358912    0.072814218      27.993989     0.11886709
            2.4      13.304271    0.070961415       11.38242    0.057846378      17.367729    0.095353135
            2.6      7.5773149    0.054111595      6.4630137    0.043812069      9.8981919    0.072965027
            2.8      3.8547022    0.039446715      3.2831133    0.031767748      5.0225592    0.053465754
              3      1.7351958    0.026470177       1.465709     0.02107408      2.2700638    0.036082333
            3.2     0.66882222    0.016537715     0.55947342    0.013036024     0.87787594    0.022659097
            3.4     0.22030995   0.0094627537     0.18481395   0.0074287022     0.28820876    0.013045205
            3.6     0.04395081   0.0045237972    0.037270564   0.0035348305      0.0568402   0.0062457627
            3.8   0.0097853339   0.0018236468   0.0079614843   0.0014315444    0.013055569    0.002513038
              4   0.0097853339   0.0018236468   0.0079614843   0.0014315444    0.013055569    0.002513038
