#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.39890315    0.001498603     0.34445004   0.0012758824     0.52661613   0.0019935391
             10      1.1685769   0.0025512291       1.009165   0.0021762224      1.5433708    0.003394338
             20      1.8558044   0.0032097656      1.6030567   0.0027297233      2.4502974   0.0042693037
             30      2.4217325    0.003652936      2.0906645   0.0031060069      3.1991956   0.0048607984
             40      2.8210903   0.0039299702      2.4359952   0.0035489611       3.725187   0.0053553205
             50      3.0789589    0.004097262      2.6564496   0.0034808763      4.0681566   0.0054546447
             60      3.1870274   0.0041699496      2.7493588   0.0035455425      4.2114653    0.005556311
             70      3.1731759   0.0041690927      2.7360371   0.0035388819      4.1933537   0.0055540269
             80      3.0814784   0.0041185817      2.6557139   0.0034962406      4.0726396   0.0054888866
             90      2.9097304   0.0040168588      2.5068085   0.0034006788      3.8458726   0.0053522888
            100      2.6994893   0.0038847816       2.324933   0.0032858127      3.5683237   0.0051782771
            110      2.4734166   0.0037355085      2.1293592   0.0031686974      3.2699242   0.0049874933
            120      2.2366004   0.0035656802      1.9238103   0.0030091808      2.9578675   0.0047560115
            130      2.0058072   0.0033905187      1.7255169   0.0028677533      2.6520087   0.0045256389
            140      1.7864769   0.0032117326      1.5354352   0.0027048443      2.3626951   0.0042858879
            150      1.5856054   0.0030327106      1.3621672   0.0025558833       2.097397   0.0040485693
            160      1.3985367   0.0028621596      1.2014066   0.0024071819      1.8493259   0.0038214407
            170      1.2290793   0.0026931761      1.0554803   0.0022629329      1.6255023   0.0035970968
            180      1.0817012   0.0025327399     0.92848081   0.0021341355      1.4309364    0.003385436
            190      0.9522892   0.0023847247     0.81748863   0.0020039286      1.2591755   0.0031899273
            200     0.83947251   0.0022417641     0.72018016   0.0018822104      1.1106527   0.0029987842
            210     0.73294738   0.0021032518     0.62905077   0.0017659849     0.96896213   0.0028141149
            220     0.64773004   0.0019791855     0.55543591   0.0016578956     0.85646145   0.0026470902
            230     0.56840151   0.0018602907     0.48736279   0.0015582588     0.75180307   0.0024895993
            240     0.50054628   0.0017468711     0.42892537   0.0014659127     0.66174282   0.0023388614
            250      0.4410401   0.0016449531     0.37803893   0.0013768068     0.58316692   0.0022020933
            260     0.38465347   0.0015401873     0.32976287   0.0012915719     0.50816629   0.0020634306
            270     0.34329327    0.001457844     0.29436512   0.0012216156      0.4534452   0.0019520613
            280     0.30305132   0.0013889597     0.25931295   0.0011544651     0.40068006   0.0018594806
            290     0.26773005   0.0012932276     0.22955724   0.0010790207     0.35369212   0.0017325016
            300      0.2365031   0.0012144564     0.20247968   0.0010111328     0.31257219   0.0016269942
            310     0.21132997   0.0011481826     0.18101819  0.00095855773     0.27926776   0.0015399555
