#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19692651   0.0010561375     0.16959574  0.00089643042     0.25753001   0.0013925844
             10     0.57762711   0.0018040157     0.49780533   0.0015333083     0.75481082   0.0023781331
             20     0.94028907   0.0022962113     0.80999145   0.0019494317      1.2294412   0.0030269811
             30      1.2809342   0.0026715294       1.103443   0.0022684891      1.6754877   0.0035237637
             40      1.5743195    0.002959597      1.3563112   0.0025114638      2.0604472    0.003905868
             50      1.8269113   0.0031809421      1.5738514   0.0026998917      2.3919009    0.004198959
             60      2.0297463    0.003350641      1.7488897   0.0028443979       2.659608   0.0044267032
             70      2.1686276   0.0034643374      1.8685529   0.0029389084       2.844375    0.004581635
             80      2.2734853   0.0035541504      1.9590778   0.0030281808      2.9842063   0.0047147212
             90      2.3313495   0.0035937022      2.0087829   0.0030580644      3.0627479   0.0047631759
            100      2.3438915   0.0036061439      2.0194356    0.003056981      3.0821288    0.004781407
            110      2.3095933   0.0035865887       1.989753    0.003039782      3.0404779   0.0047600337
            120      2.2536632   0.0035467276      1.9414055   0.0030043664      2.9692895   0.0047099388
            130      2.1749001   0.0034887592      1.8735014   0.0029618694      2.8686072   0.0046444642
            140      2.0752186   0.0034164026      1.7874904   0.0028924606      2.7393976   0.0045464983
            150      1.9584783   0.0033268199      1.6880253     0.00306395      2.5873092   0.0045813601
            160      1.8358688   0.0032271511      1.5811806    0.002733515      2.4283979   0.0043054452
            170      1.7100461   0.0031426349       1.472191   0.0026575899      2.2639466    0.004195789
            180      1.5826144   0.0030098016      1.3626452   0.0025440606      2.0970292   0.0040195532
            190      1.4632105   0.0028993786      1.2595031   0.0024521939      1.9401587   0.0038775123
            200      1.3334602   0.0027791399      1.1479912   0.0023516033      1.7700218   0.0037211127
            210      1.2247298   0.0026643674      1.0543952   0.0022620978      1.6269949   0.0035781176
            220      1.1130735   0.0025496423     0.95781631   0.0021499587      1.4801821   0.0034183302
            230      1.0082017   0.0024298365     0.86737458   0.0020509594      1.3414767   0.0032618336
            240     0.91504672   0.0023332749     0.78712511    0.001969499      1.2187354   0.0031366024
            250     0.82981264      0.0022152     0.71326552   0.0018631006      1.1061875   0.0029775313
            260     0.74673372   0.0021061763     0.64196968   0.0017723376     0.99606399   0.0028349824
            270     0.67429062   0.0020054598     0.57957368   0.0016858143      0.9001225   0.0027013675
            280     0.60548268   0.0019085404     0.52042109   0.0016026137     0.80850883   0.0025715586
            290     0.54711307   0.0018145858     0.46995631   0.0015278128      0.7313749   0.0024495937
            300     0.49297628   0.0017298053     0.42352091   0.0014521423     0.65932875     0.00233717
            310     0.44356039   0.0016422818     0.38100603   0.0013860773     0.59370706   0.0022218694
            320     0.39472555   0.0015587521     0.33899344   0.0013041918      0.5286666   0.0021076488
            330     0.35750026   0.0014841286     0.30679769   0.0012418614      0.4793217   0.0020099033
            340     0.32074002    0.001408479     0.27568207   0.0012094844     0.42969168   0.0019240972
            350     0.28713886   0.0013380176     0.24636644   0.0011186483     0.38525636   0.0018155882
            360     0.25862677   0.0012705446     0.22165564   0.0010589789     0.34741396   0.0017241383
            370     0.23206968   0.0012072513     0.19915725   0.0010080159     0.31175162   0.0016403103
            380     0.20771512   0.0011478535     0.17853762  0.00096286874      0.2789228   0.0015622443
            390      0.1864372   0.0010899828     0.15990959  0.00091298192     0.25081958   0.0014827814
            400      0.1680462   0.0010391569     0.14419205  0.00086792362     0.22609566   0.0014155798
