#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.13812628   0.0078466427      0.1078269   0.0058713217     0.20533255    0.011586451
           -3.8     0.27622946    0.010532795     0.21768889   0.0079971978      0.4048083    0.015431122
           -3.6     0.45520595     0.01374549     0.36399028    0.010544996     0.66029523    0.019870578
           -3.4     0.79103119    0.017835723     0.63897543    0.013833881      1.1334619    0.025584047
           -3.2      1.3330498    0.023114723      1.0853798    0.018030773      1.8940207     0.03294806
             -3      2.1857657    0.029183095       1.798268    0.023082202      3.0750742    0.041227816
           -2.8      3.4765861     0.03686264      2.8822136    0.029252335      4.8589287    0.051770543
           -2.6       5.305189    0.045482505      4.4474988    0.036405428      7.3401952    0.063365177
           -2.4      8.1677235    0.055837528      6.9084735    0.045112348      11.210307      0.0772049
           -2.2      12.382216     0.06798524      10.535042     0.05530712      16.883547    0.093470512
             -2      18.688995    0.082429039      15.989408    0.067778386      25.325407      0.1127238
           -1.8      27.349577    0.098485385      23.506534    0.081362628      36.868067     0.13404671
           -1.6      39.511099      0.1167178      34.095254    0.097045501      52.988937     0.15795546
           -1.4      56.953227     0.13750641      49.267783     0.11579171      76.078298     0.18580522
           -1.2      79.548812     0.15974117      68.962901     0.13411168      105.80335     0.21453557
             -1      108.72035     0.18305605      94.370871     0.15506288      144.14028      0.2453491
           -0.8      142.58802     0.20595235      123.82686     0.17422473       188.5285     0.27491102
           -0.6      178.83527     0.22651442      155.32121     0.19206934      235.90899     0.30157877
           -0.4      211.17318     0.24237275      183.38608     0.20597858      277.98935     0.32203394
           -0.2      232.25239     0.25086475      201.47109     0.21363819      305.38061     0.33303849
              0      236.91396     0.25162657      205.19745     0.21451169      311.36872     0.33385032
            0.2       224.3341     0.24322483      193.78969     0.20681815      294.81917     0.32241015
            0.4      199.00642     0.22848105      171.44416     0.19442673      261.70371     0.30312164
            0.6      165.55332     0.20899939      142.11973     0.17712411      217.90099     0.27739053
            0.8      132.22385     0.18687212      113.03441     0.15796349      174.27173     0.24830923
              1       101.6744     0.16394954      86.501295     0.13810243      134.28587     0.21824277
            1.2      75.809675     0.14153617      64.271434     0.13330223       100.2821     0.19744367
            1.4      55.243994     0.12082232      46.566211      0.1022312      73.286578     0.16238292
            1.6       39.65522     0.10238395      33.223619    0.085402612      52.780784     0.13755667
            1.8      27.728285    0.085878102      23.085459    0.070929581      37.071523     0.11577313
              2      18.827343     0.07094011      15.590113       0.058681      25.265335    0.096254094
            2.2      12.812445    0.058704779      10.527631    0.047849973      17.305007    0.079994865
            2.4      8.4593336    0.047657524      6.9069923    0.038647185      11.479791    0.065265886
            2.6      5.4699947    0.038565497      4.4286456    0.030944702      7.4796677    0.053237953
            2.8       3.446694    0.030550035      2.7669391     0.02431288      4.7492917    0.042535237
              3      2.1445832    0.024148145      1.7041923    0.019027573      2.9804328    0.033848963
            3.2      1.3246117    0.019017158      1.0448618    0.014882565      1.8536278    0.026845624
            3.4     0.79130381    0.014739436     0.61912168    0.011443189      1.1179253    0.021026439
            3.6     0.45186958     0.01122833     0.35124826   0.0086607095     0.64333669    0.016121378
            3.8     0.25926416   0.0085380274     0.19866852   0.0064980486     0.37346795    0.012403978
              4     0.25926416   0.0085380274     0.19866852   0.0064980486     0.37346795    0.012403978
