#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.81388283   0.0014354788      0.7069366   0.0012418717      1.0562582   0.0018735592
            360      1.7664396   0.0021167439      1.5333453   0.0018221644      2.2983305   0.0027727737
            380      1.9554122   0.0022493067      1.6958261   0.0019278089      2.5517675   0.0029564519
            400      1.9406299   0.0022635554      1.6812513   0.0019335865       2.539506    0.002983831
            420      1.8292944   0.0022172434       1.582889   0.0018885552      2.4000951   0.0029303682
            440      1.6900706   0.0021476271      1.4610929   0.0018269891      2.2215426   0.0028446884
            460      1.5270782   0.0020647762      1.3189484   0.0017508426      2.0114772   0.0027403571
            480       1.372226   0.0019727422      1.1839776   0.0016692517        1.81065   0.0026227902
            500      1.2238593   0.0018662701      1.0549808   0.0015787023      1.6175598   0.0024850123
            520      1.0895663   0.0017714451     0.93906688   0.0016160559      1.4415158   0.0024325699
            540     0.96822426   0.0016762108     0.83308238   0.0014153327      1.2834549   0.0022392855
            560     0.85905547   0.0015858378     0.73834155   0.0013354812      1.1404697   0.0021210144
            580     0.75797321   0.0014959357     0.65074855   0.0012588616      1.0076151   0.0020035945
            600     0.67241098   0.0014148659     0.57701062   0.0011910441     0.89485092   0.0018982712
            620     0.59972617   0.0013406186      0.5142907    0.001130829      0.7989391   0.0018043389
            640     0.53038966   0.0012648746     0.45441089     0.00106056     0.70723403   0.0017004815
            660      0.4711656   0.0011946671     0.40335052   0.0010012586      0.6289889    0.001608378
            680     0.42087797   0.0011309998     0.35991424  0.00094578083      0.5624443   0.0015239623
            700     0.37468991    0.001071034     0.32032256  0.00089860997     0.50125751   0.0014467128
            720      0.3336159   0.0010123923     0.28488647  0.00085454148     0.44659986   0.0013736278
            740     0.29767792  0.00096088403     0.25400936  0.00079880786      0.3989286   0.0012995125
            760      0.2673205  0.00090973286     0.22797154  0.00076306002     0.35840099   0.0012358627
            780     0.24017446   0.0008644235     0.20475477  0.00071988756     0.32214946   0.0011724788
            800     0.21502314  0.00081978265       0.183039  0.00068107607     0.28874307   0.0011134598
            820     0.19496302  0.00078098691     0.16580078  0.00064672051     0.26207142   0.0010607693
            840     0.17402386  0.00073998319     0.14793486  0.00061274115     0.23408766   0.0010068789
            860     0.15793798  0.00070688934     0.13428084  0.00060359317     0.21246332  0.00097424416
            880     0.14185073  0.00067096364     0.12045713   0.0005548715      0.1909237  0.00091439936
            900     0.12782635   0.0006377692     0.10851139  0.00053090581     0.17226424  0.00087146764
            920     0.11749143  0.00060976164    0.099484537  0.00050442194     0.15848369  0.00083475619
            940     0.10570394  0.00058099055    0.089508424  0.00047628843     0.14276443  0.00079407635
            960    0.095437667   0.0005539191    0.080827503  0.00045650837     0.12885729  0.00075854414
            980    0.086985467  0.00052813641    0.073536715  0.00043445031     0.11755012   0.0007233399
           1000    0.086985467  0.00052813641    0.073536715  0.00043445031     0.11755012   0.0007233399
