# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.2260161   0.0054299205      3.7093453    0.004537617      5.3364128   0.0070661039
             10       6.030348   0.0059111804      5.2302554   0.0051233001      7.8428614   0.0078938635
             20      5.2502846   0.0053839938      4.5323299   0.0045435449      6.9078879   0.0071598982
             30      4.3331501   0.0048617022      3.7345398   0.0041325379      5.7298366    0.006498273
             40      3.5591833   0.0043920605      3.0628423   0.0037179082       4.720865   0.0058731382
             50      2.9653778   0.0040046192      2.5494064   0.0033933388      3.9405683   0.0053626136
             60      2.4946121   0.0036703271       2.142527    0.003109631      3.3208084   0.0049214868
             70      2.1151209     0.00337881      1.8151611   0.0028624627      2.8185578   0.0045336252
             80      1.8098207   0.0031235427      1.5517838   0.0026557445      2.4145504   0.0042011987
             90      1.5672625   0.0029074804      1.3430164   0.0024616916      2.0927689   0.0039077734
            100      1.3688024   0.0027159237      1.1723509   0.0023001711      1.8286765   0.0036524868
            110      1.1991685   0.0025455459      1.0265874    0.002156706      1.6034727   0.0034261153
            120      1.0578798   0.0023871891     0.90521212   0.0020216406      1.4153702    0.003213723
            130     0.94156863   0.0022554816     0.80595382    0.001923277      1.2597715   0.0030469459
            140     0.83968954   0.0021288702     0.71821066   0.0018297834      1.1241289   0.0028792524
            150     0.75128051   0.0020138556     0.64251273   0.0017076496      1.0063551   0.0027153005
            160     0.67228953   0.0019072058     0.57475629   0.0016142592     0.90039864   0.0025694787
            170     0.60981861   0.0018158376     0.52097752   0.0015365463     0.81741021   0.0024476607
            180     0.55163123   0.0017280325     0.47145695   0.0014622387     0.73900235   0.0023285403
            190       0.502705   0.0016487783     0.42921333   0.0013935137     0.67429099   0.0022238614
            200     0.45629075    0.001570838     0.38966281   0.0013293334     0.61174285   0.0021187376
            210     0.41638333   0.0015042846     0.35551522   0.0012717317     0.55852113   0.0020291282
            220      0.3805772   0.0014369238     0.32469473   0.0012139358     0.51078374   0.0019390099
            230     0.35036272   0.0013771312     0.29873607   0.0011628913      0.4702799   0.0018585685
            240     0.32085101   0.0013210741     0.27362961   0.0011149345     0.43081831   0.0017834887
            250     0.29411026   0.0012623967     0.25089635   0.0010674192     0.39508262   0.0017057889
            260     0.26941418   0.0012102727     0.22986528   0.0010232097     0.36162568   0.0016341513
            270     0.24583988   0.0011558015      0.2094163  0.00097541802     0.33052577   0.0015617634
            280     0.22828514   0.0011163729     0.19455897  0.00094175548     0.30656302   0.0015076515
            290      0.2114567   0.0010735491     0.18013569  0.00090553028     0.28421465   0.0014500249
            300     0.19472057   0.0010313086     0.16597367  0.00086999916     0.26164249    0.001393948
            310     0.18049588  0.00099202397     0.15391948  0.00083821664     0.24241815    0.001339235
            320     0.16745388  0.00095607039     0.14259838  0.00080564918      0.2250604   0.0012920886
            330     0.15582869  0.00092375713     0.13277293  0.00077949207     0.20951678   0.0012490121
            340     0.14429961  0.00088744926      0.1228931  0.00074823199     0.19391894   0.0011991899
            350     0.13224265  0.00085167049     0.11267605  0.00071758973     0.17772397    0.001150787
            360     0.12560018  0.00082769403     0.10691379  0.00069761391     0.16895548   0.0011188862
            370     0.11462941  0.00079217739     0.09751638  0.00066701726     0.15421562   0.0010714567
            380     0.10593226   0.0007611922    0.090112669  0.00064084637     0.14247219    0.001029076
            390    0.099724918  0.00073896446    0.084807419  0.00062207466     0.13419906  0.00099938093
            400    0.092356656  0.00071147004    0.078622382  0.00059977048      0.1241102  0.00096126941
            410    0.085419824  0.00068452655    0.072687812  0.00057649142     0.11482772   0.0009247401
            420    0.080325015  0.00066373031    0.068335109  0.00055901662     0.10804397  0.00089717953
            430     0.07397631  0.00063748889    0.062935071   0.0005368727    0.099534744  0.00086256261
            440    0.068804106  0.00061733712    0.058574801  0.00051993898     0.09260817  0.00083538908
            450    0.064912438  0.00059867836    0.055270392  0.00051254255    0.087338404  0.00081204494
            460    0.060688333  0.00057831826    0.051550945  0.00048639878    0.081705785  0.00078244826
            470    0.055544861  0.00055587352    0.047177424  0.00046637563    0.074740754  0.00075232482
            480    0.052656786  0.00053787016    0.044698124   0.0004517614    0.070953307  0.00072886662
            490    0.049303364  0.00051998002    0.041815775  0.00043686197    0.066452217  0.00070470815
            500     0.04628948  0.00050505203    0.039443376  0.00042567525    0.062225633  0.00068247457
            510    0.042465416  0.00048417655    0.036074046  0.00040687085    0.057288495  0.00065629756
            520     0.03925276  0.00046763612    0.033413711  0.00039300033    0.052795925  0.00063330597
            530    0.037768004  0.00045473245    0.032062007  0.00038200662    0.050852905  0.00061557989
            540    0.034630367  0.00043821592    0.029439333  0.00036812242     0.04660349  0.00059254552
            550    0.031693405  0.00042077945    0.026948588  0.00035288987    0.042679041  0.00056982743
            560    0.029857624  0.00040898958    0.025436626  0.00034534032    0.040144602  0.00055461887
            570    0.028262387  0.00039676826     0.02401879  0.00033316769    0.038004939  0.00053669899
            580    0.026296498    0.000382933    0.022308995  0.00032090326    0.035481906  0.00051890666
            590    0.025110323  0.00037346074    0.021327831  0.00031431387    0.033821028  0.00050596357
            600    0.023926255  0.00036433183     0.02030044  0.00030572384    0.032254875  0.00049372829
            610    0.021386503  0.00034627366    0.018197482  0.00029057602    0.028788936  0.00046883799
            620    0.020481813  0.00033757664     0.01744436  0.00028410968    0.027587304  0.00045869565
            630    0.019397905  0.00032893103    0.016616565  0.00029439999    0.026123886  0.00045029955
            640    0.017703861  0.00031438487    0.015023166  0.00026353992    0.023804153  0.00042515275
            650    0.016781276  0.00030757027    0.014279297   0.0002581719    0.022617471  0.00041696806
            660    0.015785419  0.00030176132    0.013424376  0.00025239128    0.021249726   0.0004084073
            670    0.014491992  0.00028857685    0.012329404  0.00024167626    0.019535846  0.00039110313
            680    0.014099807  0.00028083577    0.012001807  0.00023613387    0.018959859  0.00037992599
            690    0.012802851  0.00026895806      0.0108902  0.00022533963    0.017250642   0.0003651333
            700    0.012272639  0.00026387836    0.010454064  0.00022118281    0.016523454  0.00035823289
            710    0.011450665  0.00025496656   0.0097228426   0.0002133559    0.015456599  0.00034626355
            720    0.010584816  0.00024459575     0.00901435  0.00020511095    0.014215272  0.00033059117
            730    0.010144834  0.00024050068    0.008599751  0.00020090144     0.01368791  0.00032626511
            740   0.0096165563  0.00023345437    0.008155181  0.00019498148    0.012952833  0.00031692389
            750   0.0091179871   0.0002268228   0.0077302536  0.00018975527    0.012334321  0.00030831223
            760   0.0085592528  0.00021933994   0.0072685298  0.00018413052     0.01151667  0.00029658333
            770     0.00775244  0.00020995545   0.0066209945  0.00017724804    0.010390468  0.00028326847
            780   0.0074264037  0.00020452831   0.0062906036  0.00017143697    0.010006877  0.00027699139
            790   0.0074772355  0.00020524138   0.0063767534  0.00017258685    0.010071722  0.00027877835
            800   0.0068012219  0.00019426312   0.0057757388  0.00016316381   0.0091731656  0.00026316095
            810   0.0062019781  0.00018679328   0.0052803471   0.0001570775   0.0083441409  0.00025293849
            820   0.0056074043  0.00018241264   0.0047948306  0.00015280995   0.0075466114  0.00024711489
            830   0.0051908881   0.0001736491    0.004415949  0.00014476061   0.0069770952  0.00023523764
            840   0.0052928078  0.00017565665   0.0045061262   0.0001470681   0.0071031559  0.00023709745
            850   0.0047986184  0.00016544588   0.0040760861  0.00013782207   0.0064482857  0.00022423444
            860   0.0048593414  0.00016786657    0.004121757  0.00013997814   0.0065385497  0.00022724336
            870   0.0044559587  0.00015794506   0.0037788338  0.00013225229   0.0060140985  0.00021439763
            880   0.0043439204  0.00015718815   0.0036846523  0.00013153763   0.0058675154  0.00021342105
            890   0.0038254765  0.00014679687   0.0032339164  0.00012264693   0.0051749722  0.00019934879
            900   0.0036683843  0.00014382986   0.0031126601  0.00012066516   0.0049308154  0.00019419924
            910    0.003173404  0.00013692926   0.0027175663  0.00011471886   0.0042686608  0.00018579008
            920   0.0030002047  0.00013075735   0.0025388121  0.00010911107   0.0040494377  0.00017741894
            930   0.0031699988    0.000137302   0.0027088417  0.00011920287   0.0042923802  0.00018951775
            940   0.0030295124  0.00013082442   0.0025728037  0.00010936564   0.0040591691  0.00017659701
            950   0.0025851823  0.00012264477    0.002194201  0.00010225809   0.0034874961  0.00016656131
            960    0.002428892  0.00011849772   0.0020657374  9.8668953e-05   0.0032678684  0.00016107213
            970   0.0024721598  0.00012004337   0.0020856613  9.9709921e-05   0.0033659831  0.00016395873
            980   0.0022405302   0.0001131834   0.0018932685  9.4405934e-05   0.0030386598  0.00015413522
            990   0.0021467113  0.00011289084   0.0018247237    9.42131e-05   0.0028871602   0.0001528444
           1000   0.0021467113  0.00011289084   0.0018247237    9.42131e-05   0.0028871602   0.0001528444
