#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.4200924    0.041748949      4.0771969    0.038222605       4.818246     0.05409461
           -3.8      6.4305482    0.069326751      5.9739496    0.087735372      6.9032569    0.072482577
           -3.6      9.0182475    0.067774647      8.3876675    0.078345162      9.7329445    0.069195917
           -3.4      12.717587    0.076226593       11.81953    0.094232222      13.722128    0.084615296
           -3.2      17.715905     0.10620548      16.473933    0.084972429      18.971865     0.10038994
             -3      23.516375    0.089143407      21.984301    0.092815796       25.24225     0.10763373
           -2.8      30.888377     0.10040815      28.833024     0.10027554      33.015967     0.12686601
           -2.6      39.714243     0.12931284      37.161184     0.12773329      42.298397     0.13869663
           -2.4      48.980082     0.13883295       45.96801     0.13533633      51.964548     0.17181553
           -2.2      59.035164     0.14146379      55.445114        0.13848      62.510539     0.17378293
             -2      68.962704     0.14662488        64.8446     0.16076892      73.129536     0.18106195
           -1.8       78.38194     0.15593006      73.781885     0.15716882      82.703378     0.18783754
           -1.6      86.439362     0.16441746      81.452618     0.16331903       90.97126     0.19739674
           -1.4      92.719696      0.1665233      87.378332     0.16264522      97.511535     0.20256509
           -1.2      97.373129     0.17394694      92.019018     0.20891592      102.05244     0.20773288
             -1      99.599683     0.17275392       94.01892     0.17085972       104.3399     0.20952858
           -0.8      100.42355     0.17543063      94.850608     0.17563639      105.09242     0.21103213
           -0.6      100.59103     0.17191574      95.001212     0.16713793      105.16968     0.21029786
           -0.4      99.666601     0.17476518      94.176931     0.17341839      104.12828     0.20957346
           -0.2      99.187819     0.17117227      93.712562     0.16628537      103.67141     0.20920526
              0      99.314046     0.17241686      93.840562     0.16961541      103.83749     0.20907397
            0.2      99.947125     0.17498114      94.425395     0.17512096      104.52641     0.21395908
            0.4      99.980037     0.17426744      94.443348     0.17256625      104.51825     0.21020809
            0.6      100.26479     0.17119998      94.551853     0.16364138       105.2105      0.2113348
            0.8      99.545879      0.1816368      93.999106     0.18764607      104.32709     0.21721083
              1      97.097579     0.17340019      91.657413     0.17448505      101.73122     0.21094532
            1.2      92.748086     0.16700873      87.391647      0.1607562      97.549214     0.20499131
            1.4      86.289135     0.16097974      81.221959     0.15592467       91.04454     0.19889694
            1.6      78.296574     0.16504285       73.69008     0.16398694      82.496293     0.19155105
            1.8      69.095002     0.14830551      64.912807      0.1593506      73.224807     0.18492339
              2      59.043643     0.14445349      55.408523     0.14444337      62.617594     0.17302307
            2.2      49.101548     0.13351126      46.034787     0.13513673      52.184585     0.15887345
            2.4      39.623726     0.12660426      37.325477     0.20754356      42.285052     0.15235305
            2.6      30.885667     0.10413367      28.795729     0.17420083      33.021056     0.12705412
            2.8       23.30034    0.096329592      21.743943     0.10229318      24.906622     0.11182063
              3      17.350819     0.08473501      16.241981    0.083501726      18.588917     0.12511325
            3.2      12.766797      0.1077249      11.945489     0.10513317      13.720795     0.12693357
            3.4      9.0545683    0.064128695      8.5372116    0.076898932      9.7536303    0.069533159
            3.6      6.3141675     0.05596043      5.8710215    0.090682854      6.7720967    0.060192877
            3.8      4.3619833      0.0645927      4.1213363    0.082393936      4.7106599    0.067347471
              4      4.3619833      0.0645927      4.1213363    0.082393936      4.7106599    0.067347471
