#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19968436   0.0011451777     0.18614751   0.0011313649      0.2141052   0.0013883969
             10     0.58336245   0.0019912474     0.54232729   0.0018693776     0.62832067   0.0025244761
             20     0.94289803   0.0026282597     0.88001782   0.0030668644      1.0120933   0.0030994267
             30       1.271079   0.0030231698      1.1877692   0.0031429469      1.3606297   0.0035593435
             40       1.554214   0.0032132852      1.4514722   0.0032938292      1.6638532   0.0039383385
             50      1.7971607     0.00353727      1.6819176   0.0035339421      1.9174549   0.0043924159
             60      1.9813385   0.0036109893      1.8568683   0.0035216563      2.1120518   0.0043702524
             70      2.1310056   0.0038019447      1.9992973   0.0039128811      2.2669357   0.0047631599
             80      2.2214037   0.0037731315      2.0882808    0.003947854      2.3612473   0.0045645984
             90      2.2692318     0.00400067      2.1330465   0.0038296608      2.4046523   0.0049191129
            100      2.2644443   0.0040466594      2.1290154   0.0038842645       2.395416    0.004929266
            110      2.2395175     0.00376953      2.1093196    0.003836432      2.3667353   0.0047012167
            120      2.1760937     0.00373369      2.0447677   0.0043628329      2.2971942   0.0044481021
            130      2.1020568    0.003662464      1.9784596   0.0036680759      2.2163628   0.0044055489
            140      2.0003383    0.003462311      1.8824732   0.0033012052      2.1097271   0.0042581988
            150      1.8949107    0.003502639      1.7862356   0.0036261989      1.9933255   0.0041326863
            160      1.7730987   0.0034444639      1.6731641   0.0035955281      1.8613629   0.0040222476
            170      1.6503085   0.0033362744      1.5564064   0.0032399433      1.7332441   0.0038628378
            180      1.5326517   0.0032182717      1.4454197   0.0033660059      1.6061179   0.0037962723
            190      1.4057897   0.0032745704      1.3274532   0.0030542752      1.4687563   0.0035749138
            200      1.2893597   0.0028016045      1.2165061   0.0027408906      1.3512479    0.003407845
            210      1.1762407   0.0027981724      1.1109533   0.0029579515      1.2301986   0.0032699846
            220      1.0691006   0.0025993166       1.010288   0.0025878856      1.1177845   0.0031434676
            230     0.97201333   0.0024466538     0.91950733   0.0024286881      1.0151631   0.0029519791
            240     0.87831095   0.0024309642     0.83150213   0.0027864309     0.91537031   0.0027980328
            250     0.79560319    0.002211903     0.75218911   0.0022743082      0.8298386   0.0026711022
            260     0.71656368   0.0021125679     0.67806139   0.0020836715     0.74495908   0.0026135207
            270     0.64752494   0.0021068494      0.6138011   0.0026395219     0.67355432   0.0024285867
            280     0.58052189   0.0019383164     0.55020628   0.0019318138      0.6022671   0.0023102044
            290     0.52372566   0.0018083347     0.49782111   0.0028515159     0.54552073   0.0021594611
            300     0.46704476   0.0017233893     0.44229109    0.001664081     0.48597883   0.0022932203
            310     0.42018095   0.0016362919     0.39815104   0.0016343407     0.43625588   0.0019771743
            320     0.38214213   0.0016032498     0.36283143   0.0018485643     0.39632682   0.0018637491
            330      0.3413205   0.0014344714     0.32338955   0.0013780785     0.35356703   0.0016440379
            340     0.30684737   0.0014198473     0.29150382   0.0015510995     0.31748835   0.0015790171
            350      0.2751845   0.0013320864     0.26075444   0.0014226342     0.28552415   0.0015671092
            360     0.24557689   0.0012140256     0.23227838   0.0011708881     0.25461035   0.0014775679
