#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.0798161    0.029635808      3.4701885    0.025234146      5.3553009    0.038904818
           -3.8      5.8768266    0.035493522      5.0014266     0.03023216      7.7117244    0.046588757
           -3.6      8.4725015    0.042451573      7.2139379    0.036163822      11.126139    0.055803685
           -3.4      11.972663     0.05030665      10.200894    0.042909261      15.723018    0.066122559
           -3.2      16.525452     0.05878734      14.097183    0.050187233        21.7033    0.077229409
             -3      22.061519    0.067585607      18.849077    0.057825891      28.970513    0.088774183
           -2.8      29.062326    0.077131182      24.853039    0.065970407       38.19681     0.10144971
           -2.6      36.984743      0.1221319      31.738614     0.07437113      48.548373      0.2139097
           -2.4      45.949466    0.095745345      39.369609    0.082075588      60.481269     0.12601989
           -2.2      55.697874     0.10480351      47.797742    0.089922868      73.337967     0.13812986
             -2        64.8729     0.11237151       55.69584    0.096453388      85.547804     0.14815745
           -1.8      73.303267     0.11882242      62.986369     0.10203489      96.783739      0.1568725
           -1.6      80.927195     0.12428225      69.602753     0.10677199       106.9678     0.16429295
           -1.4      86.722147     0.12814239      74.614908     0.11006277      114.75635     0.16966852
           -1.2       90.55518      0.1304523      77.945182     0.11209635      119.97535     0.17299324
             -1        92.9723     0.13194403      80.038773     0.11338045      123.30817      0.1749995
           -0.8      93.487171     0.13193702      80.514247     0.11335195      124.10248     0.17520619
           -0.6      93.620222     0.13204092       80.65517     0.11330553      124.35844     0.17559164
           -0.4      92.793951      0.1313341      79.928811     0.11275463      123.33095     0.17489546
           -0.2      92.223009       0.130704      79.441578     0.11231246      122.60067     0.17380321
              0      92.585386     0.13151625      79.753402     0.11257879      123.07347      0.1748304
            0.2      92.892147     0.13120637      80.013102     0.11278658      123.45347     0.17446062
            0.4      93.476581     0.13174123      80.513167     0.11320411      124.20176     0.17506613
            0.6      93.534699     0.13213528      80.550133     0.11339045      124.16364     0.17589278
            0.8      92.916858     0.13191315      80.024608      0.1132601      123.21227     0.17529919
              1       90.64305     0.13116159      78.028587     0.11218198       120.0905     0.17451218
            1.2      86.802781     0.12844719       74.69078     0.11009405      114.85666     0.17007941
            1.4      81.159139     0.12448199      69.802705     0.10697766       107.2474     0.16464606
            1.6      73.357921     0.11892658      63.053991     0.10212425      96.833636     0.15706441
            1.8      64.532514     0.11210969      55.421716    0.096251144      85.099308     0.14783701
              2      55.423386     0.10452514      47.547802    0.089722195      73.004669     0.13774706
            2.2      46.026605    0.095854119      39.457292    0.082183612      60.561437     0.12619478
            2.4      37.236306     0.08672672       31.87426    0.074268905      48.970874     0.11406321
            2.6       29.16627    0.077251967      24.937417    0.066146495      38.336719      0.1015459
            2.8      22.162614    0.067715046      18.928541     0.05788216      29.110077    0.088954745
              3      16.485793    0.058698605      14.063256    0.050128716      21.649212     0.07710147
            3.2      11.927526    0.050232348      10.163723    0.042877241      15.666619    0.065958689
            3.4      8.4635645    0.042468918      7.2072576    0.036187969      11.108043     0.05577828
            3.6      5.8785091    0.035477609      5.0007254    0.030225431       7.719606    0.046588808
            3.8      4.1070076    0.029806925      3.4943769    0.025376342      5.3874419    0.039151924
              4      4.1070076    0.029806925      3.4943769    0.025376342      5.3874419    0.039151924
