#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.17854929  0.00085383699     0.15357678  0.00073708443     0.23363954   0.0011131518
             10      0.5257471   0.0014606995     0.45226525   0.0012609666     0.68802554   0.0019049476
             20     0.85786352   0.0018564726     0.73812889   0.0016025104      1.1227651   0.0024219052
             30      1.1598775   0.0021494772     0.99811399   0.0018555442      1.5184812   0.0028058276
             40      1.4341265   0.0023797051      1.2338847   0.0020533189      1.8788837   0.0031089469
             50      1.6623921   0.0025521049      1.4300869   0.0022012314      2.1795973   0.0033376205
             60       1.846779   0.0026828695      1.5887592   0.0023150605       2.423268   0.0035113545
             70      1.9798898   0.0027671251      1.7033912   0.0023861337      2.5998691   0.0036258245
             80      2.0650018   0.0028181276       1.776469   0.0024302872      2.7141524   0.0036964393
             90      2.1179689   0.0028480634      1.8221544   0.0024548461      2.7857032   0.0037391752
            100      2.1361081   0.0028549136      1.8375128   0.0024595434      2.8124122   0.0037538488
            110      2.1017297   0.0028274028      1.8079747   0.0024359539      2.7697506   0.0037205399
            120      2.0476102    0.002788015      1.7612972    0.002401738      2.7007121   0.0036738809
            130      1.9773808   0.0027375643      1.7007357   0.0023568473      2.6106051   0.0036102796
            140      1.8858417   0.0026725574      1.6217991   0.0023000581      2.4924558   0.0035285504
            150      1.7785668   0.0025944485      1.5294069   0.0022327073        2.35261   0.0034303113
            160      1.6665473   0.0025116911      1.4329093   0.0021601238      2.2065199    0.003324838
            170      1.5557768   0.0024252237       1.337437   0.0020848787      2.0619222     0.00321314
            180      1.4400741   0.0029030335       1.239108   0.0020107392      1.9087589   0.0047688261
            190      1.3229835   0.0022378393      1.1367613   0.0019220806      1.7565815   0.0029721838
            200      1.2128569   0.0021430031      1.0423498   0.0018391788      1.6114604   0.0028493139
            210      1.1080251   0.0020493828     0.95225919   0.0017591411      1.4731534   0.0027307535
            220      1.0068991   0.0019536665     0.86472539   0.0016737352      1.3403234   0.0026031938
            230     0.91230107   0.0018652326     0.78381711   0.0015943702       1.214925   0.0025010201
            240     0.82877275   0.0017750234     0.71138266   0.0015166819      1.1051167   0.0023720718
            250     0.75292756   0.0016915267     0.64613105   0.0014449074      1.0046273   0.0022626936
            260     0.67524088   0.0016008677     0.57931766   0.0013676194     0.90165818   0.0021419708
            270     0.60783161    0.001522917     0.52149193   0.0012968265     0.81219206   0.0020459933
            280     0.54628697   0.0014413022     0.46860634   0.0012291184     0.73018267   0.0019329371
            290     0.49046434   0.0013794992     0.42094601   0.0011645577     0.65614164   0.0018537601
            300     0.44257431   0.0012976648     0.37950524   0.0011060818     0.59249846   0.0017448921
            310     0.39786619   0.0012325688     0.34123786   0.0010480307     0.53306156   0.0016683882
