# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       3.628426    0.027445131      3.0203058    0.022801166      4.9316487    0.037409849
           -3.8       4.767588    0.031369039      3.9763426    0.026118194      6.4624289    0.042641308
           -3.6      6.2364959    0.035781944      5.2213298    0.029903742      8.4323895    0.048507839
           -3.4      8.0114478    0.040423819      6.7252632    0.033891618       10.80731    0.054679651
           -3.2      10.353442    0.045865693       8.707876    0.038488564      13.947557    0.061924758
             -3      13.289113    0.051810398      11.209531    0.043641244      17.852663    0.069717061
           -2.8      16.897256    0.058624234       14.29773    0.049514309      22.641179    0.078716297
           -2.6      21.284122    0.065195202      18.053973    0.055209216      28.462216    0.087294798
           -2.4      26.901875    0.073156691      22.883323    0.062066924      35.905582    0.097820662
           -2.2      33.473904    0.081329446      28.532626    0.069200732      44.587168      0.1085254
             -2      41.412588     0.12477436      35.444372    0.077175848      54.991025     0.21742996
           -1.8      51.072071    0.099689416      43.716081     0.08526727      67.786106     0.13245748
           -1.6      62.104627     0.10947092      53.249056    0.093798468      82.313064     0.14505297
           -1.4      74.599111      0.1195051      64.101461     0.10263291      98.700988     0.15804717
           -1.2       88.32426     0.12959541        76.0243     0.11137745      116.70535     0.17125875
             -1      102.69204     0.13910609      88.513265     0.11976292      135.53721     0.18353767
           -0.8      117.08092      0.1479775      101.04378     0.12753993      154.35008      0.1949581
           -0.6      129.89014     0.15578864      112.22091     0.13395592       171.1162     0.20592219
           -0.4      139.83955     0.16076409      120.88291      0.1386903      184.12834     0.21177163
           -0.2      145.34822      0.1639517      125.67981      0.1412003      191.36099     0.21576838
              0      144.80877     0.16322789      125.19092     0.14087898      190.65447     0.21492203
            0.2      139.45578      0.1603953      120.53923      0.1384796      183.64658     0.21110373
            0.4      129.25165     0.15488055      111.66307     0.13362596       170.2951     0.20406547
            0.6       116.9242     0.14778158       100.8998     0.12740596      154.17003     0.19479049
            0.8      102.80759     0.13938838      88.626235     0.11983808       135.6676     0.18386014
              1      88.385389     0.12957456      76.068162     0.11146019      116.77964     0.17105672
            1.2      74.584846     0.11951965      64.093427     0.10262147       98.68109     0.15809445
            1.4      62.386098     0.11001352       53.51948    0.094046947      82.668372     0.14636233
            1.6      51.050784    0.099736519      43.696568    0.085231058      67.768369     0.13254602
            1.8      41.538535    0.090296965      35.498489     0.07702271      55.216774     0.12017728
              2      33.424918    0.081248179      28.494423     0.06917043      44.521634     0.10833787
            2.2      26.903644    0.073094499      22.873658    0.062051213      35.911147    0.097718183
            2.4      21.344176    0.065342621      18.103668    0.055342615      28.543987    0.087493366
            2.6      16.933052    0.058379634      14.321559    0.049266781      22.703954    0.078442085
            2.8      13.256278     0.05181702      11.184411    0.043609029      17.802728    0.069748762
              3      10.339487    0.045888647       8.697608    0.038578549      13.924743    0.061961501
            3.2      7.9896715    0.040499386      6.7075276    0.033865456      10.778799    0.054777538
            3.4      6.1719715    0.035581427      5.1687864    0.029752408      8.3425936    0.048222511
            3.6      4.7878177    0.031477062      3.9947622    0.026200946      6.4892004    0.042886676
            3.8      3.6680859    0.027674047      3.0516834    0.022969791      4.9847147    0.037757105
              4      3.6680859    0.027674047      3.0516834    0.022969791      4.9847147    0.037757105
