#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.3290744     0.03047871      3.7153574    0.026213537      5.5920734    0.039376496
           -3.8      6.2963712    0.036659931      5.4005807    0.031523402      8.1470895    0.047428513
           -3.6      8.9573562    0.043532575      7.6950771    0.037496261      11.591519    0.056310255
           -3.4       12.43024    0.051180116      10.682242      0.0441046      16.086589    0.066229402
           -3.2      17.103049    0.059732568      14.695627    0.051430129      22.193303    0.077496638
             -3       22.71982    0.068483996       19.52284    0.058960226      29.529354    0.088984158
           -2.8      29.822029    0.078073466      25.638836    0.067208266      38.841843     0.10168684
           -2.6       37.86673    0.087475973      32.563404    0.075297193      49.439163      0.1142743
           -2.4      46.822638    0.096619733      40.268174    0.083166476       61.26908     0.12642151
           -2.2       55.89198      0.1049389      48.081162    0.090307826      73.339349     0.13771238
             -2      65.240031      0.1127617      56.112297    0.096884441      85.844068     0.14849803
           -1.8      73.484292     0.11916096       63.19656     0.10222515      96.962929     0.15732409
           -1.6      80.601279     0.12398407      69.314292     0.10650502       106.5983     0.16405242
           -1.4      86.366124     0.12780664      74.245369     0.10971429      114.47245     0.16946211
           -1.2      90.327434     0.13036699      77.628985     0.11184619      119.98572     0.17320966
             -1      92.106544     0.13134851      79.141176     0.11247475      122.56665     0.17529764
           -0.8      92.467156     0.13132679      79.457329     0.11249142      123.18953     0.17508611
           -0.6      92.354192     0.13100356      79.346474     0.11221991      123.20945      0.1748239
           -0.4      91.776073     0.13064133      78.841805     0.11179237      122.52001     0.17467365
           -0.2       91.14689     0.13034706      78.310683     0.11134638      121.70383     0.17429167
              0      91.126795     0.13018542      78.275537      0.1113249      121.72316     0.17413256
            0.2      91.761871     0.13049627      78.814843     0.11172637      122.53193     0.17434494
            0.4      92.531957     0.13110767      79.482374     0.11237268      123.43115     0.17500474
            0.6       92.63575     0.13140068      79.594528     0.11257874      123.42451     0.17524697
            0.8      92.159017      0.1317383      79.202188     0.11259952      122.59606     0.17534942
              1       90.06184     0.13007558      77.407371     0.11156012      119.61021     0.17293341
            1.2      86.223843     0.12839342      74.132316      0.1096563      114.30566      0.1709642
            1.4      80.906181     0.15114376      69.627527     0.10680823      106.96194     0.24450936
            1.6      73.430392     0.11887048      63.143688     0.10216748      96.883611     0.15681267
            1.8      65.152927     0.11272184      56.055054    0.096872409      85.706119     0.14833003
              2       55.92882     0.10498902      48.107912    0.090310446      73.393339     0.13782084
            2.2      46.655079    0.096532757      40.135896    0.083061335      61.039055     0.12673345
            2.4      37.679118    0.087212607      32.399618    0.075091609      49.189008      0.1139878
            2.6      29.772597     0.07794479      25.600016    0.067114628      38.787716     0.10152412
            2.8      22.854415    0.068714894      19.638246    0.059147471      29.709829     0.08930516
              3      16.982172    0.059531763      14.600154    0.051385598      22.027249     0.07732998
            3.2      12.510369    0.051264397      10.747878    0.044154277      16.199221    0.066333569
            3.4      8.8726903     0.04342074      7.6244886    0.037384811      11.475692     0.05634574
            3.6      6.2600425    0.036583803      5.3743629    0.031500463      8.0849952     0.04719536
            3.8      4.3433647    0.030521523      3.7303304    0.026278582      5.6070255    0.039395659
              4      4.3433647    0.030521523      3.7303304    0.026278582      5.6070255    0.039395659
