#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.87245703    0.014019502     0.70082132    0.011015491      1.2178005    0.019989425
           -3.8      1.2961612    0.016272732      1.0474904    0.012846421      1.7987483    0.023119385
           -3.6      1.9109774    0.019447776       1.551034    0.015483501      2.6379189    0.027374874
           -3.4      2.7529811    0.023406036      2.2478553    0.018725225      3.7819041    0.032972338
           -3.2      3.9732719    0.028172745       3.251726    0.022659988      5.4427246    0.039346011
             -3      5.7425161    0.034065179      4.7180693    0.027621282      7.8315353    0.047186562
           -2.8      8.1996929    0.040919047      6.7673588    0.033383887      11.145586    0.056489173
           -2.6      11.729556    0.049097706      9.7250293    0.040448725      15.878892    0.067277018
           -2.4      16.633062    0.058489868       13.85771    0.048381323      22.428911    0.079648648
           -2.2      23.636175    0.069625152       19.80801    0.058037627      31.722812    0.094258328
             -2      32.907655    0.081808777      27.715489      0.0685942      44.008417     0.11003113
           -1.8      44.760481    0.094899708      37.920458    0.080102198      59.605366     0.12696607
           -1.6      59.630239     0.10873258      50.792192    0.092334924      79.143292     0.14492271
           -1.4      76.461631     0.12240507      65.460043     0.10425577      101.16793     0.16299764
           -1.2      95.387073     0.13547095      81.978689     0.11591725      125.96295     0.17904772
             -1      114.20944     0.14647588       98.46384     0.12617396      150.65684     0.19304805
           -0.8       132.5001     0.15650792        114.525     0.13521449      174.65966     0.20600763
           -0.6      147.98002     0.16419478      128.09883     0.14222193       195.0594     0.21575336
           -0.4      159.90969     0.16987683      138.57672     0.14736445      210.77413     0.22300869
           -0.2      165.34265     0.17265789       143.3812     0.14985267      217.95739     0.22658335
              0      165.37625     0.17299933      143.38999     0.14982314       218.0256     0.22744139
            0.2        159.804     0.16987116      138.50324     0.14734944      210.61732     0.22305951
            0.4      147.80503     0.16407539      127.95608     0.14213724      194.81113     0.21558972
            0.6       132.6847     0.15666277      114.68294     0.13538256      174.87077     0.20616666
            0.8      114.50163     0.14711189      98.729163     0.12641388      151.03553     0.19389616
              1      95.130392     0.13492616      81.758402      0.1157846      125.64567     0.17835949
            1.2      76.503034     0.12214175      65.482609     0.10432844      101.23067     0.16218013
            1.4      59.480436     0.10860594      50.668746    0.092238021      78.936151      0.1447677
            1.6      44.820097    0.094963683      37.978818    0.080167241      59.665686     0.12712059
            1.8      32.807673    0.081699026      27.631502    0.068523806      43.871493     0.10991216
              2      23.722508    0.069901312      19.883414    0.058123077      31.832577    0.094885819
            2.2      16.654126    0.058482699       13.87385    0.048368572      22.449117    0.079588613
            2.4      11.737474     0.04906168      9.7251503    0.040327496      15.894561    0.067372106
            2.6      8.1874804     0.04083703      6.7508901    0.033280599      11.133832    0.056285183
            2.8      5.6970239    0.034028792      4.6838625     0.02751091      7.7712704    0.047613004
              3      3.9051054    0.090683553      3.2650429    0.023427891      5.2792497     0.18541329
            3.2       2.750802    0.023367785      2.2404341    0.018677467      3.7835671    0.032797789
            3.4      1.9190948    0.019428864      1.5583718    0.015470682      2.6493455    0.027407599
            3.6      1.3115282    0.016293223      1.0584339    0.012883633       1.821765    0.023098568
            3.8     0.87736392    0.014034917     0.70180646    0.010997917      1.2288885    0.020052601
              4     0.87736392    0.014034917     0.70180646    0.010997917      1.2288885    0.020052601
