#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.11215896   0.0032716284    0.065818796    0.003328351     0.15849923   0.0034093877
           -3.8     0.18077944   0.0039474265     0.11344452   0.0040353859     0.24811432   0.0041027514
           -3.6     0.30483682   0.0046544568     0.20945833   0.0046548133     0.40021533   0.0049664728
           -3.4     0.50795627   0.0057982796     0.37487981   0.0060775427     0.64103289   0.0058940444
           -3.2     0.82149299   0.0066131209     0.63696912    0.010672017      1.0060173   0.0091998488
             -3      1.3014099    0.007890103      1.0588201   0.0078611359          1.544   0.0084005932
           -2.8      1.9672495   0.0096244487      1.6542666    0.009778178      2.2802323   0.0099471942
           -2.6      2.8819015    0.011243027      2.4919118     0.01102329      3.2718911    0.011873236
           -2.4      4.0158309    0.012570737       3.534766    0.012694522      4.4968958    0.013129542
           -2.2      5.3862003    0.013463463      4.8246717    0.013201067      5.9477287    0.014144108
             -2      6.8995368    0.015293242      6.2588058    0.015159338      7.5402681    0.015952795
           -1.8      8.4977602    0.016149897      7.7901565    0.015755007      9.2053637    0.016889301
           -1.6      10.072439    0.017302931      9.3096364    0.016886898      10.835241    0.018126371
           -1.4      11.460611    0.018280141      10.658624    0.017739637      12.262599    0.019197582
           -1.2      12.613713    0.019054242      11.790426    0.018582726      13.437001    0.019842974
             -1      13.518772     0.01965379      12.690853    0.019124745      14.346691    0.020453223
           -0.8      14.044155    0.019941532      13.225518    0.019468283      14.862793    0.020670347
           -0.6      14.421546     0.02135668      13.605587    0.021928466      15.237505    0.021365016
           -0.4      14.542763    0.020344558      13.740396    0.020095732       15.34513    0.020940521
           -0.2      14.578726    0.020290524       13.79064    0.019735884      15.366813    0.021063046
              0       14.59064    0.020274107      13.800089    0.019788777      15.381191    0.020981738
            0.2      14.557475    0.020259666      13.758503    0.019733062      15.356448    0.021032606
            0.4        14.3654    0.020083047      13.559944    0.019555602      15.170856    0.020826478
            0.6      14.061187    0.019969079      13.242287    0.019449369      14.880086    0.020727481
            0.8       13.45691    0.019548817      12.629395    0.019049809      14.284426    0.020323783
              1      12.605947    0.019043034      11.786677    0.018571129      13.425219    0.019815379
            1.2      11.442149    0.018300892      10.644721    0.017880844      12.239575    0.019059687
            1.4       10.05985     0.01753783      9.2950342    0.017290413      10.824666    0.018156424
            1.6      8.4685822    0.016371741      7.7598217    0.016090533      9.1773423      0.0170069
            1.8      6.9025189    0.014793383      6.2629023    0.014525195      7.5421355    0.015480613
              2      5.3961229    0.013505355      4.8372402     0.01340283      5.9550056    0.014055889
            2.2      4.0159849     0.01205922      3.5412087     0.01190857      4.4907616     0.01270356
            2.4      2.8915155    0.010554073      2.5022105    0.010468338      3.2808206    0.011090269
            2.6      1.9746802   0.0093117607      1.6613288   0.0089675441      2.2880315    0.010380448
            2.8      1.2937016   0.0081022807      1.0496915   0.0084795018      1.5377116   0.0082778055
              3     0.82221668   0.0069905787     0.64070894   0.0072517269      1.0037242   0.0071479457
            3.2     0.49857942   0.0056840256     0.36465473   0.0058461238     0.63250396   0.0059089483
            3.4      0.3007661   0.0049053525     0.20538472   0.0050242622     0.39614748   0.0051209384
            3.6     0.19217946   0.0038944276     0.12470174   0.0038949498     0.25965708    0.004096642
            3.8     0.11619438   0.0032062898    0.069591911   0.0031986001     0.16279684   0.0033859121
              4     0.11619438   0.0032062898    0.069591911   0.0031986001     0.16279684   0.0033859121
