# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.24068312   0.0029042731      0.2077831   0.0028250136     0.27358322   0.0030800395
           -3.8     0.34086488   0.0034270819     0.29460517   0.0033296788     0.38712459   0.0036634165
           -3.6     0.47081732   0.0040117056     0.40923571   0.0039427333      0.5323989   0.0042498216
           -3.4     0.64142947   0.0046307868     0.56071726   0.0045037969     0.72214161   0.0049378417
           -3.2     0.88757783   0.0059267491      0.7796329   0.0053882137     0.99552271   0.0070504338
             -3      1.1917977   0.0069625365      1.0530402    0.007082581      1.3305551   0.0070804469
           -2.8      1.6098737   0.0072000629      1.4338714   0.0069555692      1.7858759    0.007695953
           -2.6       2.125746   0.0082754191      1.8994249   0.0080766329      2.3520673   0.0087814805
           -2.4      2.8198128   0.0095815776      2.5350375    0.009412792      3.1045882    0.010047411
           -2.2      3.6474472     0.01056735      3.2911784    0.010304558       4.003716    0.011152718
             -2      4.7112332    0.012094181      4.2741981    0.011777184      5.1482683    0.012728893
           -1.8      5.9711258    0.013749765      5.4456112    0.013504685      6.4966405     0.01435819
           -1.6      7.5151987     0.01509669      6.8847099    0.014736523      8.1456873    0.015813003
           -1.4      9.2477944    0.017058531      8.5025218    0.016864862       9.993067    0.017673664
           -1.2      11.245777    0.018451355      10.389321    0.018087484      12.102232    0.019177402
             -1      13.369931    0.020123307      12.407404    0.019701857      14.332457    0.020911537
           -0.8      15.479074    0.021529035      14.417347    0.021091316      16.540801     0.02239404
           -0.6      17.421976    0.023624393      16.278135    0.023938008      18.565818    0.023936152
           -0.4      18.928702     0.02368217      17.733276    0.023245835      20.124129    0.024478238
           -0.2      19.819453    0.024683502      18.594192    0.024656936      21.044714    0.025195547
              0      19.800674    0.024206942      18.573718    0.023787033      21.027629    0.025006417
            0.2      18.939014    0.023787127      17.744466     0.02344194      20.133563    0.024540514
            0.4       17.37878    0.022706476      16.240671     0.02239092      18.516888    0.023489875
            0.6      15.534484    0.021570556      14.471608    0.021040946      16.597361    0.022523808
            0.8      13.350485    0.020161029      12.387094    0.019714673      14.313876    0.021000897
              1      11.247891    0.018555186      10.386832    0.019970184       12.10895    0.020266959
            1.2      9.2557521    0.017109229       8.512053    0.017007944      9.9994506    0.017694151
            1.4      7.5172781    0.015561186      6.8791002    0.015189342      8.1554556    0.016409816
            1.6      5.9666342     0.01364193      5.4371184    0.013305717      6.4961504    0.014303185
            1.8      4.6855866    0.011920217      4.2527658    0.011551576      5.1184074    0.012604624
              2      3.6520026    0.010568768      3.2980887    0.010274863      4.0059166    0.011149557
            2.2      2.8000949   0.0094936528      2.5144718   0.0094232298      3.0857178   0.0099675722
            2.4      2.1417867   0.0082274969      1.9160801   0.0079597343      2.3674932   0.0087708012
            2.6      1.6151818   0.0083229353      1.4391517   0.0080533494      1.7912116   0.0087831843
            2.8      1.1979419   0.0061549076      1.0608046    0.006053725      1.3350792   0.0066015568
              3      0.8916743   0.0054834693     0.78662236   0.0053928833     0.99672617   0.0057731807
            3.2     0.65848618   0.0047042736     0.57815959   0.0046266048     0.73881272     0.00496523
            3.4     0.46605773   0.0040442801     0.40580671   0.0039655127     0.52630879   0.0043278307
            3.6     0.34428677    0.003425009     0.29854616   0.0033629985     0.39002739   0.0036287772
            3.8     0.24798012   0.0029231612     0.21276698   0.0029947813     0.28319325   0.0032202636
              4     0.24798012   0.0029231612     0.21276698   0.0029947813     0.28319325   0.0032202636
