#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.18625845   0.0032876968     0.14255721    0.003228288     0.22995967   0.0035023566
           -3.8     0.29319482    0.004005742     0.22779925   0.0039156565     0.35859058   0.0042794171
           -3.6     0.44696469   0.0048937728     0.35689613   0.0048110485     0.53703333   0.0051653321
           -3.4     0.69048138   0.0057901717     0.56125438   0.0057747876     0.81970852    0.006090676
           -3.2      1.0417292   0.0068230731     0.86756728   0.0067934257      1.2158911   0.0071733035
             -3      1.5574608   0.0078580916       1.324774   0.0076971311      1.7901476   0.0082978666
           -2.8      2.2502677    0.009220507       1.946051   0.0089957304      2.5544844   0.0097649326
           -2.6      3.1404969    0.010610686      2.7602995    0.010395201       3.520694    0.011235365
           -2.4      4.2580133    0.012070427      3.7938772    0.011868288      4.7221496    0.012621969
           -2.2      5.5675115    0.013552062      5.0165608    0.013359837       6.118462    0.014157796
             -2      7.0450071    0.014988336      6.4101978    0.014619684      7.6798166    0.015698934
           -1.8      8.5552408    0.016178279      7.8512092    0.015800336      9.2592725    0.016873749
           -1.6      10.018024    0.017392274      9.2503828    0.017010389      10.785666    0.018212245
           -1.4      11.293417    0.018447177      10.485822    0.018330557      12.101011    0.019025288
           -1.2      12.366153    0.019125287      11.539304     0.01878753      13.193002    0.019783533
             -1      13.178991    0.019665317      12.337574    0.019150811      14.020407    0.020551865
           -0.8      13.690656    0.020150744      12.854566    0.019774323      14.526746    0.021069149
           -0.6      14.025724    0.020074851      13.201312    0.019679225      14.850136    0.020776837
           -0.4      14.131938    0.020146726      13.313884    0.021424914      14.949993    0.021718101
           -0.2      14.182889    0.020653507      13.373357    0.020692394      14.992421    0.021074136
              0      14.189837    0.020969615      13.385726    0.021137452      14.993949    0.021232873
            0.2      14.134664    0.020548524       13.32458    0.020237161      14.944748    0.021193365
            0.4      13.995286    0.020195229      13.175724    0.019883881      14.814849    0.020844911
            0.6      13.704656    0.019975469       12.87252    0.019594356      14.536792    0.020706944
            0.8      13.196565    0.019683673      12.359758    0.019338987       14.03337    0.020375456
              1      12.372364    0.019512122      11.538863    0.019102955      13.205864    0.020304748
            1.2      11.291949    0.018325845      10.486495     0.01792429      12.097403    0.019080788
            1.4      9.9885633    0.017361607      9.2238944     0.01689796      10.753233    0.018135326
            1.6      8.5126491    0.016612159      7.8049422    0.016577329      9.2203559     0.01710239
            1.8      7.0259306    0.015089939      6.3887043    0.014823422      7.6631566    0.015839462
              2      5.5967355    0.013481644      5.0434158    0.013141361       6.150055    0.014167372
            2.2      4.2562008    0.012038358      3.7866103    0.011752914      4.7257912    0.012683412
            2.4      3.1355413    0.010522093       2.757911    0.010269399      3.5131714    0.011113724
            2.6      2.2172939     0.00919513      1.9139862   0.0089972479      2.5206012   0.0097178744
            2.8      1.5464438   0.0078645745      1.3164279   0.0076791361      1.7764595   0.0083209779
              3      1.0484363   0.0066696526     0.87182208   0.0065786186      1.2250505   0.0072299034
            3.2     0.69461906   0.0056462106     0.56813549   0.0055003864     0.82110253   0.0060885386
            3.4     0.45352358   0.0047533287     0.36346428   0.0046676503     0.54358274   0.0050829085
            3.6      0.2930685   0.0040448842     0.22887138   0.0040142942     0.35726562   0.0042919399
            3.8     0.18855467   0.0033237994     0.14600482   0.0032653185     0.23110451   0.0035049651
              4     0.18855467   0.0033237994     0.14600482   0.0032653185     0.23110451   0.0035049651
