#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.2480958   0.0029438951     0.21356067   0.0028770961     0.28263094   0.0031168353
           -3.8     0.34668716   0.0040616718      0.2995952   0.0041716448     0.39377919   0.0041270994
           -3.6     0.47570992   0.0039503897     0.41532631   0.0038364651     0.53609353     0.00418919
           -3.4     0.66104762   0.0047533925     0.58154506   0.0045644336     0.74055023   0.0051108925
           -3.2     0.88594715   0.0053890825     0.77919186    0.005346332     0.99270244   0.0057259058
             -3       1.209235   0.0064789127      1.0693324   0.0063392757      1.3491374    0.007063881
           -2.8      1.6036139   0.0071874044      1.4300889   0.0069993085       1.777139   0.0075829122
           -2.6      2.1195203   0.0081923071      1.8918104   0.0080284862      2.3472299   0.0087610185
           -2.4      2.8092807   0.0095694455      2.5237512   0.0092345529      3.0948103    0.010226616
           -2.2      3.6584212    0.010628523      3.3036479    0.010426458      4.0131947    0.011164718
             -2      4.7001623    0.012079147      4.2577487    0.011837105      5.1425759    0.012693361
           -1.8      6.0005674    0.014139268      5.4581038    0.016199599      6.5430313    0.016026062
           -1.6      7.4939344    0.015144582       6.859678    0.014792126      8.1281908    0.015900013
           -1.4      9.2613229    0.017023012      8.5172064    0.016694527      10.005439    0.017720457
           -1.2      11.247643    0.019117001      10.387509    0.019274794      12.107777    0.019536095
             -1      13.337119    0.020078177      12.373348    0.019780838       14.30089    0.020839609
           -0.8      15.488287    0.021627906      14.428988    0.021123848      16.547586    0.022531224
           -0.6      17.409141    0.023122343      16.275793    0.023102536       18.54249    0.023652279
           -0.4      18.937864    0.023940895      17.747652    0.023457648      20.128075    0.024785966
           -0.2      19.791477     0.02415776      18.575947    0.023669806      21.007006    0.024983964
              0       19.79907    0.024227178      18.580922    0.023784129      21.017217    0.024998594
            0.2      18.918138    0.024026427       17.72509    0.023760801      20.111186    0.024876058
            0.4      17.417576    0.022991917      16.279581    0.022732377      18.555571    0.023673103
            0.6      15.446119    0.021468544       14.38877     0.02099409      16.503469    0.022293778
            0.8      13.358217    0.020167646      12.395955    0.019855188      14.320477    0.020875853
              1       11.25921    0.018889334      10.402254    0.018725369      12.116167    0.019480854
            1.2      9.2553357    0.017078573      8.5090221    0.016745278       10.00165      0.0178297
            1.4      7.4995873    0.015148018      6.8625991    0.014786124      8.1365756    0.015862048
            1.6      5.9815601    0.013517488      5.4473274     0.01318372      6.5157927    0.014218344
            1.8      4.7168177    0.012091852      4.2779084    0.011801075      5.1557266    0.012753742
              2      3.6506282    0.010751501      3.2949523    0.010604713      4.0063041    0.011225254
            2.2      2.8165106   0.0093857483      2.5308041   0.0091834882      3.1022168   0.0098866888
            2.4      2.1442859   0.0082244511      1.9176664   0.0081055093      2.3709055   0.0086430641
            2.6      1.6155264   0.0072624104      1.4379006    0.007112429      1.7931522   0.0077213617
            2.8      1.2050536   0.0063639034      1.0673916   0.0061050661      1.3427154   0.0070406132
              3     0.88378177   0.0054252835     0.77832975   0.0052734936      0.9892338   0.0058615486
            3.2      0.6551669   0.0046481985     0.57441931   0.0045521528     0.73591447   0.0049160241
            3.4      0.4692929   0.0040783781     0.40989596   0.0039494588     0.52868979   0.0043336078
            3.6     0.34488715   0.0034511365     0.29886595   0.0034158827     0.39090847   0.0036521817
            3.8      0.2454531   0.0029678687     0.21179824   0.0029265829     0.27910802   0.0031147879
              4      0.2454531   0.0029678687     0.21179824   0.0029265829     0.27910802   0.0031147879
