#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.047461632  0.00017870226    0.045319849  0.00017224736    0.049603418  0.00018669035
             10     0.13835894  0.00029671642     0.13205852  0.00028472624     0.14465936   0.0003120903
             20     0.21902145   0.0003701416     0.20879022  0.00035539941     0.22925267  0.00038927682
             30     0.28451179  0.00042087749     0.27075432  0.00040287327     0.29826927  0.00044597914
             40     0.33189416  0.00045255881     0.31501121  0.00043631317      0.3487771  0.00047483116
             50     0.35959792    0.000466336      0.3404896  0.00044980789     0.37870623   0.0004900404
             60     0.37117758   0.0004711263     0.35043115  0.00045502962     0.39192401  0.00049413594
             70     0.36807108  0.00046990965     0.34634423  0.00045506175     0.38979792  0.00049251633
             80     0.35501284  0.00046073621     0.33265283  0.00047684616     0.37737284   0.0004974046
             90     0.33346293  0.00044494051      0.3114262  0.00043130863     0.35549967  0.00046591786
            100     0.30707587  0.00043053026     0.28561701   0.0004178886     0.32853473  0.00044929128
            110     0.28049674  0.00041322257     0.25984734  0.00040367454     0.30114614  0.00043049083
            120      0.2510497  0.00039651348     0.23152451  0.00038630275     0.27057489  0.00041233983
            130     0.22334286  0.00036576128     0.20517319   0.0003556603     0.24151253  0.00038100284
            140      0.1979792  0.00035097958     0.18118217  0.00034680329     0.21477622  0.00036180593
            150     0.17522858  0.00032925226     0.15985274  0.00032609889     0.19060442  0.00033907534
            160      0.1531076  0.00030725598     0.13906545  0.00030074845     0.16714975  0.00032110089
            170     0.13385172  0.00029958183     0.12115336  0.00030832305     0.14655009  0.00030081439
            180     0.11721603  0.00027530772     0.10557997  0.00027771715     0.12885209  0.00028044983
            190     0.10212122  0.00025316086    0.091638378  0.00025525291     0.11260405  0.00025888934
            200    0.089605199  0.00025493644    0.080141566  0.00027162132    0.099068836  0.00024955213
            210    0.077946089  0.00022134892    0.069526738  0.00022289485    0.086365441  0.00022817004
            220    0.068257762  0.00021642435    0.060666446  0.00021721799    0.075849084  0.00022361434
            230    0.059780434  0.00019598441    0.052975516  0.00020351559    0.066585355  0.00019794363
            240    0.052282252   0.0001848703    0.046099569    0.000192211    0.058464931  0.00018603498
            250    0.046050675  0.00017571803     0.04040589  0.00018564838    0.051695463  0.00017547724
            260    0.040476359  0.00015966804    0.035550548   0.0001653628     0.04540217  0.00016185063
            270    0.035698754  0.00015937456    0.031138791  0.00017448503    0.040258712  0.00015524579
            280    0.031616349  0.00014420567    0.027512566  0.00015364376    0.035720134  0.00014573461
            290    0.028075247  0.00014980693    0.024296244  0.00017947545    0.031854251  0.00013820337
            300    0.024928175  0.00012524595    0.021588181   0.0001336885    0.028268167  0.00012633885
            310    0.022193537  0.00011759741    0.019181226  0.00012262398    0.025205846  0.00011975941
            320    0.019739337  0.00011546238    0.016983702  0.00011659428    0.022494973  0.00011962205
