#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0036500229  0.00088073361   0.0028093417   0.0009213946    0.004490736  0.00084358502
           -3.8   0.0088544075  0.00080749577    0.007290466  0.00084440417    0.010418363  0.00078024918
           -3.6     0.01699907   0.0010650606    0.014047088   0.0011210644    0.019951075   0.0010238622
           -3.4    0.034166973   0.0024400037     0.02818878   0.0028212942     0.04014513   0.0020881977
           -3.2    0.072955714    0.001831147    0.062490646   0.0019045171    0.083420836   0.0017971627
             -3     0.13320633   0.0023053718      0.1150842   0.0023679428     0.15132839   0.0022986005
           -2.8     0.24108377   0.0029654394     0.20918305   0.0030400988     0.27298447   0.0030574256
           -2.6      0.4139924   0.0038320135     0.36245542   0.0038118101     0.46552935   0.0039533284
           -2.4     0.70495297   0.0051058769     0.61712221    0.005024579      0.7927837    0.005342138
           -2.2      1.1739096   0.0061618784      1.0325429   0.0061864912      1.3152764   0.0066343556
             -2      1.8905093   0.0077671711      1.6715449   0.0076047278      2.1094739   0.0082037123
           -1.8      2.9648869    0.010440926      2.6362682    0.010485204      3.2935055    0.010806957
           -1.6      4.5583885    0.012330279      4.0811107    0.011888256      5.0356661    0.013146654
           -1.4      6.7786674    0.014616319      6.1075363    0.016625845      7.4497987    0.016502981
           -1.2      9.7859551    0.017285698      8.9086737    0.016818412      10.663236    0.018248206
             -1      13.603742    0.020361929      12.487304    0.019943478      14.720181    0.021285565
           -0.8      18.009925    0.023689017      16.658793    0.023875431      19.361058    0.024282855
           -0.6      22.578078    0.025823261      21.030679    0.025214821      24.125476    0.026918936
           -0.4        26.4568    0.028415781      24.766925    0.028294359      28.146675    0.029088493
           -0.2      28.824284    0.028877451      27.058868    0.028394334      30.589699    0.029822679
              0      28.779947    0.028914055      27.017644    0.028429838      30.542248    0.029835085
            0.2      26.447353    0.027817499      24.756456     0.02723627      28.138249    0.028923388
            0.4      22.602941    0.025895397      21.058688    0.025603729      24.147193    0.026718269
            0.6      18.027057    0.023168618      16.680401    0.022697451      19.373714    0.024150507
            0.8      13.596436    0.020442384      12.474551    0.020158835      14.718322    0.021263746
              1        9.79951    0.017245144      8.9190828    0.016898939      10.679937    0.018075287
            1.2      6.7859272    0.014464825      6.1265103    0.014039354      7.4453443    0.015336796
            1.4      4.5370587    0.012122296      4.0604272    0.011807804      5.0136901    0.012889461
            1.6      2.9718188   0.0097631196      2.6438802   0.0096499984      3.2997572    0.010264929
            1.8      1.8895796    0.007850753      1.6711148   0.0077051178      2.1080443   0.0082620508
              2      1.1695746   0.0061804087       1.029838   0.0060755597      1.3093111   0.0064864437
            2.2     0.70818216   0.0050313567     0.62072702   0.0051106331     0.79563739   0.0051888787
            2.4      0.4135881   0.0038860559     0.36011033    0.003987494     0.46706573    0.003950258
            2.6     0.23812385    0.003082646     0.20696573   0.0031113131     0.26928199   0.0031356494
            2.8     0.13742105   0.0023254299     0.11989303   0.0023721503     0.15494901   0.0023334987
              3    0.069270702   0.0018180301    0.058973947   0.0019207663    0.079567415   0.0017595898
            3.2    0.036833852   0.0013734038    0.031324196   0.0014517492    0.042343478   0.0013245368
            3.4    0.019133645   0.0009978032    0.016406995   0.0010365929    0.021860313  0.00097231207
            3.6   0.0089632873  0.00080340219    0.007321235  0.00084379459    0.010605322  0.00077261614
            3.8   0.0029631865  0.00060225206    0.002195438  0.00063811339   0.0037309553  0.00057280393
              4   0.0029631865  0.00060225206    0.002195438  0.00063811339   0.0037309553  0.00057280393
