#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    0.073971533  0.00020807815    0.071085909  0.00021280542    0.076857166  0.00020474989
            360     0.15333064  0.00025907052     0.14305267  0.00027191235      0.1636086   0.0002516308
            380     0.17091615  0.00024564484     0.15622608  0.00025715743     0.18560623  0.00024177057
            400     0.17503131  0.00022385186     0.15826891  0.00022663449     0.19179372  0.00022937088
            420     0.17157148   0.0002120618     0.15451317  0.00020602615     0.18862979  0.00022366393
            440     0.16430704  0.00020386027     0.14784101  0.00019491031     0.18077307  0.00021776404
            460     0.15505775  0.00019897423     0.13975064  0.00018959667     0.17036485  0.00021353167
            480     0.14467146  0.00019380346     0.13078824  0.00018445859     0.15855467  0.00020846982
            500     0.13359262  0.00018791378     0.12125013  0.00017806112     0.14593511  0.00020336561
            520      0.1236409   0.0001821625      0.1126888   0.0001748009     0.13459299  0.00019650906
            540     0.11363258  0.00017847751     0.10404779  0.00016789808     0.12321738  0.00019535648
            560     0.10390263  0.00016945214    0.095544729  0.00016279624     0.11226052  0.00018198256
            580    0.094595202  0.00016662168    0.087259976  0.00018096826     0.10193043  0.00018674794
            600    0.086455131  0.00015773873    0.080173188   0.0001509708    0.092737072  0.00016879805
            620    0.078415264  0.00015075651    0.072975272  0.00014461099     0.08385525  0.00016054419
            640    0.071604631  0.00014528057    0.066847646  0.00013948943    0.076361618  0.00015493509
            660    0.065070275  0.00013872037    0.060973593  0.00013434057    0.069166955  0.00014533769
            680    0.059142927  0.00013452491    0.055580533  0.00012977303    0.062705319  0.00014121121
            700    0.053624307  0.00012762193    0.050546452  0.00012358037    0.056702162  0.00013299417
            720    0.048643117  0.00012156332    0.045952914  0.00011777463    0.051333321  0.00012660497
            740    0.044478329  0.00011740137    0.042133131  0.00011409238    0.046823528  0.00012176353
            760     0.04064009  0.00011301373    0.038558136  0.00011037201    0.042722039  0.00011713361
            780    0.036747471  0.00010770339    0.034957218  0.00010485272    0.038537722  0.00011139317
            800     0.03351391  0.00010296949    0.031938329  0.00010046141    0.035089488  0.00010615882
            820     0.03045697  9.9431016e-05       0.029072  9.7394471e-05    0.031841941  0.00010226689
            840    0.027995318  9.6247634e-05    0.026757573  9.3661009e-05    0.029233064  9.9462943e-05
            860    0.025423983  9.1070454e-05    0.024325097  8.9278242e-05    0.026522866  9.3486309e-05
            880    0.023149472  8.6523869e-05    0.022199245  8.4907566e-05    0.024099699  8.8541108e-05
            900    0.021191266  8.3400015e-05    0.020334214  8.1880036e-05     0.02204832  8.5350759e-05
            920    0.019319115  8.0043911e-05    0.018557193  7.8514539e-05     0.02008104    8.19584e-05
            940    0.017459086  7.5869917e-05     0.01678157  7.4637727e-05    0.018136602  7.7431235e-05
            960     0.01615511  8.4980536e-05    0.015534422  8.4389888e-05    0.016775799  8.6108454e-05
            980    0.014857756  7.1143344e-05    0.014308208  7.0091303e-05    0.015407304  7.2478847e-05
           1000    0.014857756  7.1143344e-05    0.014308208  7.0091303e-05    0.015407304  7.2478847e-05
