#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.3741539    0.003655525     0.35745499   0.0035587239     0.39085276   0.0037720479
           -3.8     0.54649651   0.0044351248     0.52071338   0.0043209089     0.57227969   0.0045739303
           -3.6     0.80705571   0.0057241437     0.76789987   0.0055714689     0.84621153   0.0059166525
           -3.4      1.1485186   0.0066986043      1.0873687   0.0068681939      1.2096684   0.0067127384
           -3.2       1.611061   0.0076321883      1.5240004   0.0073778741      1.6981214   0.0080013857
             -3      2.2296852   0.0087095039      2.1046581   0.0084834296      2.3547122   0.0090302746
           -2.8      3.0067659    0.010063672      2.8321539    0.009808428      3.1813778     0.01042987
           -2.6      3.9578845    0.011567459      3.7136294    0.011382628      4.2021395    0.011986402
           -2.4      5.0722618    0.013436288      4.7455662      0.0131451      5.3989578    0.013930861
           -2.2      6.3152933    0.014307904      5.8942954    0.014060651       6.736291    0.014813573
             -2      7.6228413      0.0155278      7.0985001    0.015240729      8.1471828    0.016148259
           -1.8      8.8895984    0.016795033      8.2495581    0.016502169      9.5296384    0.017524207
           -1.6      10.014127    0.017545029      9.2707671    0.019132251      10.757488    0.019235177
           -1.4      11.051459    0.018263258      10.212543    0.017863973      11.890376    0.019074482
           -1.2      11.786412    0.018781424       10.86897    0.018516605      12.703854    0.019570324
             -1      12.319628    0.019148397      11.347558    0.018849337      13.291699    0.019870126
           -0.8      12.579831    0.019487482      11.557005     0.01933589      13.602657    0.020243722
           -0.6      12.742826    0.019195363      11.696241    0.018685252      13.789411    0.020105948
           -0.4      12.731978    0.019489264      11.675196    0.018972356       13.78876    0.020386964
           -0.2      12.734364    0.019189171      11.667916    0.018710725      13.800812     0.02013588
              0      12.690838    0.019762101      11.618773    0.019915729      13.762902    0.020259746
            0.2      12.733324    0.019484383      11.672699    0.019257808      13.793949    0.020194669
            0.4      12.732665    0.020094904      11.683294    0.020263769      13.782036    0.020505507
            0.6      12.587587     0.01917512       11.57033    0.018733303      13.604843     0.02000452
            0.8        12.3092    0.019096534      11.326636    0.018729001      13.291763    0.019900267
              1      11.743766    0.018935849      10.827562    0.018596866       12.65997    0.019760092
            1.2      11.039639    0.018230466      10.204509    0.017891074      11.874769    0.018949815
            1.4      10.018304    0.017476218      9.2788372    0.017157213      10.757771    0.018276031
            1.6      8.8521516    0.016678124      8.2185743    0.016435551      9.4857286    0.017271896
            1.8      7.6080125    0.015557176      7.0796591    0.015299107       8.136366     0.01615482
              2      6.3291306    0.014145009      5.9094124     0.01374165      6.7488485    0.014780029
            2.2      5.0627423    0.013165811      4.7352516    0.013093422      5.3902325     0.01352563
            2.4       3.962819    0.011945045      3.7187967    0.011650289      4.2068413    0.012670342
            2.6      3.0144575     0.01017609      2.8371656   0.0099358182      3.1917492    0.010553818
            2.8      2.2198112   0.0088779139      2.0950833   0.0087711524      2.3445392   0.0090962447
              3      1.6056878   0.0081641848      1.5191987   0.0082336404      1.6921768   0.0082212689
            3.2      1.1389871   0.0063143371      1.0808676   0.0061452818      1.1971065   0.0065307859
            3.4      0.8006027   0.0054417561     0.76092825   0.0052745009     0.84027712   0.0056619194
            3.6     0.55319466   0.0044256102      0.5267435   0.0043015736     0.57964578   0.0045951132
            3.8      0.3806403   0.0037206065     0.36336946   0.0036278059     0.39791116   0.0038329703
              4      0.3806403   0.0037206065     0.36336946   0.0036278059     0.39791116   0.0038329703
