# R_yttbarHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
            0.2              0              0              0              0              0              0
            0.4              0              0              0              0              0              0
            0.6              0              0              0              0              0              0
            0.8              0              0              0              0              0              0
              1              0              0              0              0              0              0
            1.2              0              0              0              0              0              0
            1.4              0              0              0              0              0              0
            1.6              0              0              0              0              0              0
            1.8              0              0              0              0              0              0
              2              0              0              0              0              0              0
            2.2              0              0              0              0              0              0
            2.4              0              0              0              0              0              0
            2.6              0              0              0              0              0              0
            2.8              0              0              0              0              0              0
              3      171.95984    0.054252999       158.5796    0.055952455      185.34008     0.05561902
            3.2      86.645766    0.045894836      80.387522    0.046249134      92.904009    0.046863298
            3.4      14.020827    0.020412654      13.114599     0.02057593      14.927055    0.020671724
            3.6      2.9636231   0.0096767701      2.7837842   0.0098638784      3.1434619   0.0096299692
            3.8     0.69154173   0.0056200986     0.65195172   0.0059955483     0.73113174   0.0053135401
              4     0.16384187   0.0037491783      0.1541945   0.0038672932     0.17348923   0.0036476938
            4.2    0.041890236   0.0011047099    0.039652164   0.0011152436    0.044128309   0.0011020736
            4.4    0.011025479  0.00057109306    0.010411537  0.00058073345    0.011639452  0.00056665337
            4.6   0.0022076823  0.00033930808    0.002049005  0.00035041783   0.0023663627  0.00033145805
            4.8  0.00069890731  0.00014236766  0.00066559281  0.00014266548  0.00073222157    0.000142538
              5  0.00069890731  0.00014236766  0.00066559281  0.00014266548  0.00073222157    0.000142538
