#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.031932943   0.0013389345   -0.042022923   0.0015245445   -0.021842938   0.0011934054
           -3.8   -0.025828141   0.0014343673   -0.040472466   0.0016010475   -0.011183791   0.0013116082
           -3.6   -0.012978482   0.0016398648   -0.034994162   0.0018010699   0.0090371741   0.0015638168
           -3.4     0.02183046   0.0021313558  -0.0098713173   0.0023000529    0.053532259    0.002046772
           -3.2    0.073904336   0.0031797717     0.02904175   0.0035986904     0.11876693   0.0028658376
             -3     0.18283201   0.0031399321     0.11640058   0.0032743321     0.24926352   0.0031630285
           -2.8     0.35368471   0.0046172867      0.2586769   0.0046849226      0.4486925    0.004720438
           -2.6     0.62380446   0.0071921964     0.48009734   0.0068876411     0.76751163   0.0077672615
           -2.4      1.0294211   0.0062378957     0.81167608   0.0062077583      1.2471662   0.0069537524
           -2.2      1.6267996   0.0085836422      1.2913966    0.011837653       1.962203    0.011690686
             -2      2.5126476   0.0092827098      2.0393318   0.0086320889      2.9859631    0.010878598
           -1.8      3.7580977    0.010820227      3.0827052   0.0099946217        4.43349    0.012257506
           -1.6      5.4884922    0.012724105      4.5781223    0.011701491      6.3988619    0.014232858
           -1.4      7.7691894    0.015142187      6.6132936    0.014189157      8.9250851    0.016700131
           -1.2      10.587743    0.017260473      9.2508969    0.016259483      11.924589    0.018699992
             -1      13.963957    0.019631363      12.571662    0.018567514      15.356252    0.020970943
           -0.8      17.659151    0.022243907      16.378592    0.021618197      18.939711    0.023154008
           -0.6       21.41627    0.024887873      20.404269    0.024680009       22.42827    0.025353308
           -0.4      24.629006    0.027637612      23.936757    0.028179545      25.321256    0.027464937
           -0.2      26.683154     0.02920841      26.215329     0.02990356      27.150978    0.028816761
              0      26.738773    0.028851921      26.272713    0.029162527      27.204833    0.028719679
            0.2      24.678369    0.027262134      23.985828    0.027486769      25.370911    0.027292213
            0.4      21.413293    0.024917693      20.400376    0.024692904       22.42621    0.025381673
            0.6      17.691009    0.022380897      16.405843    0.021845517      18.976175     0.02324065
            0.8      13.960277    0.020140269      12.562457    0.019674077      15.358097    0.021134142
              1       10.58533    0.017166543      9.2537791    0.016018821      11.916881     0.01864774
            1.2      7.7067835    0.014844969      6.5579207    0.013727213      8.8556461    0.016349192
            1.4      5.4804104    0.012765154      4.5664304    0.011820047      6.3943904    0.014183416
            1.6      3.7615167    0.011006978      3.0853237       0.010268      4.4377095    0.012486242
            1.8      2.5342794    0.009572853      2.0568731   0.0086872973      3.0116855    0.011536062
              2      1.6269686   0.0077847786      1.3066616   0.0073797061      1.9472754   0.0090709498
            2.2      1.0291632   0.0062766072     0.81477011   0.0060848146      1.2435564   0.0069360442
            2.4     0.62284055    0.005333942     0.47787937    0.005576796      0.7678014   0.0055967183
            2.6     0.35086576   0.0041309747     0.25473727   0.0041919648     0.44699403   0.0042849767
            2.8     0.17914526   0.0033100227     0.11241489   0.0035340839     0.24587554   0.0032618448
              3    0.078509017    0.002524052    0.033459772   0.0026736588     0.12355841   0.0024725054
            3.2    0.016379197    0.002366033   -0.014740192   0.0026383235    0.047498555   0.0021718861
            3.4   -0.015361159   0.0016114713   -0.037324555   0.0018130714   0.0066022221   0.0015045876
            3.6   -0.026469819   0.0013824755   -0.040846018   0.0015559656   -0.012093625   0.0012515953
            3.8   -0.030481356   0.0012626073   -0.040164766   0.0014339593   -0.020797917   0.0011226624
              4   -0.030481356   0.0012626073   -0.040164766   0.0014339593   -0.020797917   0.0011226624
