#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       0.266468   0.0044455387       0.266468   0.0044455387       0.266468   0.0044455387
           -3.8     0.40656915   0.0052700208     0.40656915   0.0052700208     0.40656915   0.0052700208
           -3.6     0.63355988   0.0062898366     0.63355988   0.0062898366     0.63355988   0.0062898366
           -3.4     0.98447551   0.0074563444     0.98447551   0.0074563444     0.98447551   0.0074563444
           -3.2      1.4807034   0.0087415172      1.4807034   0.0087415172      1.4807034   0.0087415172
             -3      2.2330142    0.010272126      2.2330142    0.010272126      2.2330142    0.010272126
           -2.8      3.2242466    0.011922217      3.2242466    0.011922217      3.2242466    0.011922217
           -2.6       4.514022    0.013700745       4.514022    0.013700745       4.514022    0.013700745
           -2.4      6.1319651    0.015629074      6.1319651    0.015629074      6.1319651    0.015629074
           -2.2      8.0019743    0.017550554      8.0019743    0.017550554      8.0019743    0.017550554
             -2      10.019888    0.019377358      10.019888    0.019377358      10.019888    0.019377358
           -1.8      12.123242    0.021071436      12.123242    0.021071436      12.123242    0.021071436
           -1.6      14.155016    0.022582702      14.155016    0.022582702      14.155016    0.022582702
           -1.4      15.907389     0.02377586      15.907389     0.02377586      15.907389     0.02377586
           -1.2      17.337361    0.024711209      17.337361    0.024711209      17.337361    0.024711209
             -1      18.412597    0.025363895      18.412597    0.025363895      18.412597    0.025363895
           -0.8      19.007632    0.025714611      19.007632    0.025714611      19.007632    0.025714611
           -0.6       19.42596    0.025956615       19.42596    0.025956615       19.42596    0.025956615
           -0.4      19.527704    0.025998747      19.527704    0.025998747      19.527704    0.025998747
           -0.2      19.520425    0.025990041      19.520425    0.025990041      19.520425    0.025990041
              0      19.546066    0.026007224      19.546066    0.026007224      19.546066    0.026007224
            0.2      19.524479    0.026002699      19.524479    0.026002699      19.524479    0.026002699
            0.4      19.335602    0.025898555      19.335602    0.025898555      19.335602    0.025898555
            0.6      19.027736    0.025727383      19.027736    0.025727383      19.027736    0.025727383
            0.8      18.348025    0.025325611      18.348025    0.025325611      18.348025    0.025325611
              1      17.322646    0.024698265      17.322646    0.024698265      17.322646    0.024698265
            1.2      15.883878    0.023762232      15.883878    0.023762232      15.883878    0.023762232
            1.4       14.15377    0.022576767       14.15377    0.022576767       14.15377    0.022576767
            1.6      12.091299    0.021058059      12.091299    0.021058059      12.091299    0.021058059
            1.8      10.026057    0.019379005      10.026057    0.019379005      10.026057    0.019379005
              2      8.0003949    0.017528127      8.0003949    0.017528127      8.0003949    0.017528127
            2.2      6.1153857    0.015610346      6.1153857    0.015610346      6.1153857    0.015610346
            2.4      4.5315768    0.013733367      4.5315768    0.013733367      4.5315768    0.013733367
            2.6      3.2335167    0.011928858      3.2335167    0.011928858      3.2335167    0.011928858
            2.8      2.2243269    0.010261055      2.2243269    0.010261055      2.2243269    0.010261055
              3       1.487569   0.0087610203       1.487569   0.0087610203       1.487569   0.0087610203
            3.2     0.97132159   0.0074719401     0.97132159   0.0074719401     0.97132159   0.0074719401
            3.4     0.62800552   0.0062931622     0.62800552   0.0062931622     0.62800552   0.0062931622
            3.6     0.42191205   0.0053319722     0.42191205   0.0053319722     0.42191205   0.0053319722
            3.8     0.27233513   0.0044700573     0.27233513   0.0044700573     0.27233513   0.0044700573
              4     0.27233513   0.0044700573     0.27233513   0.0044700573     0.27233513   0.0044700573
