#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.018414065  0.00087008273    0.018414065  0.00087008273    0.018414065  0.00087008273
           -3.8    0.033611214   0.0012160146    0.033611214   0.0012160146    0.033611214   0.0012160146
           -3.6    0.062306617   0.0016522488    0.062306617   0.0016522488    0.062306617   0.0016522488
           -3.4     0.10485728   0.0021109512     0.10485728   0.0021109512     0.10485728   0.0021109512
           -3.2     0.17941353   0.0027293007     0.17941353   0.0027293007     0.17941353   0.0027293007
             -3     0.30230511    0.003556286     0.30230511    0.003556286     0.30230511    0.003556286
           -2.8     0.50880246   0.0045490878     0.50880246   0.0045490878     0.50880246   0.0045490878
           -2.6     0.81750678   0.0057159664     0.81750678   0.0057159664     0.81750678   0.0057159664
           -2.4      1.3113607   0.0071694538      1.3113607   0.0071694538      1.3113607   0.0071694538
           -2.2      2.0649547   0.0089266073      2.0649547   0.0089266073      2.0649547   0.0089266073
             -2      3.1892734    0.011028762      3.1892734    0.011028762      3.1892734    0.011028762
           -1.8      4.8005651    0.013463134      4.8005651    0.013463134      4.8005651    0.013463134
           -1.6      7.0637736    0.016244877      7.0637736    0.016244877      7.0637736    0.016244877
           -1.4       10.19885    0.019421806       10.19885    0.019421806       10.19885    0.019421806
           -1.2      14.254717     0.02284458      14.254717     0.02284458      14.254717     0.02284458
             -1      19.288324     0.02642487      19.288324     0.02642487      19.288324     0.02642487
           -0.8      24.940505    0.029829857      24.940505    0.029829857      24.940505    0.029829857
           -0.6      30.667905    0.032846406      30.667905    0.032846406      30.667905    0.032846406
           -0.4      35.554248    0.035120483      35.554248    0.035120483      35.554248    0.035120483
           -0.2       38.35992    0.036349636       38.35992    0.036349636       38.35992    0.036349636
              0      38.359008    0.036347801      38.359008    0.036347801      38.359008    0.036347801
            0.2      35.537979    0.035114858      35.537979    0.035114858      35.537979    0.035114858
            0.4      30.681646    0.032838221      30.681646    0.032838221      30.681646    0.032838221
            0.6       24.93172    0.029834648       24.93172    0.029834648       24.93172    0.029834648
            0.8      19.250097    0.026394149      19.250097    0.026394149      19.250097    0.026394149
              1      14.278001    0.022870824      14.278001    0.022870824      14.278001    0.022870824
            1.2      10.206055    0.019440668      10.206055    0.019440668      10.206055    0.019440668
            1.4      7.0633063    0.016248325      7.0633063    0.016248325      7.0633063    0.016248325
            1.6      4.8028107    0.013469858      4.8028107    0.013469858      4.8028107    0.013469858
            1.8      3.1936313    0.011026381      3.1936313    0.011026381      3.1936313    0.011026381
              2      2.0556056   0.0089040546      2.0556056   0.0089040546      2.0556056   0.0089040546
            2.2      1.3150148   0.0071589071      1.3150148   0.0071589071      1.3150148   0.0071589071
            2.4     0.82189541    0.005714284     0.82189541    0.005714284     0.82189541    0.005714284
            2.6     0.51216406   0.0045327047     0.51216406   0.0045327047     0.51216406   0.0045327047
            2.8     0.30415939   0.0035570507     0.30415939   0.0035570507     0.30415939   0.0035570507
              3     0.17903835   0.0027462035     0.17903835   0.0027462035     0.17903835   0.0027462035
            3.2     0.10215659   0.0020895774     0.10215659   0.0020895774     0.10215659   0.0020895774
            3.4    0.059340928   0.0016045199    0.059340928   0.0016045199    0.059340928   0.0016045199
            3.6    0.036944129   0.0012481669    0.036944129   0.0012481669    0.036944129   0.0012481669
            3.8    0.018884236  0.00090668312    0.018884236  0.00090668312    0.018884236  0.00090668312
              4    0.018884236  0.00090668312    0.018884236  0.00090668312    0.018884236  0.00090668312
