#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.018924357   0.0009227911    0.018924357   0.0009227911    0.018924357   0.0009227911
           -3.8    0.033533394    0.001197576    0.033533394    0.001197576    0.033533394    0.001197576
           -3.6    0.057028945    0.001572368    0.057028945    0.001572368    0.057028945    0.001572368
           -3.4      0.1021361   0.0021058277      0.1021361   0.0021058277      0.1021361   0.0021058277
           -3.2     0.18287723   0.0027894109     0.18287723   0.0027894109     0.18287723   0.0027894109
             -3     0.30651444   0.0035663641     0.30651444   0.0035663641     0.30651444   0.0035663641
           -2.8     0.50492929   0.0045263171     0.50492929   0.0045263171     0.50492929   0.0045263171
           -2.6     0.80977853   0.0056751546     0.80977853   0.0056751546     0.80977853   0.0056751546
           -2.4       1.308758    0.007165817       1.308758    0.007165817       1.308758    0.007165817
           -2.2      2.0745666   0.0089339612      2.0745666   0.0089339612      2.0745666   0.0089339612
             -2      3.1852921    0.011007213      3.1852921    0.011007213      3.1852921    0.011007213
           -1.8      4.7988088    0.013437819      4.7988088    0.013437819      4.7988088    0.013437819
           -1.6      7.0897492    0.016269655      7.0897492    0.016269655      7.0897492    0.016269655
           -1.4      10.213192    0.019444001      10.213192    0.019444001      10.213192    0.019444001
           -1.2      14.257784     0.02286191      14.257784     0.02286191      14.257784     0.02286191
             -1      19.292436    0.026438871      19.292436    0.026438871      19.292436    0.026438871
           -0.8      24.958487    0.029835309      24.958487    0.029835309      24.958487    0.029835309
           -0.6      30.688379    0.032849242      30.688379    0.032849242      30.688379    0.032849242
           -0.4      35.481999    0.035086601      35.481999    0.035086601      35.481999    0.035086601
           -0.2      38.374126    0.036352095      38.374126    0.036352095      38.374126    0.036352095
              0      38.312864    0.036330745      38.312864    0.036330745      38.312864    0.036330745
            0.2      35.479298    0.035087042      35.479298    0.035087042      35.479298    0.035087042
            0.4      30.714057    0.032851842      30.714057    0.032851842      30.714057    0.032851842
            0.6       24.96344    0.029848478       24.96344    0.029848478       24.96344    0.029848478
            0.8      19.287985    0.026425351      19.287985    0.026425351      19.287985    0.026425351
              1      14.291931    0.022885085      14.291931    0.022885085      14.291931    0.022885085
            1.2      10.206705    0.019443718      10.206705    0.019443718      10.206705    0.019443718
            1.4      7.0663069     0.01625058      7.0663069     0.01625058      7.0663069     0.01625058
            1.6      4.8027021    0.013457338      4.8027021    0.013457338      4.8027021    0.013457338
            1.8       3.179979    0.011016609       3.179979    0.011016609       3.179979    0.011016609
              2      2.0587055   0.0089074394      2.0587055   0.0089074394      2.0587055   0.0089074394
            2.2      1.3105753   0.0071742593      1.3105753   0.0071742593      1.3105753   0.0071742593
            2.4     0.81657615   0.0057119867     0.81657615   0.0057119867     0.81657615   0.0057119867
            2.6     0.50288774   0.0045431547     0.50288774   0.0045431547     0.50288774   0.0045431547
            2.8     0.30715296   0.0035578774     0.30715296   0.0035578774     0.30715296   0.0035578774
              3     0.17897093   0.0027287004     0.17897093   0.0027287004     0.17897093   0.0027287004
            3.2     0.10154832   0.0020721141     0.10154832   0.0020721141     0.10154832   0.0020721141
            3.4    0.056995653   0.0015663125    0.056995653   0.0015663125    0.056995653   0.0015663125
            3.6     0.03349726   0.0012043307     0.03349726   0.0012043307     0.03349726   0.0012043307
            3.8    0.016153801  0.00086131686    0.016153801  0.00086131686    0.016153801  0.00086131686
              4    0.016153801  0.00086131686    0.016153801  0.00086131686    0.016153801  0.00086131686
