#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       0.124797   0.0024724108       0.124797   0.0024724108       0.124797   0.0024724108
           -3.8     0.18861458    0.002846999     0.18861458    0.002846999     0.18861458    0.002846999
           -3.6     0.26592273   0.0032876826     0.26592273   0.0032876826     0.26592273   0.0032876826
           -3.4     0.37343152   0.0039180164     0.37343152   0.0039180164     0.37343152   0.0039180164
           -3.2      0.4913466   0.0045657174      0.4913466   0.0045657174      0.4913466   0.0045657174
             -3     0.66698157   0.0053832404     0.66698157   0.0053832404     0.66698157   0.0053832404
           -2.8     0.87557706   0.0062088511     0.87557706   0.0062088511     0.87557706   0.0062088511
           -2.6      1.1921243   0.0072087694      1.1921243   0.0072087694      1.1921243   0.0072087694
           -2.4      1.6828124   0.0084304705      1.6828124   0.0084304705      1.6828124   0.0084304705
           -2.2      2.4421126   0.0098870978      2.4421126   0.0098870978      2.4421126   0.0098870978
             -2      3.6284029    0.011798698      3.6284029    0.011798698      3.6284029    0.011798698
           -1.8      5.4082654    0.014249225      5.4082654    0.014249225      5.4082654    0.014249225
           -1.6       7.940883    0.017156798       7.940883    0.017156798       7.940883    0.017156798
           -1.4      11.323642    0.020316159      11.323642    0.020316159      11.323642    0.020316159
           -1.2       15.41616    0.023527945       15.41616    0.023527945       15.41616    0.023527945
             -1      20.053642    0.026651824      20.053642    0.026651824      20.053642    0.026651824
           -0.8      24.794753    0.029489894      24.794753    0.029489894      24.794753    0.029489894
           -0.6       29.22014     0.03192674       29.22014     0.03192674       29.22014     0.03192674
           -0.4      32.695202    0.033828104      32.695202    0.033828104      32.695202    0.033828104
           -0.2      34.729171    0.035083075      34.729171    0.035083075      34.729171    0.035083075
              0      34.790516    0.035098399      34.790516    0.035098399      34.790516    0.035098399
            0.2      32.752516    0.033850009      32.752516    0.033850009      32.752516    0.033850009
            0.4      29.225552    0.031939171      29.225552    0.031939171      29.225552    0.031939171
            0.6       24.84105    0.029512654       24.84105    0.029512654       24.84105    0.029512654
            0.8      20.061001    0.026655543      20.061001    0.026655543      20.061001    0.026655543
              1      15.402723    0.023507912      15.402723    0.023507912      15.402723    0.023507912
            1.2      11.249958    0.020258485      11.249958    0.020258485      11.249958    0.020258485
            1.4       7.944285    0.017148529       7.944285    0.017148529       7.944285    0.017148529
            1.6      5.4028252    0.014241477      5.4028252    0.014241477      5.4028252    0.014241477
            1.8      3.6478353    0.011825707      3.6478353    0.011825707      3.6478353    0.011825707
              2      2.4249542    0.009873188      2.4249542    0.009873188      2.4249542    0.009873188
            2.2       1.681721   0.0084143969       1.681721   0.0084143969       1.681721   0.0084143969
            2.4      1.1967283   0.0072330205      1.1967283   0.0072330205      1.1967283   0.0072330205
            2.6     0.87467773    0.006211487     0.87467773    0.006211487     0.87467773    0.006211487
            2.8     0.66259709   0.0053553079     0.66259709   0.0053553079     0.66259709   0.0053553079
              3     0.50031185   0.0045795336     0.50031185   0.0045795336     0.50031185   0.0045795336
            3.2      0.3594401   0.0038504272      0.3594401   0.0038504272      0.3594401   0.0038504272
            3.4     0.26305037    0.003280849     0.26305037    0.003280849     0.26305037    0.003280849
            3.6      0.1847472   0.0028301996      0.1847472   0.0028301996      0.1847472   0.0028301996
            3.8      0.1215379   0.0024382096      0.1215379   0.0024382096      0.1215379   0.0024382096
              4      0.1215379   0.0024382096      0.1215379   0.0024382096      0.1215379   0.0024382096
