#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.54766627   0.0050040504     0.54766627   0.0050040504     0.54766627   0.0050040504
           -3.8      0.7044074   0.0055402033      0.7044074   0.0055402033      0.7044074   0.0055402033
           -3.6     0.88710738   0.0061425709     0.88710738   0.0061425709     0.88710738   0.0061425709
           -3.4      1.1583157    0.006905911      1.1583157    0.006905911      1.1583157    0.006905911
           -3.2      1.5111122   0.0078202605      1.5111122   0.0078202605      1.5111122   0.0078202605
             -3      1.9492389   0.0088002795      1.9492389   0.0088002795      1.9492389   0.0088002795
           -2.8      2.5448677   0.0099796331      2.5448677   0.0099796331      2.5448677   0.0099796331
           -2.6      3.3375385    0.011345008      3.3375385    0.011345008      3.3375385    0.011345008
           -2.4       4.322538    0.012832166       4.322538    0.012832166       4.322538    0.012832166
           -2.2       5.574981    0.014492084       5.574981    0.014492084       5.574981    0.014492084
             -2      7.1583502    0.016333082      7.1583502    0.016333082      7.1583502    0.016333082
           -1.8      8.9909705    0.018212348      8.9909705    0.018212348      8.9909705    0.018212348
           -1.6      11.114025    0.020164439      11.114025    0.020164439      11.114025    0.020164439
           -1.4      13.495016    0.022134254      13.495016    0.022134254      13.495016    0.022134254
           -1.2      16.030136    0.024026904      16.030136    0.024026904      16.030136    0.024026904
             -1      18.590005    0.025778722      18.590005    0.025778722      18.590005    0.025778722
           -0.8      20.980626    0.027305197      20.980626    0.027305197      20.980626    0.027305197
           -0.6      23.087485    0.028588656      23.087485    0.028588656      23.087485    0.028588656
           -0.4      24.506832    0.029437346      24.506832    0.029437346      24.506832    0.029437346
           -0.2      25.317811    0.029918141      25.317811    0.029918141      25.317811    0.029918141
              0      25.309754    0.029923533      25.309754    0.029923533      25.309754    0.029923533
            0.2      24.597445    0.029478772      24.597445    0.029478772      24.597445    0.029478772
            0.4      23.067458    0.028578057      23.067458    0.028578057      23.067458    0.028578057
            0.6      21.005557    0.027325331      21.005557    0.027325331      21.005557    0.027325331
            0.8      18.586268    0.025774782      18.586268    0.025774782      18.586268    0.025774782
              1      16.063858    0.024040853      16.063858    0.024040853      16.063858    0.024040853
            1.2      13.456479    0.022089986      13.456479    0.022089986      13.456479    0.022089986
            1.4      11.112476    0.020163572      11.112476    0.020163572      11.112476    0.020163572
            1.6      8.9742329    0.018193731      8.9742329    0.018193731      8.9742329    0.018193731
            1.8      7.1140243    0.016288014      7.1140243    0.016288014      7.1140243    0.016288014
              2      5.5881254     0.01450177      5.5881254     0.01450177      5.5881254     0.01450177
            2.2      4.3196287    0.012838293      4.3196287    0.012838293      4.3196287    0.012838293
            2.4       3.340017     0.01136114       3.340017     0.01136114       3.340017     0.01136114
            2.6       2.568813    0.010021557       2.568813    0.010021557       2.568813    0.010021557
            2.8      1.9538944   0.0087962849      1.9538944   0.0087962849      1.9538944   0.0087962849
              3      1.4923444   0.0077618087      1.4923444   0.0077618087      1.4923444   0.0077618087
            3.2      1.1541965   0.0069087271      1.1541965   0.0069087271      1.1541965   0.0069087271
            3.4     0.90356988   0.0061739188     0.90356988   0.0061739188     0.90356988   0.0061739188
            3.6     0.70288329   0.0055550348     0.70288329   0.0055550348     0.70288329   0.0055550348
            3.8     0.54558662   0.0049933752     0.54558662   0.0049933752     0.54558662   0.0049933752
              4     0.54558662   0.0049933752     0.54558662   0.0049933752     0.54558662   0.0049933752
