#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.4573218   0.0044063629      0.4573218   0.0044063629      0.4573218   0.0044063629
           -3.8     0.62223272   0.0050703729     0.62223272   0.0050703729     0.62223272   0.0050703729
           -3.6     0.83671197   0.0058314372     0.83671197   0.0058314372     0.83671197   0.0058314372
           -3.4      1.1328506   0.0067380294      1.1328506   0.0067380294      1.1328506   0.0067380294
           -3.2       1.497472    0.007690831       1.497472    0.007690831       1.497472    0.007690831
             -3      2.0006714   0.0088567312      2.0006714   0.0088567312      2.0006714   0.0088567312
           -2.8      2.5957194    0.010021256      2.5957194    0.010021256      2.5957194    0.010021256
           -2.6      3.3673697    0.011386811      3.3673697    0.011386811      3.3673697    0.011386811
           -2.4      4.3676838    0.012913085      4.3676838    0.012913085      4.3676838    0.012913085
           -2.2      5.5661346    0.014516263      5.5661346    0.014516263      5.5661346    0.014516263
             -2       7.031742    0.016261668       7.031742    0.016261668       7.031742    0.016261668
           -1.8      8.7767072     0.01810627      8.7767072     0.01810627      8.7767072     0.01810627
           -1.6      10.784888    0.019993554      10.784888    0.019993554      10.784888    0.019993554
           -1.4      13.130462    0.021965923      13.130462    0.021965923      13.130462    0.021965923
           -1.2      15.705825    0.023923647      15.705825    0.023923647      15.705825    0.023923647
             -1      18.371006    0.025759068      18.371006    0.025759068      18.371006    0.025759068
           -0.8      21.085973    0.027462444      21.085973    0.027462444      21.085973    0.027462444
           -0.6      23.492219    0.028871507      23.492219    0.028871507      23.492219    0.028871507
           -0.4      25.365258    0.029911013      25.365258    0.029911013      25.365258    0.029911013
           -0.2      26.420897    0.030482631      26.420897    0.030482631      26.420897    0.030482631
              0      26.438928    0.030479452      26.438928    0.030479452      26.438928    0.030479452
            0.2      25.364087    0.029915128      25.364087    0.029915128      25.364087    0.029915128
            0.4      23.514647    0.028883188      23.514647    0.028883188      23.514647    0.028883188
            0.6        21.0276    0.027441992        21.0276    0.027441992        21.0276    0.027441992
            0.8      18.408041    0.025780578      18.408041    0.025780578      18.408041    0.025780578
              1      15.704617    0.023920909      15.704617    0.023920909      15.704617    0.023920909
            1.2      13.114835    0.021955281      13.114835    0.021955281      13.114835    0.021955281
            1.4      10.809337    0.020020956      10.809337    0.020020956      10.809337    0.020020956
            1.6      8.7606484    0.018090889      8.7606484    0.018090889      8.7606484    0.018090889
            1.8      7.0336823    0.016261109      7.0336823    0.016261109      7.0336823    0.016261109
              2      5.5649747    0.014522271      5.5649747    0.014522271      5.5649747    0.014522271
            2.2      4.3749424    0.012931385      4.3749424    0.012931385      4.3749424    0.012931385
            2.4      3.4029799    0.011447993      3.4029799    0.011447993      3.4029799    0.011447993
            2.6      2.6157077    0.010076153      2.6157077    0.010076153      2.6157077    0.010076153
            2.8      1.9817744   0.0088115384      1.9817744   0.0088115384      1.9817744   0.0088115384
              3      1.4957565   0.0077117878      1.4957565   0.0077117878      1.4957565   0.0077117878
            3.2      1.1262515   0.0067242476      1.1262515   0.0067242476      1.1262515   0.0067242476
            3.4      0.8238288   0.0057988784      0.8238288   0.0057988784      0.8238288   0.0057988784
            3.6     0.62019497   0.0050552409     0.62019497   0.0050552409     0.62019497   0.0050552409
            3.8     0.45149167   0.0043725195     0.45149167   0.0043725195     0.45149167   0.0043725195
              4     0.45149167   0.0043725195     0.45149167   0.0043725195     0.45149167   0.0043725195
