# R_etaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.1166835   0.0087789341      2.1166835   0.0087789341      2.1166835   0.0087789341
            0.2      5.9717089    0.014663553      5.9717089    0.014663553      5.9717089    0.014663553
            0.4      9.2076753    0.018112226      9.2076753    0.018112226      9.2076753    0.018112226
            0.6       11.67875    0.020350848       11.67875    0.020350848       11.67875    0.020350848
            0.8      13.696004    0.022000077      13.696004    0.022000077      13.696004    0.022000077
              1      15.302769     0.02325008      15.302769     0.02325008      15.302769     0.02325008
            1.2      16.815048     0.02436419      16.815048     0.02436419      16.815048     0.02436419
            1.4      18.252581    0.025384588      18.252581    0.025384588      18.252581    0.025384588
            1.6       19.92701    0.026530971       19.92701    0.026530971       19.92701    0.026530971
            1.8      21.773741    0.027741956      21.773741    0.027741956      21.773741    0.027741956
              2      24.196933    0.029240544      24.196933    0.029240544      24.196933    0.029240544
            2.2      27.199666    0.030971653      27.199666    0.030971653      27.199666    0.030971653
            2.4      31.094503    0.033073746      31.094503    0.033073746      31.094503    0.033073746
            2.6      35.956439    0.035493986      35.956439    0.035493986      35.956439    0.035493986
            2.8      41.713116    0.038125751      41.713116    0.038125751      41.713116    0.038125751
              3       43.21191    0.038897828       43.21191    0.038897828       43.21191    0.038897828
            3.2      20.268206    0.027451479      20.268206    0.027451479      20.268206    0.027451479
            3.4      10.935561    0.020441482      10.935561    0.020441482      10.935561    0.020441482
            3.6      6.5507067    0.015960482      6.5507067    0.015960482      6.5507067    0.015960482
            3.8       4.083296    0.012728552       4.083296    0.012728552       4.083296    0.012728552
              4      2.6349068    0.010309555      2.6349068    0.010309555      2.6349068    0.010309555
            4.2      1.6892611   0.0083717486      1.6892611   0.0083717486      1.6892611   0.0083717486
            4.4      1.0972554   0.0068688442      1.0972554   0.0068688442      1.0972554   0.0068688442
            4.6     0.72064911   0.0056695847     0.72064911   0.0056695847     0.72064911   0.0056695847
            4.8     0.47617862   0.0046800874     0.47617862   0.0046800874     0.47617862   0.0046800874
              5     0.47617862   0.0046800874     0.47617862   0.0046800874     0.47617862   0.0046800874
