#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.8207949    0.099790547      3.4653802    0.086320943      4.2555496     0.12893091
           -3.8      5.4862932     0.12123945      5.0345157      0.1070861      5.9923864     0.15648657
           -3.6      8.1696214     0.14620913      7.4484112     0.12778156       9.023035     0.18714035
           -3.4      12.071099     0.17774495        11.0736     0.15771719      13.238948      0.2278252
           -3.2      16.615735     0.20787504      15.232234     0.18513567      18.160054     0.26513471
             -3      22.229104     0.24369489      20.547124     0.21784015      24.188516     0.30898431
           -2.8      29.955094     0.27856303      27.605105       0.248891      32.588495     0.35084829
           -2.6      39.270498     0.32381547      36.230235     0.29347843      42.456446     0.40409918
           -2.4      48.722484     0.35559944      45.086001     0.32284688      52.610407     0.44419453
           -2.2      59.474508      0.3945655      55.114137     0.36092058      64.189834     0.49163463
             -2      69.722187       0.424805      64.896567     0.38937463       74.91924     0.52557989
           -1.8      79.558121     0.45150613      73.964984     0.41116897      85.131128     0.56001259
           -1.6      87.831587     0.47653325      81.680885     0.43622159      94.089427     0.58969023
           -1.4      94.877415     0.49067307      88.381331      0.4510057      101.21965     0.60576431
           -1.2      100.21338      0.5056137      93.269165     0.46486343      106.97218     0.62064656
             -1      102.95151     0.51421926      95.788798     0.47266308      110.00909     0.63424364
           -0.8      102.98649     0.50861405      95.963435     0.46835868       109.6226      0.6284869
           -0.6      103.07849     0.50676633       95.91062      0.4631679      110.04038     0.62863722
           -0.4      103.27926     0.51449955      96.224866     0.47251138      109.93742     0.63067511
           -0.2      102.01819     0.50583568      95.250251     0.46405429      108.39873     0.62489796
              0      102.61509     0.51619969      95.711368      0.4741589      109.11042     0.63420727
            0.2      103.81875     0.51242013      96.752368     0.47063948      110.58944     0.63203605
            0.4      103.23481     0.50824263        96.1979      0.4663166       109.9183     0.63045683
            0.6      103.65682     0.51110356      96.549862     0.46727511      110.64861     0.63481725
            0.8      101.76142     0.51506227      94.896307     0.47211105      108.41818      0.6340646
              1      99.286924     0.49969454      92.219803      0.4555791      106.58006     0.62176163
            1.2      95.175376     0.49411801      88.530052     0.45499619      101.79864     0.61493454
            1.4      88.821961     0.48186625      82.452369     0.43943397      95.512924     0.60250267
            1.6      80.755229     0.45914165      74.959355     0.41688587      86.815286     0.57531537
            1.8      70.452882     0.42630823      65.364478     0.38627835      76.037555     0.53593589
              2      58.900492     0.39706454      54.640226     0.36228218      63.272576      0.4956169
            2.2      48.847179     0.35890182      45.199858     0.32681205      52.821899     0.45143143
            2.4      39.413444     0.32181118      36.344024     0.28839159      42.883211     0.40950187
            2.6      30.304695      0.2857733      27.916689     0.25582054      32.789009     0.36494642
            2.8      22.544413     0.24675475      20.690564     0.22019657      24.626511     0.31417927
              3      17.023199     0.21235448      15.650497     0.18952029       18.58855     0.27340192
            3.2      11.745859     0.17868912      10.797264     0.15691961      12.768491     0.23209266
            3.4      8.5260099     0.15218487      7.7429896     0.13116925      9.4211226     0.19811678
            3.6      5.5240652     0.12175407      5.0332397     0.10474049      6.0621866     0.16133472
            3.8      3.8833474     0.10114111      3.5245084    0.086368434      4.3583899     0.13316271
              4      3.8833474     0.10114111      3.5245084    0.086368434      4.3583899     0.13316271
