#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   -0.084834422    0.061946055   -0.084834422    0.061946055    0.020706954    0.072969821
           -3.8    0.015048306   0.0094733473  -0.0012699307   0.0014195378     0.15630929     0.05556895
           -3.6     0.11155402    0.025354903    0.013315906    0.011842876     0.19568345    0.036618926
           -3.4     0.20750923    0.029490174    0.086033261    0.016359136      0.3266414    0.043225011
           -3.2      1.0062845    0.053578813     0.86997711    0.044153759      1.1948846    0.070806137
             -3      2.4745796    0.082424987      2.2360599    0.072078072      2.7915132      0.1083033
           -2.8      5.5254273     0.12279088      4.9852391     0.10753905      6.1359723     0.15941288
           -2.6        10.7375     0.17083672      9.9647469     0.15328474      11.506891     0.21641617
           -2.4      18.152657     0.22151417      16.813807     0.19898332      19.589423     0.28180921
           -2.2      27.997364     0.27163822      25.911377     0.24466507      30.212612     0.34323482
             -2      40.205685     0.32652602      37.329843     0.29687131       43.16468     0.40932919
           -1.8      55.208393     0.37933668      51.395792     0.34471325      59.208924       0.474957
           -1.6       72.30393      0.4340974       67.34302     0.39741049      77.433921     0.54051229
           -1.4       91.28934     0.47851339      84.697168     0.43632586      98.149758      0.5995335
           -1.2      110.67408     0.53102591      103.13871     0.48936924      118.13324     0.65468875
             -1      127.98156     0.57078769      119.19745     0.52716579      136.57473     0.70319671
           -0.8      144.46206     0.60797634      134.42553     0.56355959      154.45155     0.74785844
           -0.6      158.05416     0.63749205      147.25909     0.59084793      168.69611     0.77853548
           -0.4      166.36605     0.64195139      154.43671      0.5862118      178.46526     0.79870762
           -0.2      171.91511     0.66187762      159.95137     0.61068721      183.74669     0.81155641
              0      171.91821     0.65912323      159.80332     0.60474888      184.05151     0.81325947
            0.2      165.55252       0.646335      153.91544     0.59168336      177.21644     0.80211844
            0.4      157.28719     0.63254136      146.50421      0.5831237      168.06188     0.78345167
            0.6      144.54605     0.60935055      134.47929     0.56281341      154.40997     0.75173596
            0.8      126.89643     0.57212139      118.01474     0.52355823      135.76738       0.711709
              1      110.11084     0.53876901      102.35603     0.49341142      118.16343     0.66946541
            1.2      92.852048     0.48722892      86.343401     0.44360468      99.636385     0.61350308
            1.4      73.448894     0.43795358      68.301303     0.39942548       78.68396     0.55045846
            1.6      55.781566     0.38269663      51.806544     0.34384508      60.117917     0.48549414
            1.8      41.067659     0.33428648      38.120211     0.30367352      44.129271     0.42126064
              2      28.067505      0.2784795      26.091973     0.25220751       30.04344     0.35397567
            2.2      18.005211     0.22734405       16.74828     0.20493143      19.264295     0.28902999
            2.4      10.675791      0.1724356      9.8231725     0.15163058      11.605706     0.22392561
            2.6      5.5506845     0.12520506       5.081749     0.10802113      6.1125967     0.16731237
            2.8      2.6632368    0.087039876      2.3394207    0.072438514      2.9767656     0.11946074
              3     0.87234057     0.05274103     0.74185337    0.041857144      1.0579537    0.073930453
            3.2    0.093358176    0.020734762     0.01724604    0.010516889     0.31721091    0.043494785
            3.4    0.046218212    0.022643075  -0.0060479288   0.0086578457      0.1365963    0.038508587
            3.6    0.061898118    0.035550816    0.025100539    0.029609011    0.070939287    0.062714861
            3.8   -0.037976301     0.06669167    -0.03826773    0.056165112   0.0060766306     0.12746069
              4   -0.037976301     0.06669167    -0.03826773    0.056165112   0.0060766306     0.12746069
