#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.030503976    0.017516835  -0.0018691606   0.0042861798     0.24455198    0.042969891
           -3.8     0.19969935    0.025081243    0.016250789   0.0053119006      0.2453175    0.030007015
           -3.6     0.26793807    0.025968443    0.049138765    0.013898947      0.3212421    0.029363016
           -3.4     0.41727327    0.031533035     0.24482009    0.021439216     0.62321583    0.046610314
           -3.2     0.99791785    0.047663858      0.8455946    0.038761867      1.1819025     0.06287556
             -3      2.0711894    0.069250467      1.7667893    0.057778581      2.4734811     0.09011833
           -2.8      3.6530739    0.092107633      3.2112265    0.078864007      4.1940186     0.11774124
           -2.6      6.0816477     0.11962768      5.3931821     0.10322737      6.9048273      0.1514706
           -2.4      9.1947248      0.1483323      8.2339617     0.12901559      10.290651     0.18864163
           -2.2      14.656028     0.19104526      13.290114     0.17069824      16.062106     0.23419798
             -2      21.333389     0.23250732      19.440357      0.2067905      23.461356     0.29057782
           -1.8      30.939463     0.27981334      28.428025      0.2503779      33.567094      0.3493529
           -1.6      45.797053     0.34374322       42.19845     0.31462509      49.511269     0.42513122
           -1.4      64.643016     0.40761515      59.992113     0.37202762      69.386216     0.50403764
           -1.2      87.988094     0.48363512      81.965577     0.44364186       93.95064     0.59617662
             -1      118.75896     0.55461772      110.85893     0.51325364      126.63554     0.68840934
           -0.8       152.5195     0.63250574      142.32981     0.58173145       162.7109      0.7900186
           -0.6      190.52968     0.69637109      177.62815     0.64480184      203.36907     0.86677494
           -0.4      219.51458     0.75392713      204.85299     0.69651138      234.36787     0.93586258
           -0.2      235.94331     0.77449032      220.33009     0.71504434      251.72859     0.96188515
              0      236.84837     0.78353302      221.09723     0.72739759      252.98593     0.97201665
            0.2      219.35918     0.74619061      204.83567     0.69256347      233.69473     0.92856645
            0.4       189.4191      0.7051378      176.88152     0.65675036      201.67814     0.86964981
            0.6      154.80319     0.63452106      144.14568     0.58618546      165.64547     0.77839917
            0.8      118.28891     0.55311159      110.09403      0.5091204      126.35591     0.68501308
              1      87.736508     0.48278645      81.537948     0.44227247      93.698589     0.59333256
            1.2      64.253376     0.40606637      59.421932     0.36990349      69.269284     0.50370602
            1.4      44.687576     0.33862224      41.406423     0.30780507      47.952071     0.41964732
            1.6      31.416545     0.27912843      28.812658     0.24995966      34.195742     0.34982463
            1.8      21.337812     0.23176035      19.489542     0.20711965      23.185974     0.28650586
              2      14.120848     0.18576157      12.852257     0.16414442       15.52239     0.23375128
            2.2      9.0065427     0.14776707      8.0920377     0.12859156       10.07943     0.18763701
            2.4      5.6187734     0.11658743      5.0079616     0.10030684      6.2954887     0.14857127
            2.6      3.4980682    0.091699363       3.102196    0.078642191      4.0539786       0.117287
            2.8      2.0796791    0.068481495      1.7782571    0.057191685      2.4818924    0.089637042
              3      1.0569249    0.048917436     0.86177526     0.03922518      1.3270858    0.065538264
            3.2     0.42654356    0.031409238     0.13381275    0.014787007     0.63949983     0.04625054
            3.4     0.23689544     0.02605192    0.096710132    0.015330114     0.42353377    0.039194449
            3.6     0.12903927    0.022082877   0.0042120336   0.0024438175     0.28453966     0.03746686
            3.8     0.09642765     0.02161936    0.016456958   0.0099234829     0.22868463     0.03505532
              4     0.09642765     0.02161936    0.016456958   0.0099234829     0.22868463     0.03505532
