#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19687078   0.0031634433     0.17821626   0.0027657106     0.21948113   0.0040346535
             10      0.5864216   0.0055969059     0.53979257   0.0049816522     0.63641531   0.0070964522
             20     0.94966021     0.00708849     0.87609219   0.0063798802      1.0313525   0.0089855173
             30      1.2851436   0.0084389495      1.1865885   0.0075938931       1.395322     0.01057855
             40      1.5724018   0.0092790713      1.4553663    0.008427141      1.6995876    0.011587288
             50      1.8350298   0.0099174766      1.7000039    0.009042058      1.9812686    0.012378812
             60      2.0175724    0.010246892      1.8705211   0.0093234706      2.1735362    0.012833263
             70      2.1619194    0.010657757      1.9997818   0.0098505458      2.3349111    0.013287688
             80      2.2607573    0.010846211      2.0963234   0.0099421473      2.4387869    0.013477888
             90      2.3238886    0.010885439      2.1563868    0.009938011      2.5070864     0.01361247
            100      2.3135288    0.010808614      2.1445349   0.0098466783      2.4974425    0.013551405
            110      2.2857126    0.010829124      2.1234994   0.0099521487      2.4577907     0.01347949
            120      2.2079995    0.010598015      2.0537784   0.0096967013      2.3751712    0.013269056
            130      2.1539711    0.010511472      1.9957379   0.0095791688      2.3182391    0.013060985
            140      2.0503252    0.010200198      1.9044733   0.0093308619      2.2013717    0.012729645
            150       1.919117    0.009852255      1.7864786   0.0089542301       2.054277    0.012307607
            160      1.8021391    0.009594083       1.681084   0.0087948111       1.927701     0.01194079
            170      1.6716165   0.0092859778       1.556551   0.0085193384      1.7825693    0.011456809
            180      1.5515621   0.0088800338      1.4401984   0.0080993256      1.6620634    0.011018075
            190      1.4438049   0.0086113874      1.3465658   0.0079196657      1.5333586    0.010623431
            200      1.3174481   0.0081844798      1.2249829   0.0075148532      1.4103081    0.010144884
            210      1.1919263   0.0077857333      1.1094471   0.0070543087      1.2739027   0.0096496515
            220      1.1038787   0.0075771865      1.0296686    0.006959231      1.1723662   0.0093282908
            230     0.98937417   0.0071531612     0.92050106   0.0065676945      1.0523698   0.0087557218
            240     0.89629161   0.0067860877     0.83395491    0.006191862     0.95387889   0.0083715924
            250     0.80122581   0.0063912749     0.74781683   0.0057978686     0.84777375   0.0079191406
            260     0.73206072   0.0061204579     0.68203876   0.0055613967     0.77770282    0.007571445
            270     0.65210239   0.0057495879     0.60656444   0.0052180277     0.69357916   0.0071075032
            280     0.59787329   0.0055375186     0.55615102   0.0050226579     0.63432689   0.0068403529
            290     0.52656205   0.0052082487     0.49066896   0.0047480563     0.55651287   0.0064300476
            300     0.46893898   0.0049909043     0.43762701   0.0045610039     0.49333418   0.0060843796
            310     0.42317887   0.0046368199     0.39113475   0.0041922276     0.45461504   0.0057185286
            320     0.37734476   0.0043910131     0.34969177   0.0039643354     0.40069951    0.005415472
            330     0.34210626   0.0041632527     0.31683696   0.0037581505     0.36367258   0.0051506085
            340     0.29882349    0.003928455     0.27799164   0.0035406324     0.31661074   0.0048892205
            350     0.26571428   0.0036936121     0.24530311   0.0033248945     0.28217397   0.0045616186
            360     0.24700145   0.0035283513     0.22993782   0.0031706839     0.26138511   0.0043762788
            370     0.21839636   0.0033423519     0.20334149   0.0030011255     0.23247285   0.0041211046
            380     0.19726029   0.0031282236     0.18273568    0.002815052     0.21107199   0.0038680614
            390     0.17088134   0.0029357294     0.15810672   0.0026365441     0.18310573     0.00364391
            400     0.15603576   0.0028037968     0.14442396    0.002516381     0.16593041    0.003468805
            410     0.14021903   0.0026521049     0.13000726   0.0023845003     0.14870523   0.0032900061
            420     0.12871342   0.0025272075     0.11856534   0.0022585948     0.13850856   0.0031371496
            430     0.10919472   0.0023611977     0.10125072   0.0020919943     0.11650289   0.0029489879
            440    0.098929984   0.0022291958    0.089888558   0.0019725535     0.10764593   0.0027780323
            450    0.087157595   0.0020879178    0.079859154   0.0018495621    0.094241792   0.0026083449
            460    0.074685655   0.0019309463    0.068609171    0.001698412    0.079465267   0.0024072542
            470    0.071659191   0.0019194956    0.066042838    0.001693596    0.077229303   0.0023970911
            480    0.063488442   0.0017965576    0.058026652   0.0015785564     0.06875216   0.0022545289
            490    0.054878572   0.0016773022    0.048893416   0.0014563352    0.060096165   0.0021075055
            500    0.047427566   0.0015888939    0.043260565    0.001391308    0.050828783   0.0019886189
            510    0.043643401   0.0015016526    0.039682978   0.0013013812    0.047573945    0.001889551
            520    0.036468744   0.0013494972    0.031511139   0.0011441545    0.041847527    0.001702974
            530    0.035311784   0.0013320992    0.029967506    0.001129859    0.040337801   0.0016705659
            540    0.030093066   0.0012433595    0.026996511   0.0010787078     0.03374057   0.0015522396
            550    0.028682952   0.0011987864    0.025231449   0.0010292858    0.031826235   0.0014789152
            560    0.022962515   0.0010976469    0.019055126  0.00089949176    0.027181954   0.0014261729
            570     0.02352499   0.0010758064    0.020070173  0.00090329198    0.026688492   0.0013450848
            580    0.018713166  0.00099146733    0.013203791  0.00075270093    0.022103085   0.0012747763
            590    0.016299519  0.00091326324    0.014361908  0.00075703235    0.020142957   0.0012104756
            600    0.013584232  0.00084902988    0.010602782  0.00067795004    0.016599057   0.0010942913
            610    0.014567497  0.00086534875    0.010948387  0.00068087264    0.017791661    0.001100718
            620    0.008344468  0.00071499703  0.00080042143  0.00023300774     0.01280982    0.001020301
            630   0.0014035597  0.00025627459  0.00035858723  0.00016165391    0.014059622   0.0010047641
            640   0.0088530811  0.00073225309   0.0005275761  0.00019962005    0.012812465   0.0010047727
            650    0.009647609  0.00073021339   0.0071688478  0.00056066004    0.011937448  0.00093200325
            660   0.0084409464   0.0007024194  0.00091758039  0.00018500525    0.011383305  0.00092849839
            670   0.0029501398  0.00040275656  0.00068339905  0.00021158119   0.0098171392  0.00087736719
            680   0.0086797032  0.00071693699   0.0056193636  0.00052757891    0.010746985  0.00091828839
            690   0.0056213125   0.0006325629   0.0014936581    0.000296574   0.0081099979  0.00086007208
            700   0.0042909929  0.00056822917 -1.6787326e-05  2.6149536e-05   0.0067894041   0.0007779887
            710   0.0060892082  0.00067644518  3.2922588e-05  0.00010752427   0.0094091812  0.00092238937
            720   0.0058793527  0.00064452949   0.0030113326  0.00046646539   0.0083657875  0.00086421987
            730   0.0049100072  0.00063577929  0.00032144599  0.00020195807   0.0080866097  0.00087639742
            740   0.0018678636  0.00041664591  0.00044748262  0.00022351213   0.0076818291  0.00086667477
            750   0.0046591472  0.00060690736  1.9719261e-05  1.6068571e-05   0.0077878099  0.00085901568
            760   0.0044428311  0.00066193848   0.0022207938  0.00045181431   0.0053414592  0.00075771293
            770   0.0051768278  0.00069666634   0.0030327654  0.00050234715   0.0066305058  0.00089042168
            780   0.0046388537  0.00065354271  0.00082226062  0.00030467071   0.0074533679  0.00088305443
            790   0.0027661191  0.00062612936  0.00074226279   0.0003486849   0.0066022954   0.0009711118
            800   0.0027661191  0.00062612936  0.00074226279   0.0003486849   0.0066022954   0.0009711118
