# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
            870   0.0064599982  0.00082853078   0.0050736297  0.00066179586   0.0077062145  0.00098282047
            880   0.0062418901  0.00083664647   0.0031691802  0.00060152157   0.0066451694    0.000888126
            890   0.0067278879   0.0009020247   0.0055222503  0.00074458528   0.0070915038  0.00096369848
            900   0.0065466757  0.00086531204   0.0015538746  0.00051455624   0.0068078999  0.00092668008
            910   0.0063511994  0.00078798943   0.0052049106  0.00064720378    0.007216099  0.00090072447
            920    0.006581942  0.00090446298    0.005248758   0.0007247145   0.0076779683   0.0010624569
            930   0.0067715145  0.00088158733   0.0054941105  0.00072291024   0.0070486685  0.00098525544
            940   0.0060775287  0.00083462566   0.0048807834   0.0006722727   0.0067141192  0.00092958397
            950   0.0061940063  0.00085836954   0.0049355912  0.00085867007   0.0069397384   0.0010134985
            960   0.0057008037  0.00092257609   0.0035663528  0.00069125852   0.0063251661   0.0010027034
            970   0.0062753053  0.00097803231   0.0049786292  0.00078349066   0.0071144665   0.0011228283
            980   0.0062226654   0.0010435895   0.0050976428  0.00085997979   0.0066124773   0.0011226628
            990   0.0058735878    0.001046414   0.0026168057  0.00067284942   0.0064756644   0.0011489696
           1000   0.0058735878    0.001046414   0.0026168057  0.00067284942   0.0064756644   0.0011489696
