#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      6.5767101     0.12469562      5.8443042     0.10777206      7.4583192     0.15846738
           -3.8      8.0561398     0.13925352      7.1687791     0.12089108      9.1063283     0.17590063
           -3.6      10.288339     0.15735327      9.1971133     0.13722025      11.509705     0.19659502
           -3.4      12.729606      0.1747378      11.486501     0.15412015      14.125122      0.2194793
           -3.2      15.830204      0.1965995      14.271024     0.17297475      17.512527     0.24538611
             -3      19.601967      0.2187129      17.717286     0.19284013      21.733705     0.27476632
           -2.8      24.253381     0.24326731      22.014417       0.215285       26.65782     0.30348324
           -2.6      29.575944     0.26865238      26.881355     0.24037657      32.559349       0.335959
           -2.4      36.030143     0.29813918      33.027427     0.26702395      39.103482     0.37186715
           -2.2      43.574628     0.33203412      40.114459     0.30008098      47.121626     0.40997184
             -2      52.958094     0.36485324      48.872699     0.32976899      57.228743     0.45140655
           -1.8       61.54498     0.39632294      57.003495     0.36003773      66.067045     0.49100817
           -1.6      72.761843     0.42782526      67.461386     0.39022787      78.116783     0.53179419
           -1.4      84.109988     0.46345195      78.208446     0.42532993      89.919263     0.57578972
           -1.2      95.563053     0.49362291      89.394912     0.45635977      101.46523     0.61492281
             -1      105.78298     0.52030223      98.836157     0.47889835      112.75118     0.65070992
           -0.8      115.82999     0.54658008      108.49402     0.50342419      123.34398     0.68053472
           -0.6      123.14989     0.56686774      115.65276     0.52642673      130.48942     0.70475281
           -0.4       129.7296     0.58589199       121.5896     0.53936949      137.97404     0.72801782
           -0.2      132.89361     0.60233295      124.59406     0.55568457      140.63388      0.7544414
              0      132.70022      0.6014393      124.36368     0.55685851      140.83553     0.75332647
            0.2      129.29732      0.5880894      121.25946     0.54125225      137.17601     0.73506457
            0.4      124.60447      0.5805327      116.91118     0.53459767      132.00777     0.71049306
            0.6      115.41131     0.54974017      107.95041     0.50642458      122.82404     0.68439338
            0.8      105.66282     0.52198534      99.007197     0.48316917      112.09096      0.6503297
              1      95.261767     0.49672307      89.047923     0.45751649      101.07451     0.61546387
            1.2      83.084014     0.46438868      77.403082     0.42445246      88.725133     0.57409005
            1.4      72.294317     0.42909555      67.336413     0.39205536      77.291725     0.53370259
            1.6      61.439765     0.39585972      56.920963     0.35950474      65.936552     0.48977458
            1.8      52.057922     0.36426916      48.089941     0.33211792       56.02579     0.44890911
              2      43.363514     0.33071914      39.934227     0.29825507       46.73512     0.41067872
            2.2      35.666898     0.29913081      32.705077     0.26847946      38.814425     0.37169798
            2.4      29.889581     0.27139907      27.232543     0.24258457      32.747922     0.33653356
            2.6      24.227312     0.24559788      22.115211     0.21797705       26.46525     0.30573058
            2.8      19.851775     0.21945997      17.979089     0.19378512      21.906565     0.27460329
              3      15.425374     0.19250144      13.904857     0.16853383      17.164604     0.24290442
            3.2       12.71412     0.17412641      11.414532     0.15273317      14.222358     0.21917809
            3.4      9.8256543     0.15150582      8.7386698      0.1311761      11.101644      0.1923908
            3.6      8.4475501     0.14172111      7.5287144     0.12339023      9.4844107     0.17695643
            3.8       6.404975     0.12338904       5.653428     0.10619856      7.3095336     0.15643635
              4       6.404975     0.12338904       5.653428     0.10619856      7.3095336     0.15643635
