#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.20433602    0.001343151      0.1901279   0.0014617833     0.22046666   0.0015130747
             10     0.58805037   0.0025982495     0.54656287   0.0025423281     0.63385534    0.003158027
             20     0.94350022   0.0025178974     0.87958012   0.0024657117      1.0137901   0.0031032877
             30      1.2656636   0.0028886059      1.1847006   0.0029897197      1.3532795   0.0035205171
             40      1.5482765   0.0032894901       1.447631   0.0032175012      1.6540481   0.0041059931
             50      1.7788605   0.0034453203      1.6656884    0.003292054      1.8992353   0.0042165462
             60      1.9798475    0.003725099      1.8558205   0.0035612993      2.1092538   0.0045610084
             70       2.118688   0.0038600999      1.9870863   0.0039308209      2.2490691    0.004483173
             80      2.2141049   0.0037322718       2.078606   0.0036828241      2.3504816   0.0045930955
             90      2.2619373   0.0039491874      2.1228449    0.004856785       2.395692   0.0048302295
            100      2.2657558   0.0038855952      2.1321781   0.0040924003      2.3952423   0.0045699622
            110      2.2405731   0.0037464983       2.108145   0.0037453617      2.3697166   0.0045380324
            120      2.1790905   0.0036923582      2.0517778   0.0036152109      2.3054544    0.004609442
            130      2.1039718   0.0037937094      1.9823624   0.0037736639      2.2164988   0.0044470921
            140        2.00246   0.0038178025      1.8847555   0.0036002186       2.109247   0.0042976922
            150      1.8975319   0.0035244125      1.7884223    0.003811191      1.9967443   0.0041736155
            160      1.7744936   0.0034521433      1.6772428     0.00370983      1.8620916   0.0040168221
            170      1.6476536   0.0031837667       1.554526   0.0033764935       1.733274   0.0038613013
            180      1.5269342   0.0030730303      1.4416713   0.0030843108      1.6018777   0.0037561935
            190      1.4067738   0.0029601723      1.3277098   0.0031370387      1.4769053   0.0035709428
            200      1.2821329   0.0027595537      1.2092562    0.002667627       1.342092   0.0034204501
            210       1.179607   0.0026660963      1.1135061   0.0029599984      1.2363668   0.0035396715
            220      1.0735613   0.0025795529      1.0137032   0.0026392798      1.1212251   0.0031019204
            230     0.97738928   0.0025902654     0.92357947   0.0025048982      1.0191529    0.002970414
            240     0.88564852   0.0024713141     0.84110808   0.0044251737     0.92465676   0.0029654079
            250      0.8026209   0.0022675185     0.75978683   0.0028088825     0.83756149   0.0026729399
            260     0.71810322   0.0022007321     0.68009481   0.0022219706     0.74797915   0.0025367689
            270      0.6447757   0.0020506839     0.60998957   0.0020163343     0.66905602   0.0024700233
            280     0.58354583   0.0018918382     0.55245403   0.0018638922     0.60640074   0.0022761144
            290     0.52649424   0.0018245123     0.49774077   0.0018986412     0.54773686   0.0021812328
            300      0.4706712   0.0016974351     0.44560343   0.0016744444     0.48865713   0.0020545617
            310     0.42461936   0.0015943429     0.40018586   0.0015319358     0.44348391   0.0019355003
            320     0.38109124   0.0015198098     0.36063315   0.0014911204     0.39565837   0.0018386653
            330     0.34021721   0.0014303303     0.32235159   0.0014111855     0.35333572   0.0017468856
            340     0.30752473   0.0014298697     0.29177565   0.0015580715     0.31838566   0.0015689612
            350     0.27447341   0.0012886377     0.26025833   0.0012607454      0.2841804   0.0015603521
            360     0.24747368   0.0013437716      0.2345217   0.0013590945     0.25487565   0.0014165928
            370     0.22371003   0.0011764071     0.21203527   0.0011393624     0.23125205   0.0014131484
            380     0.19953988   0.0011282897     0.18922628    0.001159584     0.20618905   0.0012585888
            390     0.18060836   0.0010782771     0.17100475   0.0010784675     0.18733437   0.0013086805
            400     0.16349969   0.0010249519     0.15522568  0.00098807139     0.16901084   0.0012134001
            410     0.14526257  0.00097246159     0.13770539   0.0010091254     0.15017626   0.0011409534
            420     0.13092123   0.0010320542     0.12464171   0.0011474676     0.13471111   0.0010372725
            430     0.11714628  0.00088110642     0.11106688  0.00089350925     0.12059771  0.00097518977
            440     0.10807856  0.00084278299     0.10311916   0.0008653213     0.11073289  0.00092422213
            450    0.094743603  0.00079884884    0.090663787  0.00084545727    0.096846182  0.00086163366
            460    0.086746642  0.00072945839     0.08251196  0.00071038019    0.089250847  0.00082208332
            470    0.078485743  0.00078770148    0.075084632  0.00092493556     0.08059108   0.0012598418
            480    0.070016543  0.00070654085    0.066513815   0.0007415467     0.07232042   0.0007599164
            490    0.064927324  0.00071702752    0.061680222  0.00067393624     0.06701214  0.00080309062
            500    0.057600178  0.00062328751    0.054527435  0.00064414567    0.059205334  0.00068769016
            510    0.052044904  0.00071097318     0.04931401   0.0005400557    0.053280703  0.00066419866
            520    0.046992386  0.00057136874    0.044830433  0.00058627548    0.047708543  0.00062588892
            530    0.042063071  0.00050966863    0.039943451  0.00048230949    0.043106384  0.00060522113
